House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_DR_kW,Kitchen_kW,AC_BR_kW,AC_LR_kW,AC_MBR_kW
House4,2019-02-22 10:00:00,0.4476483333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0021683333333333333,0.09668499999999997,0.004293333333333333,0.01247666666666666,0.010201666666666664
House4,2019-02-22 11:00:00,0.0009116666666666664,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0,0.0,0.0,0.0,0.0
House4,2019-02-22 12:00:00,0.0009083333333333328,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0,0.0,0.0,0.0,0.0
House4,2019-02-22 13:00:00,0.0009099999999999996,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0,0.0,0.0,0.0,0.0
House4,2019-02-22 14:00:00,0.0009099999999999996,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0,0.0,0.0,0.0,0.0
House4,2019-02-22 15:00:00,0.010683333333333331,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.000185,0.0006566666666666666,0.0,1.1666666666666668e-05,1.6666666666666669e-06
House4,2019-02-22 16:00:00,0.03882833333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015866666666666668,7.999999999999998e-05,0.0,1.5000000000000005e-05,0.0
House4,2019-02-22 17:00:00,0.1505633333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014733333333333332,0.002351666666666663,0.006766666666666661,0.027494999999999988,0.0
House4,2019-02-22 18:00:00,0.41877166666666654,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012716666666666664,0.0002366666666666667,0.006176666666666667,0.02603666666666668,0.0
House4,2019-02-22 19:00:00,0.6729,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0008733333333333339,0.2502000000000001,0.006453333333333336,0.03778,0.007031666666666664
House4,2019-02-22 20:00:00,2.014523333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0007683333333333332,0.4050166666666668,0.008703333333333332,0.5103816666666667,0.00943833333333333
House4,2019-02-22 21:00:00,3.1164583333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0003166666666666667,0.34479000000000004,0.012224999999999995,1.8803850000000004,0.006485000000000004
House4,2019-02-22 22:00:00,3.7471600000000014,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0002,0.3249983333333333,0.012286666666666677,1.7318716666666667,0.00781333333333333
House4,2019-02-22 23:00:00,1.5938583333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012966666666666669,0.30398499999999995,0.0076799999999999985,0.01234833333333333,0.018238333333333325
House4,2019-02-23 00:00:00,1.5908866666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012783333333333336,0.33053000000000016,0.007613333333333333,0.011889999999999994,0.01825499999999999
House4,2019-02-23 01:00:00,1.577648333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001285,0.31297666666666657,0.0076433333333333344,0.011931666666666669,0.011929999999999996
House4,2019-02-23 02:00:00,1.3704583333333331,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013100000000000002,0.15887,0.007629999999999999,0.011841666666666664,0.011181666666666666
House4,2019-02-23 03:00:00,1.2931300000000003,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013666666666666664,0.08927833333333332,0.007643333333333331,0.011803333333333329,0.011184999999999999
House4,2019-02-23 04:00:00,1.21859,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013733333333333336,0.06599333333333338,0.007643333333333331,0.011831666666666662,0.011241666666666669
House4,2019-02-23 05:00:00,1.2227550000000005,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013450000000000005,0.08888000000000004,0.0076733333333333315,0.011864999999999994,0.011186666666666671
House4,2019-02-23 06:00:00,1.1991299999999996,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013366666666666668,0.09173666666666667,0.0076349999999999986,0.011819999999999994,0.011140000000000004
House4,2019-02-23 07:00:00,1.1509366666666665,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001301666666666667,0.09113500000000001,0.007591666666666666,0.011756666666666664,0.011023333333333336
House4,2019-02-23 08:00:00,1.280995,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011766666666666664,0.12427333333333335,0.0076116666666666685,0.011385000000000006,0.010991666666666669
House4,2019-02-23 09:00:00,1.3619800000000002,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001143333333333333,0.2621883333333333,0.007578333333333331,0.011233333333333336,0.010944999999999998
House4,2019-02-23 10:00:00,0.8777133333333335,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001141666666666666,0.28757000000000005,0.007264999999999995,0.010459999999999992,0.009955
House4,2019-02-23 11:00:00,0.9782266666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010616666666666665,0.2860116666666666,0.0071683333333333295,0.01037666666666667,0.009958333333333336
House4,2019-02-23 12:00:00,0.8961549999999999,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011933333333333336,0.2603233333333333,0.0072466666666666625,0.010264999999999993,0.009931666666666663
House4,2019-02-23 13:00:00,0.9739633333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012266666666666667,0.265425,0.0073533333333333315,0.010426666666666666,0.010114999999999996
House4,2019-02-23 14:00:00,1.0541649999999998,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011083333333333336,0.2803933333333333,0.007213333333333327,0.010413333333333332,0.010003333333333338
House4,2019-02-23 15:00:00,0.8640900000000005,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012166666666666671,0.2380183333333333,0.007209999999999997,0.008224999999999998,0.00977333333333334
House4,2019-02-23 16:00:00,0.7175266666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012233333333333337,0.1295483333333333,0.0073500000000000015,0.008020000000000001,0.009559999999999996
House4,2019-02-23 17:00:00,0.8826633333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011099999999999999,0.14514333333333335,0.0074516666666666655,0.008126666666666664,0.009855000000000004
House4,2019-02-23 18:00:00,0.9195716666666665,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011666666666666668,0.14865999999999993,0.007515000000000002,0.008210000000000002,0.009926666666666662
House4,2019-02-23 19:00:00,1.051131666666666,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012066666666666669,0.26328,0.0073850000000000035,0.013261666666666677,0.009928333333333334
House4,2019-02-23 20:00:00,1.1543316666666663,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011366666666666665,0.25348000000000004,0.00740666666666667,0.010725000000000007,0.017301666666666663
House4,2019-02-23 21:00:00,1.039421666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011049999999999992,0.2267416666666668,0.007374999999999999,0.010548333333333337,0.07672999999999999
House4,2019-02-23 22:00:00,1.728848333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010566666666666665,0.12102166666666665,0.007395,0.014161666666666663,0.73425
House4,2019-02-23 23:00:00,1.7591166666666669,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00109,0.09526333333333334,0.007458333333333332,0.011286666666666669,0.6062416666666668
House4,2019-02-24 00:00:00,1.7074199999999995,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010949999999999996,0.09521666666666667,0.007419999999999999,0.011310000000000002,0.5768283333333333
House4,2019-02-24 01:00:00,1.6760749999999998,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011066666666666666,0.09292999999999996,0.0076083333333333315,0.011393333333333335,0.5199416666666666
House4,2019-02-24 02:00:00,1.7745816666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011499999999999998,0.20675500000000002,0.0076566666666666675,0.01142166666666667,0.5057016666666665
House4,2019-02-24 03:00:00,1.49265,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001088333333333333,0.2349799999999999,0.007479999999999992,0.011200000000000009,0.5038333333333332
House4,2019-02-24 04:00:00,0.9600866666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0009666666666666672,0.2201783333333333,0.007244999999999992,0.010875000000000008,0.46914
House4,2019-02-24 05:00:00,0.8053250000000002,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.000988333333333334,0.0922216666666667,0.007178333333333331,0.01078666666666667,0.4561200000000001
House4,2019-02-24 06:00:00,0.8467300000000001,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010283333333333331,0.09118166666666667,0.007156666666666665,0.01068666666666667,0.4477433333333334
House4,2019-02-24 07:00:00,0.39781333333333335,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001051666666666666,0.08955333333333329,0.007308333333333328,0.010696666666666669,0.014568333333333315
House4,2019-02-24 08:00:00,0.47884,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011133333333333336,0.10551166666666666,0.007316666666666666,0.010570000000000005,0.008351666666666672
House4,2019-02-24 09:00:00,0.9715900000000004,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0009966666666666663,0.25952666666666674,0.007303333333333327,0.010643333333333341,0.00903833333333333
House4,2019-02-24 10:00:00,0.9907349999999996,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010699999999999991,0.2908499999999999,0.00719833333333333,0.010496666666666665,0.008669999999999999
House4,2019-02-24 11:00:00,0.6323416666666669,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001231666666666668,0.1838716666666667,0.007041666666666667,0.023790000000000002,0.008349999999999998
House4,2019-02-24 12:00:00,0.4890066666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011633333333333333,0.13675833333333326,0.007119999999999997,0.02615000000000002,0.008228333333333329
House4,2019-02-24 13:00:00,0.3706450000000003,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010616666666666665,0.11193833333333332,0.007099999999999999,0.017429999999999994,0.008125
House4,2019-02-24 14:00:00,0.434745,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010316666666666666,0.1319366666666667,0.00705833333333333,0.037851666666666665,0.008051666666666669
House4,2019-02-24 15:00:00,0.6433183333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0009833333333333332,0.25926000000000005,0.0073333333333333315,0.0894216666666667,0.00798166666666667
House4,2019-02-24 16:00:00,0.8325883333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010233333333333331,0.258865,0.007453333333333333,0.05888666666666668,0.007904999999999997
House4,2019-02-24 17:00:00,1.1873066666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010283333333333331,0.18405333333333326,0.007465000000000001,0.017866666666666656,0.008343333333333326
House4,2019-02-24 18:00:00,0.804925,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011849999999999994,0.16282499999999994,0.007374999999999997,0.015543333333333326,0.014393333333333334
House4,2019-02-24 19:00:00,1.909873333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0004749999999999999,0.16918333333333338,0.010171666666666669,1.1683249999999994,0.013901666666666665
House4,2019-02-24 20:00:00,1.5480699999999996,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0009799999999999995,0.27626666666666666,0.007188333333333328,0.007573333333333331,0.013113333333333336
House4,2019-02-24 21:00:00,1.4024349999999997,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012566666666666668,0.13766000000000006,0.007566666666666666,0.008094999999999998,0.010623333333333335
House4,2019-02-24 22:00:00,1.5760150000000004,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013500000000000005,0.12539666666666666,0.007623333333333331,0.00818833333333333,0.011220000000000004
House4,2019-02-24 23:00:00,1.4320533333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013449999999999998,0.16143833333333332,0.007533333333333333,0.008256666666666667,0.010421666666666671
House4,2019-02-25 00:00:00,1.3897066666666669,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001335,0.2376983333333333,0.007614999999999995,0.008258333333333331,0.009795000000000002
House4,2019-02-25 01:00:00,1.3289750000000002,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001438333333333333,0.14958166666666667,0.007676666666666664,0.008206666666666662,0.00985666666666667
House4,2019-02-25 02:00:00,1.2087566666666665,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012766666666666664,0.09454333333333334,0.007643333333333331,0.008249999999999993,0.009738333333333337
House4,2019-02-25 03:00:00,1.149788333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012950000000000006,0.09411999999999998,0.00763,0.00814833333333333,0.009656666666666671
House4,2019-02-25 04:00:00,1.1915816666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012699999999999999,0.13995499999999994,0.007711666666666669,0.008194999999999996,0.009721666666666665
House4,2019-02-25 05:00:00,1.2943983333333338,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012283333333333337,0.2342716666666667,0.007661666666666666,0.00824166666666666,0.009713333333333329
House4,2019-02-25 06:00:00,1.2779699999999998,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001225,0.22277833333333327,0.00765,0.00811333333333333,0.009581666666666664
House4,2019-02-25 07:00:00,1.2061899999999999,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012816666666666668,0.11136833333333332,0.007548333333333333,0.007963333333333334,0.009485000000000002
House4,2019-02-25 08:00:00,1.3536333333333337,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001158333333333333,0.10697999999999999,0.00745833333333333,0.007986666666666664,0.00946333333333333
House4,2019-02-25 09:00:00,0.7588633333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010999999999999998,0.2261900000000001,0.0072000000000000015,0.007601666666666669,0.008646666666666667
House4,2019-02-25 10:00:00,0.5086933333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011600000000000002,0.13415333333333332,0.0069816666666666655,0.007471666666666671,0.008313333333333327
House4,2019-02-25 11:00:00,0.601495,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001023333333333333,0.19344666666666666,0.007088333333333336,0.0074866666666666675,0.008224999999999998
House4,2019-02-25 12:00:00,0.6405283333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011266666666666662,0.2578316666666666,0.007061666666666666,0.007303333333333327,0.008184999999999994
House4,2019-02-25 13:00:00,0.7191533333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001208333333333334,0.186155,0.007153333333333331,0.007228333333333328,0.008311666666666662
House4,2019-02-25 14:00:00,0.6064199999999998,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011683333333333335,0.14798333333333333,0.007105000000000002,0.007304999999999994,0.008175000000000002
House4,2019-02-25 15:00:00,1.1918149999999994,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010183333333333331,0.2407266666666667,0.007273333333333331,0.0072466666666666625,0.008606666666666664
House4,2019-02-25 16:00:00,1.0871166666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011233333333333332,0.29274666666666666,0.007266666666666661,0.007261666666666665,0.008476666666666664
House4,2019-02-25 17:00:00,1.1058083333333335,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010833333333333326,0.2920183333333333,0.007423333333333339,0.007740000000000001,0.008414999999999995
House4,2019-02-25 18:00:00,0.9307650000000002,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001048333333333333,0.14668166666666654,0.007513333333333333,0.014868333333333334,0.00868166666666667
House4,2019-02-25 19:00:00,0.8706149999999999,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0010733333333333333,0.2199466666666665,0.007548333333333331,0.02502,0.01084166666666666
House4,2019-02-25 20:00:00,2.9050366666666663,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0005600000000000005,0.25578166666666674,0.011123333333333329,1.3592866666666663,0.014710000000000006
House4,2019-02-25 21:00:00,2.2656533333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0003183333333333334,0.12331000000000004,0.011456666666666664,1.5171616666666672,0.005288333333333335
House4,2019-02-25 22:00:00,1.0497683333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012266666666666665,0.10518166666666673,0.007679999999999992,0.014888333333333337,0.011425
House4,2019-02-25 23:00:00,1.4266799999999995,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012616666666666677,0.19003666666666671,0.007729999999999994,0.008701666666666658,0.015536666666666666
House4,2019-02-26 00:00:00,1.326781666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012050000000000006,0.2464983333333333,0.007659999999999995,0.008781666666666669,0.01214166666666667
House4,2019-02-26 01:00:00,1.363561666666666,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001243333333333333,0.2397533333333333,0.0076899999999999955,0.008719999999999999,0.01141166666666667
House4,2019-02-26 02:00:00,1.15111,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012583333333333333,0.09799333333333332,0.007621666666666663,0.008644999999999995,0.011295000000000005
House4,2019-02-26 03:00:00,1.1503766666666666,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012483333333333333,0.09951166666666666,0.007666666666666665,0.00854333333333333,0.011248333333333329
House4,2019-02-26 04:00:00,1.1299583333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001216666666666667,0.10448833333333332,0.007701666666666666,0.008573333333333334,0.011158333333333336
House4,2019-02-26 05:00:00,1.084441666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012566666666666668,0.06285500000000001,0.0076349999999999986,0.008541666666666668,0.011008333333333328
House4,2019-02-26 06:00:00,1.2568233333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012883333333333332,0.07592666666666667,0.007674999999999995,0.008508333333333335,0.011231666666666659
House4,2019-02-26 07:00:00,1.4949799999999993,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013033333333333336,0.19987333333333326,0.007734999999999999,0.008315000000000001,0.010428333333333331
House4,2019-02-26 08:00:00,1.4406666666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001285,0.28060166666666675,0.007511666666666662,0.008365000000000001,0.009621666666666666
House4,2019-02-26 09:00:00,0.7856516666666666,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011716666666666663,0.2716433333333333,0.007111666666666669,0.007899999999999999,0.008696666666666669
