House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,W_AC_kW,UPS_kW
House20,2019-02-06 00:00:00,0.2296683333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.500000000000003e-05,0.00010000000000000003,0.226465
House20,2019-02-06 01:00:00,0.22919833333333345,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.833333333333336e-05,0.00010000000000000003,0.226025
House20,2019-02-06 02:00:00,0.239115,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.666666666666667e-05,0.00010333333333333336,0.2357150000000001
House20,2019-02-06 03:00:00,0.212945,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.3333333333333335e-05,0.00014999999999999996,0.2093966666666667
House20,2019-02-06 04:00:00,0.21200666666666665,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.3333333333333335e-05,0.0001583333333333333,0.20843000000000006
House20,2019-02-06 05:00:00,0.21144000000000002,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.1666666666666668e-05,0.00013833333333333335,0.20787166666666668
House20,2019-02-06 06:00:00,0.1822183333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.833333333333334e-05,0.0001583333333333333,0.17910500000000004
House20,2019-02-06 07:00:00,0.3657299999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666667e-05,0.00012666666666666672,0.3630249999999999
House20,2019-02-06 08:00:00,0.3391266666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.8333333333333342e-05,0.00016666666666666666,0.30819
House20,2019-02-06 09:00:00,0.3107249999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.000000000000001e-05,0.00017166666666666657,0.27234499999999995
House20,2019-02-06 10:00:00,0.2499883333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,4.499999999999999e-05,0.00010000000000000003,0.24385666666666664
House20,2019-02-06 11:00:00,0.4170183333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.499999999999995e-05,0.00013666666666666672,0.4109483333333333
House20,2019-02-06 12:00:00,0.2617183333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.833333333333334e-05,0.0001083333333333334,0.2553833333333333
House20,2019-02-06 13:00:00,0.21884499999999998,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.500000000000003e-05,0.00011166666666666675,0.2127283333333333
House20,2019-02-06 14:00:00,0.2416883333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.166666666666667e-05,0.00012333333333333326,0.22222833333333336
House20,2019-02-06 15:00:00,0.29371833333333325,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.166666666666667e-05,0.000195,0.2476233333333333
House20,2019-02-06 16:00:00,0.2911883333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.000000000000002e-05,0.00010999999999999998,0.2851633333333333
House20,2019-02-06 17:00:00,0.413615,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.166666666666664e-05,0.00015166666666666678,0.3922083333333333
House20,2019-02-06 18:00:00,0.3149516666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.3333333333333335e-05,0.0001700000000000001,0.3093383333333335
House20,2019-02-06 19:00:00,0.4133049999999997,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,4.1666666666666665e-05,0.0002183333333333335,0.3881133333333333
House20,2019-02-06 20:00:00,0.5813166666666665,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.833333333333334e-05,0.00027500000000000034,0.5342266666666666
House20,2019-02-06 21:00:00,0.4113350000000002,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.666666666666672e-05,0.0002633333333333334,0.3935183333333334
House20,2019-02-06 22:00:00,0.32300499999999993,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.666666666666663e-05,0.00016833333333333346,0.32008166666666665
House20,2019-02-06 23:00:00,0.3029233333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00019833333333333346,0.2999166666666667
House20,2019-02-07 00:00:00,0.29049833333333325,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.166666666666667e-05,0.0001666666666666666,0.2876433333333333
House20,2019-02-07 01:00:00,0.2387666666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.000386666666666667,4.5e-05,0.2353483333333333
House20,2019-02-07 02:00:00,0.2343166666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0004100000000000003,6.166666666666663e-05,0.2309166666666665
House20,2019-02-07 03:00:00,0.23374166666666665,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0004116666666666669,4.3333333333333334e-05,0.2302933333333333
House20,2019-02-07 04:00:00,0.2339666666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0004133333333333335,5.4999999999999975e-05,0.2305633333333333
House20,2019-02-07 05:00:00,0.23347666666666664,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003866666666666669,4.833333333333334e-05,0.230055
House20,2019-02-07 06:00:00,0.20470333333333326,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00039666666666666697,6.999999999999998e-05,0.2016283333333333
House20,2019-02-07 07:00:00,0.7927083333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0001533333333333333,0.000278333333333333,0.789513333333333
House20,2019-02-07 08:00:00,0.40798666666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00016499999999999994,0.00029000000000000016,0.3653833333333333
House20,2019-02-07 09:00:00,0.4297433333333335,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.500000000000001e-05,0.0001849999999999999,0.4177583333333332
House20,2019-02-07 10:00:00,0.4020733333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00010500000000000006,0.3965133333333333
House20,2019-02-07 11:00:00,0.4023099999999998,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,7.833333333333328e-05,0.3982549999999999
House20,2019-02-07 12:00:00,0.3811116666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00016333333333333342,0.3757466666666667
House20,2019-02-07 13:00:00,0.33527166666666663,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00018833333333333327,0.32942666666666665
House20,2019-02-07 14:00:00,0.3148583333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00016999999999999999,0.28461
House20,2019-02-07 15:00:00,0.3623916666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00021166666666666683,0.31609499999999996
House20,2019-02-07 16:00:00,0.3479933333333332,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00017833333333333338,0.32750833333333323
House20,2019-02-07 17:00:00,0.274395,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.000195,0.26849166666666663
House20,2019-02-07 18:00:00,0.45488500000000004,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00021333333333333344,0.4486416666666667
House20,2019-02-07 19:00:00,0.4614400000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00020500000000000005,0.4550883333333335
House20,2019-02-07 20:00:00,0.26275666666666664,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00014,0.25639833333333345
House20,2019-02-07 21:00:00,0.259035,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00013666666666666666,0.2527333333333333
House20,2019-02-07 22:00:00,0.5373966666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.0002583333333333333,0.5307833333333333
House20,2019-02-07 23:00:00,0.34599500000000005,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666669e-06,0.00018833333333333327,0.3396083333333333
House20,2019-02-08 00:00:00,0.26344166666666674,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,4e-05,0.0001416666666666667,0.257075
House20,2019-02-08 01:00:00,0.23463499999999995,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.666666666666663e-05,0.00010166666666666672,0.2281083333333334
House20,2019-02-08 02:00:00,0.23142,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.999999999999996e-05,0.00010500000000000009,0.2248866666666668
House20,2019-02-08 03:00:00,0.22941666666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,7.666666666666667e-05,0.00010166666666666672,0.22283166666666668
House20,2019-02-08 04:00:00,0.22415666666666664,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.999999999999996e-05,0.00010000000000000003,0.2177233333333333
House20,2019-02-08 05:00:00,0.21906499999999995,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.666666666666664e-05,0.00010500000000000006,0.21274
House20,2019-02-08 06:00:00,0.2337400000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.666666666666664e-05,0.00010000000000000003,0.22745
House20,2019-02-08 07:00:00,0.4509016666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.833333333333334e-05,0.00011000000000000013,0.4451233333333335
House20,2019-02-08 08:00:00,0.31024499999999994,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.666666666666668e-05,0.0001399999999999999,0.2846983333333333
House20,2019-02-08 09:00:00,0.26987833333333344,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666667e-05,0.00013666666666666666,0.2331516666666667
House20,2019-02-08 10:00:00,0.2257183333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,4e-05,0.00011166666666666672,0.21473166666666665
House20,2019-02-08 11:00:00,1.3071533333333327,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.630945,0.00018666666666666666,0.6743183333333335
House20,2019-02-08 12:00:00,0.4321749999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.15093999999999985,0.00014,0.2765816666666667
House20,2019-02-08 13:00:00,0.8205433333333335,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.8333333333333334e-05,0.0002849999999999998,0.8136316666666669
House20,2019-02-08 14:00:00,0.8744399999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.3333333333333335e-05,0.0002466666666666664,0.8675750000000002
House20,2019-02-08 15:00:00,0.2333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,4.3333333333333334e-05,0.00010000000000000003,0.2271
House20,2019-02-08 16:00:00,0.24153999999999995,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,7.166666666666664e-05,0.00010000000000000003,0.23540333333333344
House20,2019-02-08 17:00:00,0.31228500000000003,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.500000000000003e-05,0.00013166666666666665,0.3061400000000001
House20,2019-02-08 18:00:00,0.3017050000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.500000000000003e-05,0.00013166666666666668,0.2953249999999999
House20,2019-02-08 19:00:00,0.3329550000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.333333333333336e-05,0.00013499999999999995,0.32661166666666663
House20,2019-02-08 20:00:00,0.3366633333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.666666666666672e-05,0.00016333333333333334,0.33025
House20,2019-02-08 21:00:00,0.3989200000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.000000000000002e-05,0.0001449999999999999,0.39287666666666665
House20,2019-02-08 22:00:00,0.3093033333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.500000000000003e-05,0.00017999999999999998,0.30537666666666663
House20,2019-02-08 23:00:00,0.2352283333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.999999999999996e-05,9.666666666666664e-05,0.2327533333333335
House20,2019-02-09 00:00:00,0.22741,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00014000000000000004,0.22449333333333327
House20,2019-02-09 01:00:00,0.22542,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00015499999999999995,0.222245
House20,2019-02-09 02:00:00,0.200855,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0003866666666666669,6.999999999999998e-05,0.19779500000000005
House20,2019-02-09 03:00:00,0.19617,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00046833333333333357,6.999999999999998e-05,0.19302166666666667
House20,2019-02-09 04:00:00,0.19376833333333326,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0004550000000000002,7.500000000000001e-05,0.1905966666666666
House20,2019-02-09 05:00:00,0.18027833333333326,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.000451666666666667,9e-05,0.17713000000000007
House20,2019-02-09 06:00:00,0.19338000000000005,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00023333333333333325,0.00012499999999999998,0.19030000000000005
House20,2019-02-09 07:00:00,0.5249799999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666669e-06,0.00012833333333333333,0.5220566666666666
House20,2019-02-09 08:00:00,0.3217783333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00013500000000000006,0.31890500000000005
House20,2019-02-09 09:00:00,0.2839733333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5e-06,0.00019833333333333346,0.2440666666666668
House20,2019-02-09 10:00:00,0.28396000000000005,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00015500000000000005,0.2667633333333333
House20,2019-02-09 11:00:00,0.3077183333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.833333333333334e-05,0.0001883333333333333,0.26699333333333336
House20,2019-02-09 12:00:00,0.3116466666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.500000000000003e-05,0.0001466666666666666,0.30558
House20,2019-02-09 13:00:00,0.3356466666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.16666666666667e-05,0.00014000000000000004,0.3243566666666666
House20,2019-02-09 14:00:00,0.3611983333333332,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,7.666666666666667e-05,0.0002133333333333334,0.3148850000000001
House20,2019-02-09 15:00:00,0.3122716666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00010000000000000003,0.00019333333333333336,0.2647333333333334
House20,2019-02-09 16:00:00,0.25195500000000004,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.500000000000003e-05,0.0001483333333333334,0.22050166666666668
House20,2019-02-09 17:00:00,0.31185166666666664,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00012833333333333335,0.00017333333333333325,0.27233
House20,2019-02-09 18:00:00,0.4935266666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00029833333333333323,0.00012500000000000006,0.4788150000000001
House20,2019-02-09 19:00:00,0.2925966666666665,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0001466666666666666,0.00021666666666666666,0.2779916666666666
House20,2019-02-09 20:00:00,0.2357833333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00010000000000000002,0.00036500000000000014,0.2297883333333333
House20,2019-02-09 21:00:00,0.2895833333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00019499999999999992,0.0002683333333333333,0.2835183333333333
House20,2019-02-09 22:00:00,0.3109700000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00016499999999999992,0.00015166666666666665,0.30462333333333336
House20,2019-02-09 23:00:00,0.69581,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.333333333333336e-05,0.00024666666666666674,0.6885216666666667
House20,2019-02-10 00:00:00,0.8916383333333331,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.166666666666668e-05,0.0004016666666666666,0.8874466666666666
House20,2019-02-10 01:00:00,0.303095,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0004516666666666665,0.0002866666666666667,0.2998016666666668
House20,2019-02-10 02:00:00,0.2004566666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0005783333333333336,0.00030833333333333337,0.19726
House20,2019-02-10 03:00:00,0.20686999999999997,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0005750000000000003,0.00029166666666666664,0.20354
House20,2019-02-10 04:00:00,0.19664,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0005583333333333333,0.0003250000000000001,0.19337333333333329
House20,2019-02-10 05:00:00,0.19973166666666664,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0005233333333333335,0.00027666666666666665,0.19645000000000004
House20,2019-02-10 06:00:00,0.19541333333333336,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0005933333333333334,0.0003049999999999999,0.19232166666666656
House20,2019-02-10 07:00:00,0.257475,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0004649999999999999,0.0002516666666666665,0.2546516666666667
House20,2019-02-10 08:00:00,0.2519516666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,4e-05,0.00010000000000000003,0.2493483333333333
House20,2019-02-10 09:00:00,0.2312150000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.333333333333329e-05,0.00013000000000000002,0.19939
House20,2019-02-10 10:00:00,0.24779500000000004,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.83333333333333e-05,0.00013166666666666665,0.21788166666666667
House20,2019-02-10 11:00:00,0.3279299999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.8333333333333342e-05,0.00012333333333333334,0.2824966666666667
House20,2019-02-10 12:00:00,0.2056866666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.666666666666668e-05,0.00010000000000000003,0.19419666666666666
House20,2019-02-10 13:00:00,0.25692,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.666666666666664e-05,0.00012166666666666675,0.24055166666666666
House20,2019-02-10 14:00:00,0.6898183333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.999999999999998e-05,0.00011000000000000007,0.6827066666666666
