House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,BR_kW,Kitchen_kW,AC_GR_kW,AC_MBR_kW,AC_LR_kW
House14,2019-03-16 10:00:00,0.08493833333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.008541666666666666,0.07165666666666665,0.0,0.0006650000000000004,0.00010833333333333336
House14,2019-03-16 11:00:00,0.08779666666666673,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,1.5000000000000005e-05,0.07812666666666664,5e-06,0.0006933333333333332,0.0001016666666666667
House14,2019-03-16 12:00:00,0.10701833333333337,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,1.5000000000000005e-05,0.09132666666666668,8.333333333333334e-06,0.0007033333333333335,8.666666666666667e-05
House14,2019-03-16 13:00:00,0.11274166666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,1.5000000000000005e-05,0.07904666666666665,1.6666666666666669e-06,0.0006750000000000004,9.333333333333334e-05
House14,2019-03-16 14:00:00,0.12256500000000001,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.6666666666666666e-05,0.10387333333333333,0.0,0.0006883333333333329,0.00010333333333333336
House14,2019-03-16 15:00:00,0.17518333333333336,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.064975,0.09924833333333334,1e-05,0.0006783333333333335,8.500000000000002e-05
House14,2019-03-16 16:00:00,0.1993566666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.11127166666666664,0.08277000000000001,1.6666666666666669e-06,0.0006683333333333335,9.666666666666664e-05
House14,2019-03-16 17:00:00,0.10688666666666673,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.0000000000000005e-05,0.08737166666666665,0.0,0.0006866666666666665,0.00010500000000000002
House14,2019-03-16 18:00:00,0.1467266666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.8333333333333334e-05,0.11160833333333336,6.6666666666666675e-06,0.0007066666666666667,0.00010666666666666668
House14,2019-03-16 19:00:00,0.12595,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.1666666666666665e-05,0.10246333333333332,0.0,0.0007166666666666668,0.00010666666666666664
House14,2019-03-16 20:00:00,0.19900833333333331,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00010166666666666668,0.17314000000000002,1e-05,0.0007483333333333335,0.00012166666666666668
House14,2019-03-16 21:00:00,0.139195,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.8333333333333334e-05,0.124725,0.0,0.0006950000000000003,0.00011500000000000004
House14,2019-03-16 22:00:00,0.10149166666666673,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.666666666666668e-05,0.08455000000000003,0.0,0.0006783333333333332,0.00012
House14,2019-03-16 23:00:00,0.13077166666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,7.666666666666664e-05,0.124695,1e-05,0.0007100000000000001,0.00012833333333333335
House14,2019-03-17 00:00:00,0.099205,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.166666666666668e-05,0.09380333333333336,1.6666666666666669e-06,0.0007050000000000001,0.00012833333333333327
House14,2019-03-17 01:00:00,0.08264166666666665,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.0000000000000005e-05,0.07732833333333332,3.3333333333333333e-06,0.0006800000000000003,0.0001266666666666667
House14,2019-03-17 02:00:00,0.07754499999999999,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.666666666666668e-05,0.07265000000000005,0.0,0.0006783333333333334,0.0001366666666666667
House14,2019-03-17 03:00:00,0.07693666666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.5000000000000008e-05,0.07216833333333336,1.6666666666666669e-06,0.0006833333333333338,0.00013166666666666665
House14,2019-03-17 04:00:00,0.07686333333333331,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.5000000000000008e-05,0.07199333333333334,1.6666666666666669e-06,0.0006716666666666668,0.00014166666666666668
House14,2019-03-17 05:00:00,0.07632500000000003,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.5000000000000008e-05,0.07146,3.3333333333333333e-06,0.0006833333333333334,0.00013666666666666672
House14,2019-03-17 06:00:00,0.07561333333333332,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.333333333333334e-05,0.07082499999999999,3.3333333333333333e-06,0.0006600000000000003,0.00013166666666666665
House14,2019-03-17 07:00:00,0.07599666666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,1.833333333333334e-05,0.07116333333333337,1.6666666666666669e-06,0.0006583333333333338,0.00011666666666666668
House14,2019-03-17 08:00:00,0.08082166666666665,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.1666666666666665e-05,0.07604166666666665,0.0,0.0006450000000000003,0.00010833333333333333
House14,2019-03-17 09:00:00,0.2310416666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0005216666666666664,0.1070716666666667,5e-06,0.0006600000000000004,8.333333333333334e-05
House14,2019-03-17 10:00:00,0.24667833333333336,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0005199999999999996,0.12425500000000005,0.0,0.0006550000000000001,8.166666666666664e-05
House14,2019-03-17 11:00:00,0.2751633333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0006299999999999999,0.13093666666666662,3.3333333333333333e-06,0.0006599999999999999,8.000000000000002e-05
House14,2019-03-17 12:00:00,0.3666116666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0006666666666666665,0.2002700000000001,3.3333333333333333e-06,0.0006883333333333334,7.333333333333329e-05
House14,2019-03-17 13:00:00,0.22943833333333336,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0006716666666666673,0.08270166666666671,1.6666666666666669e-06,0.0006300000000000002,0.00011666666666666668
House14,2019-03-17 14:00:00,0.20630500000000002,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0005083333333333332,0.10033666666666667,0.0,0.0006283333333333336,0.00011500000000000004
House14,2019-03-17 15:00:00,0.13379333333333332,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.000125,0.12152500000000005,3.3333333333333333e-06,0.0006550000000000003,0.0001283333333333333
House14,2019-03-17 16:00:00,0.08573166666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.9999999999999974e-05,0.07736666666666664,0.0,0.0006333333333333335,0.00014333333333333334
House14,2019-03-17 17:00:00,0.27398666666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.18019666666666664,0.07953666666666673,0.0,0.0006083333333333338,9.666666666666659e-05
House14,2019-03-17 18:00:00,0.1304,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.000000000000001e-05,0.10862999999999999,1.6666666666666669e-06,0.0007083333333333336,4.833333333333331e-05
House14,2019-03-17 19:00:00,0.13526666666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,1.5000000000000005e-05,0.09676666666666668,0.0,0.0006533333333333338,5.666666666666664e-05
House14,2019-03-17 20:00:00,0.20121333333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,9.66666666666667e-05,0.16652000000000006,1.1666666666666668e-05,0.0006966666666666673,8.666666666666671e-05
House14,2019-03-17 21:00:00,0.14552333333333328,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.5000000000000008e-05,0.10975,0.0,0.0006766666666666668,5.666666666666664e-05
House14,2019-03-17 22:00:00,0.1651483333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.999999999999998e-05,0.13073166666666666,3.3333333333333333e-06,0.0007033333333333335,4.5e-05
House14,2019-03-17 23:00:00,0.15932166666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.833333333333331e-05,0.1384683333333333,0.0,0.0007166666666666666,4.833333333333331e-05
House14,2019-03-18 00:00:00,0.13567166666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,7.833333333333333e-05,0.13078333333333336,3.3333333333333333e-06,0.0007099999999999999,6.666666666666663e-05
House14,2019-03-18 01:00:00,0.13715000000000005,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,8.833333333333334e-05,0.13233166666666665,0.0,0.0007066666666666662,6.166666666666663e-05
House14,2019-03-18 02:00:00,0.15217,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,9.500000000000003e-05,0.14594,0.0,0.0007133333333333332,6.333333333333329e-05
House14,2019-03-18 03:00:00,0.14523166666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,9.499999999999996e-05,0.14058500000000002,1.6666666666666669e-06,0.0007216666666666668,5.166666666666664e-05
House14,2019-03-18 04:00:00,0.13758833333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00010166666666666668,0.132785,1.6666666666666669e-06,0.0007133333333333332,6.666666666666663e-05
House14,2019-03-18 05:00:00,0.1352533333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00010166666666666659,0.13002333333333332,3.3333333333333333e-06,0.0007116666666666668,6.499999999999995e-05
House14,2019-03-18 06:00:00,0.1337,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,7e-05,0.12846166666666664,5e-06,0.0006750000000000005,6.83333333333333e-05
House14,2019-03-18 07:00:00,0.1322233333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.833333333333331e-05,0.12719000000000005,0.0,0.0006883333333333332,4.999999999999998e-05
House14,2019-03-18 08:00:00,0.125305,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.5000000000000008e-05,0.12072833333333333,0.0,0.0006633333333333335,6.666666666666663e-05
House14,2019-03-18 09:00:00,0.16492166666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,9.83333333333334e-05,0.15611000000000005,8.333333333333334e-06,0.0007266666666666668,8.166666666666665e-05
House14,2019-03-18 10:00:00,0.12750833333333336,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.166666666666663e-05,0.09459833333333337,0.0,0.0006966666666666668,7.166666666666666e-05
House14,2019-03-18 11:00:00,0.19376500000000005,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00010500000000000003,0.15955999999999998,3.3333333333333333e-06,0.000716666666666667,8.666666666666667e-05
House14,2019-03-18 12:00:00,0.12248666666666665,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.166666666666666e-05,0.11547666666666664,0.0,0.0006799999999999999,6.833333333333329e-05
House14,2019-03-18 13:00:00,0.15478833333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.833333333333331e-05,0.14955499999999994,0.0,0.0007183333333333334,5.9999999999999974e-05
House14,2019-03-18 14:00:00,0.46545,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.3249616666666667,0.13418000000000002,1.6666666666666669e-06,0.0007349999999999999,5e-05
House14,2019-03-18 15:00:00,0.17635166666666674,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,8.833333333333341e-05,0.17100333333333334,5e-06,0.0007316666666666668,6.83333333333333e-05
House14,2019-03-18 16:00:00,0.10477,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.6666666666666666e-05,0.09506166666666667,1.6666666666666669e-06,0.0006450000000000001,7.499999999999998e-05
House14,2019-03-18 17:00:00,0.12698833333333331,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0014550000000000001,0.09622166666666668,0.0,0.0006733333333333332,7.833333333333333e-05
House14,2019-03-18 18:00:00,0.14536999999999994,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.009964999999999995,0.09552833333333334,0.0,0.0006800000000000003,6.166666666666663e-05
House14,2019-03-18 19:00:00,0.16531166666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.004494999999999997,0.12410666666666673,0.0,0.0006950000000000003,5.999999999999996e-05
House14,2019-03-18 20:00:00,0.21969,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,9.500000000000003e-05,0.19296,8.333333333333334e-06,0.0007433333333333336,7.166666666666667e-05
House14,2019-03-18 21:00:00,0.17332999999999998,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,8.333333333333336e-05,0.15942499999999998,5e-06,0.0007,6.499999999999998e-05
House14,2019-03-18 22:00:00,0.21464999999999995,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.499999999999999e-05,0.2085733333333333,5e-06,0.000773333333333333,4.499999999999999e-05
House14,2019-03-18 23:00:00,0.20398000000000005,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.5000000000000004e-05,0.1982966666666667,1.1666666666666668e-05,0.0007716666666666662,5.166666666666664e-05
House14,2019-03-19 00:00:00,0.18435166666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,8.833333333333334e-05,0.17999833333333334,1.3333333333333335e-05,0.0007883333333333332,4.833333333333331e-05
House14,2019-03-19 01:00:00,0.2041983333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00010333333333333334,0.1996883333333334,1.1666666666666668e-05,0.0008150000000000003,5.4999999999999975e-05
House14,2019-03-19 02:00:00,0.20509499999999997,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00010499999999999998,0.20045166666666667,1.3333333333333335e-05,0.0008183333333333338,5.4999999999999975e-05
House14,2019-03-19 03:00:00,0.19040666666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00010166666666666664,0.18564666666666665,8.333333333333334e-06,0.0008233333333333333,6.333333333333329e-05
House14,2019-03-19 04:00:00,0.19725666666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.000135,0.1910583333333333,3.3333333333333333e-06,0.0008233333333333336,5.666666666666664e-05
House14,2019-03-19 05:00:00,0.19395000000000004,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00012500000000000006,0.1896733333333333,1.833333333333334e-05,0.0007950000000000001,6.333333333333329e-05
House14,2019-03-19 06:00:00,0.15630166666666673,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,8.500000000000002e-05,0.15072833333333335,8.333333333333334e-06,0.0006933333333333338,9.833333333333336e-05
House14,2019-03-19 07:00:00,0.09488999999999996,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.3333333333333334e-05,0.089745,0.0,0.0006483333333333336,7.33333333333333e-05
House14,2019-03-19 08:00:00,0.08902833333333332,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.0000000000000005e-05,0.08432166666666667,0.0,0.00062,6.666666666666663e-05
House14,2019-03-19 09:00:00,0.08919500000000001,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,1e-05,0.08429666666666663,0.0,0.0006283333333333332,6.499999999999998e-05
House14,2019-03-19 10:00:00,0.141735,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,9.166666666666672e-05,0.13665166666666667,1.3333333333333335e-05,0.0006533333333333338,8.500000000000002e-05
House14,2019-03-19 11:00:00,0.1301533333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.83333333333333e-05,0.12475666666666672,2.0000000000000005e-05,0.0006566666666666669,5.999999999999996e-05
House14,2019-03-19 12:00:00,0.17101999999999998,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.166666666666668e-05,0.1660966666666667,2.8333333333333342e-05,0.0006749999999999997,4.3333333333333334e-05
House14,2019-03-19 13:00:00,0.20189666666666664,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.4999999999999975e-05,0.19725500000000007,1.3333333333333335e-05,0.0007349999999999999,6.666666666666663e-05
House14,2019-03-19 14:00:00,0.2739866666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00014333333333333334,0.2688650000000001,1.6666666666666667e-05,0.0007633333333333331,5.8333333333333285e-05
House14,2019-03-19 15:00:00,0.3348833333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.03315833333333336,0.2517233333333333,3.3333333333333333e-06,0.0007483333333333335,5.83333333333333e-05
House14,2019-03-19 16:00:00,0.37820166666666655,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.02327166666666668,0.27538333333333337,0.0,0.0007383333333333335,4.833333333333331e-05
House14,2019-03-19 17:00:00,0.19169166666666665,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00018833333333333327,0.17453166666666667,0.0,0.0006750000000000005,5.9999999999999974e-05
House14,2019-03-19 18:00:00,0.16070833333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.8333333333333334e-05,0.12834833333333331,0.0,0.0006550000000000005,6.333333333333329e-05
House14,2019-03-19 19:00:00,0.25765666666666664,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00011,0.22973000000000005,0.0,0.0007166666666666666,5.666666666666665e-05
House14,2019-03-19 20:00:00,0.3042216666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00038999999999999983,0.28602333333333324,3.3333333333333333e-06,0.0007300000000000003,5.833333333333331e-05
House14,2019-03-19 21:00:00,0.2477733333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00024,0.2334266666666667,3.3333333333333333e-06,0.0007349999999999998,6.166666666666663e-05
House14,2019-03-19 22:00:00,0.25012,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.6666666666666666e-05,0.2345666666666667,1.833333333333334e-05,0.0007583333333333332,5.166666666666664e-05
House14,2019-03-19 23:00:00,0.17710666666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,8.833333333333333e-05,0.17253333333333334,8.333333333333334e-06,0.0007349999999999998,6.166666666666663e-05
House14,2019-03-20 00:00:00,0.20305499999999999,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,9.500000000000002e-05,0.1987366666666666,1.3333333333333335e-05,0.0007766666666666666,6.833333333333329e-05
House14,2019-03-20 01:00:00,0.20309500000000005,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00016166666666666668,0.19883166666666666,8.333333333333334e-06,0.0008116666666666668,4.999999999999998e-05
House14,2019-03-20 02:00:00,0.18710666666666664,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0001483333333333333,0.18294666666666665,1e-05,0.0008100000000000001,4.833333333333331e-05
House14,2019-03-20 03:00:00,0.18125000000000008,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00015499999999999986,0.17705833333333335,1.3333333333333335e-05,0.0007966666666666668,6.166666666666663e-05
House14,2019-03-20 04:00:00,0.1896533333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00016833333333333327,0.18567000000000008,1.3333333333333335e-05,0.0007916666666666668,5.999999999999996e-05
House14,2019-03-20 05:00:00,0.18623499999999998,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00015333333333333334,0.1819149999999999,2.0000000000000005e-05,0.0007633333333333332,5.999999999999996e-05
House14,2019-03-20 06:00:00,0.16821333333333344,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,9.666666666666664e-05,0.16002333333333327,1.1666666666666668e-05,0.0007116666666666668,7.33333333333333e-05
House14,2019-03-20 07:00:00,0.13621833333333336,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,9e-05,0.13102,6.6666666666666675e-06,0.0006416666666666671,6.333333333333329e-05
House14,2019-03-20 08:00:00,0.13901333333333332,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,8.499999999999999e-05,0.1340383333333333,5e-06,0.0006483333333333331,5.666666666666664e-05
