House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,UPS_kW,Non_UPS_kW
House11,2019-03-20 23:00:00,0.18761,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008699999999999997,0.07303500000000003,0.11188833333333337
House11,2019-03-21 00:00:00,0.18055,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008583333333333336,0.05012333333333329,0.12725500000000006
House11,2019-03-21 01:00:00,0.15696000000000002,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008016666666666669,0.05161833333333333,0.10230166666666664
House11,2019-03-21 02:00:00,0.12085499999999999,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008016666666666669,0.02807500000000001,0.0895816666666667
House11,2019-03-21 03:00:00,0.09506333333333332,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.000786666666666667,0.008436666666666658,0.08326666666666667
House11,2019-03-21 04:00:00,0.10907166666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007750000000000001,0.007734999999999995,0.09783500000000002
House11,2019-03-21 05:00:00,0.11839999999999998,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.000773333333333333,0.02216,0.09301166666666667
House11,2019-03-21 06:00:00,0.125105,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007516666666666662,0.03045,0.09185499999999999
House11,2019-03-21 07:00:00,0.21253499999999995,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0006949999999999997,0.050505,0.15962500000000002
House11,2019-03-21 08:00:00,0.16845833333333332,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007366666666666666,0.0761083333333333,0.08979999999999996
House11,2019-03-21 09:00:00,0.0728566666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002083333333333333,0.02256999999999997,0.0493466666666668
House11,2019-03-21 10:00:00,0.18377833333333327,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0006383333333333331,0.08126833333333333,0.10004666666666663
House11,2019-03-21 11:00:00,0.1857816666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007333333333333327,0.07755000000000001,0.10558499999999996
House11,2019-03-21 12:00:00,0.14679666666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00074,0.0694,0.07515999999999998
House11,2019-03-21 13:00:00,0.1627116666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007416666666666664,0.04629500000000005,0.11384833333333333
House11,2019-03-21 14:00:00,0.15124833333333332,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007466666666666664,0.040275000000000026,0.108435
House11,2019-03-21 15:00:00,0.10937999999999999,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007700000000000003,0.02431333333333335,0.08285999999999996
House11,2019-03-21 16:00:00,0.12258333333333328,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00078,0.023446666666666675,0.09671666666666663
House11,2019-03-21 17:00:00,0.20132499999999995,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007766666666666666,0.07610833333333332,0.12292666666666666
House11,2019-03-21 18:00:00,0.25083166666666673,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007783333333333336,0.11071499999999998,0.13773833333333335
House11,2019-03-21 19:00:00,0.1855816666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008083333333333332,0.08103499999999997,0.10215499999999994
House11,2019-03-21 20:00:00,0.18914833333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008116666666666671,0.06637500000000003,0.12004000000000002
House11,2019-03-21 21:00:00,0.21945666666666674,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.000811666666666667,0.08432666666666667,0.13234500000000002
House11,2019-03-21 22:00:00,0.1814283333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008200000000000001,0.05724166666666665,0.12114166666666668
House11,2019-03-21 23:00:00,0.1838716666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008483333333333336,0.08916833333333334,0.09170166666666668
House11,2019-03-22 00:00:00,0.18967333333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008449999999999999,0.10661666666666668,0.08003166666666663
House11,2019-03-22 01:00:00,0.1925666666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008550000000000001,0.09096,0.09830333333333337
House11,2019-03-22 02:00:00,0.1548766666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008233333333333338,0.05271666666666667,0.0989466666666667
House11,2019-03-22 03:00:00,0.15603833333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008300000000000004,0.05372833333333333,0.099195
House11,2019-03-22 04:00:00,0.15411666666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008000000000000001,0.053828333333333325,0.09723666666666668
House11,2019-03-22 05:00:00,0.15319500000000005,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.000801666666666667,0.05800666666666665,0.09241
House11,2019-03-22 06:00:00,0.2433900000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007583333333333334,0.02829333333333332,0.2128416666666665
House11,2019-03-22 07:00:00,0.2459933333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0006999999999999999,0.07418166666666666,0.16981333333333332
House11,2019-03-22 08:00:00,0.17021,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007516666666666662,0.062161666666666636,0.10570833333333336
House11,2019-03-22 09:00:00,0.13515500000000005,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007583333333333334,0.04423000000000002,0.08865666666666666
House11,2019-03-22 10:00:00,0.16531666666666664,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007499999999999999,0.034833333333333306,0.12736999999999996
House11,2019-03-22 11:00:00,0.15521333333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007283333333333327,0.032150000000000026,0.12024333333333335
House11,2019-03-22 12:00:00,0.12905,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0006699999999999997,0.033293333333333335,0.09317833333333336
House11,2019-03-22 13:00:00,0.20500666666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007166666666666662,0.05060333333333335,0.15172000000000002
House11,2019-03-22 14:00:00,0.195655,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007316666666666662,0.04830500000000002,0.1443866666666667
House11,2019-03-22 15:00:00,0.16758166666666674,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007199999999999997,0.05250333333333334,0.11254166666666666
House11,2019-03-22 16:00:00,0.2115516666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007416666666666662,0.07618333333333327,0.13267666666666664
House11,2019-03-22 17:00:00,0.20726166666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007683333333333332,0.07269333333333332,0.13181666666666667
House11,2019-03-22 18:00:00,0.25956833333333346,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.000786666666666667,0.08827833333333328,0.1682933333333333
House11,2019-03-22 19:00:00,0.19990166666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008299999999999995,0.07333000000000005,0.12369000000000001
House11,2019-03-22 20:00:00,0.1871833333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008183333333333335,0.04290166666666668,0.14114000000000002
House11,2019-03-22 21:00:00,0.2262416666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008533333333333332,0.07867000000000003,0.1443633333333333
House11,2019-03-22 22:00:00,0.1942416666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008400000000000004,0.06977833333333333,0.12142833333333335
House11,2019-03-22 23:00:00,0.23505166666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008283333333333338,0.13189,0.10031333333333334
House11,2019-03-23 00:00:00,0.2853033333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008033333333333334,0.17414499999999994,0.107945
House11,2019-03-23 01:00:00,0.23949666666666675,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008400000000000003,0.13288500000000006,0.10315000000000002
House11,2019-03-23 02:00:00,0.16097833333333342,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008616666666666666,0.06677666666666666,0.09133666666666668
House11,2019-03-23 03:00:00,0.15808666666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008566666666666657,0.06579333333333333,0.08944333333333336
House11,2019-03-23 04:00:00,0.160965,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008649999999999997,0.06547833333333332,0.09270333333333336
House11,2019-03-23 05:00:00,0.16575166666666669,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008300000000000003,0.06514666666666666,0.0980166666666666
House11,2019-03-23 06:00:00,0.15559166666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008283333333333338,0.02559000000000002,0.12682999999999994
House11,2019-03-23 07:00:00,0.11130500000000004,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008350000000000001,0.006959999999999996,0.10125000000000002
House11,2019-03-23 08:00:00,0.13899500000000006,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008050000000000004,0.02366333333333336,0.11236833333333332
House11,2019-03-23 09:00:00,0.168365,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007900000000000001,0.060476666666666686,0.10504000000000001
House11,2019-03-23 10:00:00,0.2182,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.000728333333333333,0.11091999999999998,0.1048266666666667
House11,2019-03-23 11:00:00,0.195715,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007533333333333332,0.09559666666666664,0.09778999999999996
House11,2019-03-23 12:00:00,0.28184000000000003,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007633333333333334,0.12806499999999998,0.15098499999999998
House11,2019-03-23 13:00:00,0.18817666666666671,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008066666666666668,0.06585166666666667,0.11984666666666666
House11,2019-03-23 14:00:00,0.22151666666666672,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008266666666666671,0.06467166666666667,0.1539233333333333
House11,2019-03-23 15:00:00,0.22301666666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008533333333333341,0.07527166666666668,0.14489666666666662
House11,2019-03-23 16:00:00,0.2485233333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008249999999999997,0.08281166666666666,0.16270166666666666
House11,2019-03-23 17:00:00,0.20165,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008566666666666664,0.08447500000000002,0.11452833333333333
House11,2019-03-23 18:00:00,0.17939666666666662,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008966666666666664,0.08417999999999998,0.09255833333333333
House11,2019-03-23 19:00:00,0.230605,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009099999999999998,0.094245,0.13366000000000006
House11,2019-03-23 20:00:00,0.34770333333333336,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008816666666666668,0.08745166666666662,0.25729333333333343
House11,2019-03-23 21:00:00,0.2413066666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009733333333333336,0.09465500000000003,0.14400833333333335
House11,2019-03-23 22:00:00,0.20324499999999995,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0010133333333333338,0.06904833333333335,0.13114666666666666
House11,2019-03-23 23:00:00,0.18805,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.001051666666666666,0.06373500000000001,0.12090499999999994
House11,2019-03-24 00:00:00,0.15420500000000004,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009466666666666672,0.055973333333333326,0.09544833333333336
House11,2019-03-24 01:00:00,0.15562666666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008483333333333336,0.046345,0.10658833333333333
House11,2019-03-24 02:00:00,0.1223216666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0010549999999999993,0.037348333333333344,0.08175000000000003
House11,2019-03-24 03:00:00,0.1665116666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0010033333333333333,0.04974666666666669,0.11339499999999998
House11,2019-03-24 04:00:00,0.12901166666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009950000000000009,0.02719166666666668,0.098505
House11,2019-03-24 05:00:00,0.12407666666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009833333333333337,0.036996666666666664,0.08404999999999996
House11,2019-03-24 06:00:00,0.12711666666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009700000000000002,0.007883333333333336,0.11566500000000005
House11,2019-03-24 07:00:00,0.10050666666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009433333333333336,0.007283333333333331,0.08997166666666666
House11,2019-03-24 08:00:00,0.11420000000000002,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009099999999999998,0.009815,0.10127166666666663
House11,2019-03-24 09:00:00,0.16096999999999995,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008533333333333334,0.05221999999999998,0.10595500000000002
House11,2019-03-24 10:00:00,0.16868499999999995,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008283333333333336,0.06899499999999997,0.09728500000000002
House11,2019-03-24 11:00:00,0.1600366666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008733333333333334,0.037746666666666664,0.11950333333333335
House11,2019-03-24 12:00:00,0.363815,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0010216666666666668,0.024748333333333324,0.3358916666666667
House11,2019-03-24 13:00:00,0.13359666666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008616666666666662,0.027643333333333315,0.10295499999999998
House11,2019-03-24 14:00:00,0.2330383333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008816666666666662,0.09639499999999997,0.13357
House11,2019-03-24 15:00:00,0.1913033333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009150000000000002,0.08165000000000003,0.10647333333333338
House11,2019-03-24 16:00:00,0.17533666666666672,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009366666666666664,0.04510499999999998,0.1270683333333333
House11,2019-03-24 17:00:00,0.19646833333333336,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009050000000000001,0.07196166666666669,0.12208499999999999
House11,2019-03-24 18:00:00,0.2272116666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009450000000000004,0.07357333333333332,0.15090499999999998
House11,2019-03-24 19:00:00,0.22550166666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009333333333333328,0.0782433333333333,0.14475166666666664
House11,2019-03-24 20:00:00,0.222685,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009883333333333337,0.07411000000000002,0.1459466666666667
House11,2019-03-24 21:00:00,0.2713983333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0010949999999999996,0.08224499999999994,0.1864
House11,2019-03-24 22:00:00,0.19161833333333328,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0010250000000000003,0.07765,0.11090833333333336
House11,2019-03-24 23:00:00,0.2221983333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0010250000000000003,0.11654499999999995,0.10260166666666663
House11,2019-03-25 00:00:00,0.216545,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009966666666666672,0.09837,0.11525333333333335
House11,2019-03-25 01:00:00,0.15969833333333336,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0010216666666666668,0.07530166666666663,0.0819066666666667
House11,2019-03-25 02:00:00,0.17285000000000006,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.000998333333333334,0.06302499999999997,0.10667166666666668
House11,2019-03-25 03:00:00,0.17390999999999998,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0009583333333333332,0.06449333333333335,0.106295
House11,2019-03-25 04:00:00,0.145395,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008949999999999996,0.06491,0.07767166666666668
House11,2019-03-25 05:00:00,0.16268833333333335,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008450000000000006,0.06104,0.09895833333333333
House11,2019-03-25 06:00:00,0.30433499999999997,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008083333333333338,0.03644166666666667,0.2657300000000001
House11,2019-03-25 07:00:00,0.1616083333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008033333333333335,0.052360000000000025,0.10693333333333334
House11,2019-03-25 08:00:00,0.17795666666666662,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0007799999999999997,0.0631866666666667,0.11235833333333337
House11,2019-03-25 09:00:00,0.15066499999999994,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008349999999999999,0.052435,0.09586000000000004
House11,2019-03-25 10:00:00,0.11688833333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008616666666666666,0.02257333333333333,0.09156500000000002
House11,2019-03-25 11:00:00,0.14630666666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008283333333333336,0.03591999999999998,0.10762833333333333
House11,2019-03-25 12:00:00,0.10556166666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008383333333333331,0.0062266666666666685,0.09649666666666663
House11,2019-03-25 13:00:00,0.13749499999999998,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0008216666666666674,0.01384166666666666,0.12064833333333334
