House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,Laundary_kW,Kitchen_kW,AC_BR_kW,AC_GR_kW,AC_SR_kW,Refrigerator_kW,Kitchen2_kW,AC_BR_kW.1,AC_MBR_kW
House16,2019-04-10 10:00:00,2.8160333333333343,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.36724,0.07245666666666667,0.0058850000000000005,0.0059133333333333295,0.0002849999999999998,0.04929333333333332,1.6730083333333332,0.0024050000000000005,0.031533333333333365
House16,2019-04-10 11:00:00,2.4828133333333327,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.226965,0.03421666666666666,0.006963333333333334,0.012401666666666663,0.0009016666666666664,0.05336333333333335,1.0678150000000008,0.0019683333333333354,0.031118333333333317
House16,2019-04-10 12:00:00,1.614133333333334,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.3681633333333336,0.005726666666666667,0.004625000000000001,0.006899999999999999,0.0005433333333333334,0.030013333333333333,0.00034999999999999994,0.0005616666666666668,0.016108333333333332
House16,2019-04-10 13:00:00,3.194828333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,2.7455716666666667,0.04207833333333335,0.06330833333333333,0.013336666666666669,0.0009316666666666664,0.055124999999999987,0.0006116666666666668,0.0011133333333333331,0.030953333333333326
House16,2019-04-10 14:00:00,2.03044,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.7795600000000003,0.009678333333333324,0.6690033333333332,0.01075666666666667,0.000988333333333333,0.05347166666666668,0.0006966666666666668,0.0010866666666666666,0.43746
House16,2019-04-10 15:00:00,2.0038716666666665,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.23200166666666666,0.0009566666666666662,0.5835100000000003,0.008244999999999997,0.0008600000000000001,0.056825000000000014,0.0007449999999999999,0.0009499999999999998,1.1197783333333335
House16,2019-04-10 16:00:00,1.9157116666666665,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.321895,0.005936666666666668,0.6259499999999999,0.011133333333333335,0.0010666666666666667,0.07078833333333331,0.0006499999999999999,0.001071666666666666,0.4764783333333338
House16,2019-04-10 17:00:00,3.0817933333333327,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3659833333333333,0.03284666666666665,0.5841383333333333,0.02401333333333333,0.0009883333333333337,0.06680666666666668,0.0009133333333333336,0.0008900000000000002,0.15081333333333333
House16,2019-04-10 18:00:00,4.570505000000002,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3628033333333332,0.07342166666666668,0.5782816666666668,0.02421166666666668,0.0010050000000000005,0.07955166666666666,0.0008216666666666662,0.0009149999999999998,0.35559500000000005
House16,2019-04-10 19:00:00,3.015719999999998,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3590933333333333,0.07433499999999997,0.3298400000000002,0.013611666666666659,0.0010549999999999995,0.08150499999999998,0.0008933333333333338,0.000945,0.03179499999999998
House16,2019-04-10 20:00:00,1.7591550000000005,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.34512000000000004,0.09663666666666668,0.0062900000000000005,0.010881666666666664,0.0007250000000000001,0.08960999999999998,0.0008683333333333339,0.0010016666666666672,0.033089999999999994
House16,2019-04-10 21:00:00,1.62204,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.30199833333333337,0.06263333333333335,0.006086666666666669,0.011483333333333337,0.000808333333333334,0.08541666666666667,0.0008233333333333338,0.0010050000000000005,0.032655
House16,2019-04-10 22:00:00,1.6898966666666668,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2052366666666665,0.0246533333333333,0.005990000000000005,0.011695000000000002,0.0008433333333333336,0.08363,0.000806666666666667,0.0009966666666666672,0.03242999999999999
House16,2019-04-10 23:00:00,1.9955316666666665,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.27871166666666675,0.02477999999999999,0.181095,0.011663333333333331,0.0008399999999999997,0.0893633333333333,0.00081,0.0010066666666666672,0.03299666666666667
House16,2019-04-11 00:00:00,2.4597900000000004,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.19173166666666666,0.02554166666666668,0.4750633333333335,0.010281666666666668,0.0010183333333333331,0.107515,0.000848333333333333,0.0009600000000000008,0.033343333333333364
House16,2019-04-11 01:00:00,1.8861633333333336,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.29811333333333323,0.02466499999999999,0.02063666666666668,0.010916666666666668,0.000866666666666667,0.08481333333333335,0.0008000000000000004,0.001011666666666667,0.03339333333333335
House16,2019-04-11 02:00:00,1.6485816666666675,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1673316666666667,0.02513,0.005826666666666668,0.01199333333333333,0.0008166666666666668,0.09702499999999996,0.0007950000000000004,0.0010133333333333338,0.034100000000000005
House16,2019-04-11 03:00:00,1.5213116666666664,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.16210333333333346,0.02490333333333329,0.0059783333333333286,0.011756666666666669,0.0009749999999999996,0.05302333333333331,0.0008666666666666668,0.0010066666666666672,0.033606666666666674
House16,2019-04-11 04:00:00,1.5225816666666665,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2125466666666666,0.024556666666666654,0.006134999999999997,0.011596666666666672,0.0010083333333333329,0.03800166666666662,0.0008916666666666668,0.001013333333333334,0.033063333333333306
House16,2019-04-11 05:00:00,1.033646666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.14168000000000006,0.0013249999999999998,0.006019999999999999,0.010855000000000002,0.0010283333333333331,0.04047999999999995,0.0008183333333333336,0.0010100000000000005,0.032206666666666675
House16,2019-04-11 06:00:00,1.279208333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.206605,0.05288666666666667,0.28048499999999993,0.009055000000000002,0.0007283333333333338,0.05082333333333333,0.00061,0.0007600000000000005,0.025718333333333336
House16,2019-04-11 07:00:00,1.5355316666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3284916666666667,0.067075,0.3122066666666667,0.009728333333333335,0.0008800000000000006,0.057138333333333326,0.0008566666666666666,0.0009516666666666666,0.031553333333333364
House16,2019-04-11 08:00:00,1.2089800000000002,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.31649499999999997,0.05690666666666665,0.4727216666666667,0.008866666666666665,0.000713333333333333,0.071605,0.0008816666666666664,0.000935,0.030964999999999975
House16,2019-04-11 09:00:00,0.4425899999999998,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2219966666666667,0.020993333333333333,0.01950333333333333,0.010366666666666666,0.0008699999999999997,0.07564333333333331,0.0009083333333333336,0.0009666666666666672,0.03135833333333335
House16,2019-04-11 10:00:00,0.8432283333333336,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.6903950000000001,0.03054833333333333,0.00661,0.011000000000000005,0.000905,0.05920333333333332,0.0008216666666666668,0.0010283333333333334,0.03172333333333336
House16,2019-04-11 11:00:00,1.5042683333333335,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.2976816666666666,0.07655833333333334,0.007266666666666665,0.012743333333333329,0.0011066666666666666,0.07303166666666665,0.000778333333333334,0.0010550000000000002,0.031475
House16,2019-04-11 12:00:00,2.3190566666666665,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,2.0524299999999998,0.07805833333333333,0.00830166666666667,0.013121666666666674,0.0010166666666666664,0.05710000000000001,0.0006900000000000001,0.0011199999999999993,0.031378333333333355
House16,2019-04-11 13:00:00,0.4998983333333334,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.30488000000000004,0.06568666666666666,0.006091666666666664,0.010413333333333335,0.000878333333333333,0.054793333333333326,0.0007983333333333335,0.0010133333333333335,0.030741666666666667
House16,2019-04-11 14:00:00,0.565265,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3977266666666667,0.005833333333333335,0.006358333333333331,0.011046666666666666,0.0009083333333333334,0.05704000000000003,0.0008366666666666671,0.001003333333333334,0.031179999999999975
House16,2019-04-11 15:00:00,1.1348416666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.44393333333333335,0.0009066666666666672,0.006288333333333335,0.010195,0.000848333333333334,0.06028166666666665,0.0008116666666666668,0.0009583333333333334,0.5293866666666667
House16,2019-04-11 16:00:00,2.7408416666666664,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.33975500000000003,0.009621666666666666,0.4009249999999999,0.023751666666666667,0.0009850000000000004,0.02147833333333333,0.0010350000000000003,0.0008916666666666676,0.5208099999999997
House16,2019-04-11 17:00:00,2.336011666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2854933333333333,0.018291666666666668,0.5481816666666666,0.01816333333333333,0.0009016666666666666,0.08521833333333334,0.0011066666666666662,0.0010333333333333325,0.03241333333333333
House16,2019-04-11 18:00:00,2.566755000000001,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.33805166666666675,0.08073999999999999,0.5852066666666667,0.009401666666666666,0.0008200000000000006,0.09380999999999998,0.0009083333333333331,0.0009483333333333336,0.031835000000000016
House16,2019-04-11 19:00:00,3.1542599999999994,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3640733333333334,0.11775,0.4127183333333335,0.009268333333333332,0.0007099999999999999,0.08677833333333337,0.000981666666666667,0.0008350000000000003,0.03184833333333335
House16,2019-04-11 20:00:00,2.1645383333333332,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.274635,0.08607166666666663,0.006311666666666666,0.010258333333333336,0.0007549999999999997,0.07355833333333336,0.0009716666666666668,0.0008983333333333332,0.03221999999999998
House16,2019-04-11 21:00:00,2.031516666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.4042600000000001,0.05544333333333332,0.006359999999999997,0.011494999999999998,0.0009216666666666668,0.09622,0.0009016666666666664,0.00096,0.03243999999999998
House16,2019-04-11 22:00:00,1.7631016666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.24644999999999995,0.029386666666666693,0.0061683333333333295,0.012338333333333323,0.0007983333333333336,0.08547166666666665,0.0008883333333333332,0.0009616666666666668,0.03269666666666663
House16,2019-04-11 23:00:00,2.04244,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.26962166666666665,0.025683333333333332,0.16874833333333333,0.012029999999999996,0.0008049999999999999,0.092325,0.000863333333333333,0.000993333333333334,0.03323166666666666
House16,2019-04-12 00:00:00,1.8697900000000005,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.18308,0.02172499999999999,0.3843583333333335,0.009713333333333327,0.0007450000000000001,0.07653833333333335,0.0008966666666666664,0.0009950000000000009,0.026760000000000003
House16,2019-04-12 01:00:00,0.39809,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.13507833333333333,0.0013333333333333348,0.004071666666666664,0.002235,0.000418333333333333,0.014683333333333331,0.00038999999999999983,0.0003083333333333332,0.002403333333333333
House16,2019-04-12 02:00:00,0.4011283333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.15753333333333333,0.0007316666666666668,0.0038533333333333353,0.002015,0.00020666666666666668,0.017636666666666658,7.999999999999998e-05,2.8333333333333342e-05,0.0024266666666666672
House16,2019-04-12 03:00:00,2.4774700000000003,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2724133333333333,0.012985000000000002,0.004978333333333331,0.007701666666666667,0.00035000000000000016,0.03358666666666667,0.00016333333333333334,3.333333333333333e-05,0.016566666666666667
House16,2019-04-12 04:00:00,2.362438333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2477333333333333,0.02288666666666667,0.0058833333333333385,0.011044999999999996,0.0005916666666666661,0.049933333333333337,7.999999999999999e-05,7.999999999999999e-05,0.030393333333333338
House16,2019-04-12 05:00:00,1.6366550000000002,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.269745,0.009074999999999988,0.0062416666666666645,0.010446666666666668,0.0005949999999999995,0.04376000000000002,8.333333333333337e-05,8.499999999999999e-05,0.032320000000000015
House16,2019-04-12 06:00:00,0.8712200000000004,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.16788833333333336,0.03036666666666667,0.08326833333333332,0.009733333333333326,0.000533333333333333,0.023946666666666658,9.833333333333333e-05,3.8333333333333334e-05,0.03132333333333335
House16,2019-04-12 07:00:00,1.3141083333333332,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3665683333333334,0.07765166666666669,0.3193216666666666,0.009626666666666664,0.0007333333333333334,0.060081666666666665,0.0001333333333333333,3.000000000000001e-05,0.031326666666666635
House16,2019-04-12 08:00:00,1.4231683333333334,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2438633333333333,0.05388500000000003,0.3391716666666666,0.007701666666666666,0.0008433333333333336,0.1143166666666667,6.166666666666663e-05,4.999999999999998e-05,0.030889999999999987
House16,2019-04-12 09:00:00,0.7007249999999998,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3624083333333333,0.07370666666666667,0.016641666666666666,0.010640000000000002,0.0005266666666666666,0.12224333333333336,9.500000000000003e-05,5.666666666666664e-05,0.030085000000000018
House16,2019-04-12 10:00:00,0.5766099999999998,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.4000733333333332,0.05901333333333333,0.005388333333333333,0.010001666666666666,0.0004866666666666665,0.06347166666666669,0.00011333333333333327,2.666666666666668e-05,0.026763333333333344
House16,2019-04-12 11:00:00,0.20290166666666665,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.09470333333333332,0.013613333333333337,0.0009550000000000002,0.0014016666666666667,0.00010666666666666664,0.008810000000000002,1.6666666666666667e-05,3.3333333333333333e-06,0.004986666666666664
House16,2019-04-12 12:00:00,1.1118749999999993,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.6983833333333335,0.08981166666666665,0.006334999999999998,0.009750000000000005,0.0007616666666666669,0.050206666666666684,0.00012333333333333342,3.333333333333333e-05,0.03175500000000001
House16,2019-04-12 13:00:00,2.498813333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,2.255131666666668,0.03847333333333331,0.008038333333333331,0.015488333333333324,0.0006033333333333334,0.053085,0.00021999999999999985,7.499999999999998e-05,0.031943333333333344
House16,2019-04-12 14:00:00,1.8307966666666664,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.5881233333333329,0.018973333333333342,0.007666666666666665,0.01395833333333333,0.000621666666666667,0.053663333333333334,0.00016999999999999996,4.833333333333331e-05,0.03186500000000001
House16,2019-04-12 15:00:00,1.6984316666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.5854033333333332,0.0008466666666666671,0.6223233333333332,0.01399,0.0005983333333333334,0.055068333333333316,0.00014166666666666665,3.833333333333335e-05,0.031988333333333334
House16,2019-04-12 16:00:00,1.7013900000000002,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.5852633333333334,0.0009333333333333335,0.4393866666666666,0.01298666666666667,0.000523333333333333,0.09026166666666667,0.00012833333333333335,0.00019166666666666648,0.031851666666666695
House16,2019-04-12 17:00:00,4.76386,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.7668783333333331,0.026211666666666668,0.005558333333333337,0.037296666666666665,0.0007649999999999995,0.07917666666666666,0.00014999999999999988,0.0001733333333333333,1.1549433333333332
House16,2019-04-12 18:00:00,4.174386666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.24383,0.04858833333333334,0.005389999999999997,0.045531666666666665,0.0009283333333333336,0.10349999999999997,0.00021833333333333345,0.00030333333333333286,0.2341666666666667
House16,2019-04-12 19:00:00,2.029995,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.34938499999999983,0.070815,0.006358333333333331,0.01234333333333333,0.0009366666666666666,0.09827666666666664,0.0002,0.00013166666666666665,0.03403666666666668
House16,2019-04-12 20:00:00,2.1537050000000004,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3884599999999999,0.10366999999999996,0.0062783333333333285,0.012279999999999996,0.0009183333333333336,0.09350666666666667,0.00017166666666666662,0.00020333333333333333,0.03417
House16,2019-04-12 21:00:00,1.9978833333333328,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.24303000000000002,0.04027666666666669,0.006025000000000006,0.012894999999999998,0.0009316666666666672,0.1025533333333333,0.0001283333333333334,0.00024166666666666688,0.035115000000000014
House16,2019-04-12 22:00:00,1.8774183333333327,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2561366666666666,0.02623,0.21700833333333328,0.013405000000000002,0.0005983333333333331,0.05512500000000002,0.00010000000000000003,0.00018166666666666675,0.034928333333333304
House16,2019-04-12 23:00:00,2.1226500000000006,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.16128333333333336,0.02692833333333331,0.4952800000000001,0.014334999999999999,0.0005483333333333342,0.05207166666666661,9.666666666666672e-05,0.0001966666666666667,0.03583500000000002
House16,2019-04-13 00:00:00,1.7349183333333338,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.20422333333333328,0.026478333333333336,0.13927999999999985,0.014073333333333335,0.0005916666666666671,0.054538333333333286,0.00010166666666666672,0.0001866666666666667,0.036076666666666674
House16,2019-04-13 01:00:00,1.5955383333333328,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1928366666666667,0.02654333333333333,0.0062600000000000025,0.01388166666666667,0.0005950000000000005,0.05524666666666659,0.00012500000000000006,0.00019500000000000005,0.036716666666666654
House16,2019-04-13 02:00:00,1.5710049999999995,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.12620333333333322,0.026456666666666653,0.005981666666666671,0.013493333333333336,0.0007399999999999999,0.10176333333333328,7.666666666666667e-05,0.00019333333333333344,0.03585833333333335
House16,2019-04-13 03:00:00,1.6110149999999996,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.207695,0.023816666666666663,0.0055833333333333325,0.012604999999999988,0.00042499999999999976,0.07434833333333332,9.000000000000002e-05,0.00016166666666666654,0.03271666666666668
House16,2019-04-13 04:00:00,1.5586200000000001,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1456383333333333,0.02646166666666665,0.006106666666666666,0.013581666666666662,0.000525,0.037636666666666665,0.00014166666666666662,0.00018000000000000004,0.03610666666666667
House16,2019-04-13 05:00:00,1.0915050000000004,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.10611333333333343,0.003866666666666666,0.006050000000000002,0.01263333333333334,0.0004800000000000009,0.035024999999999945,7.166666666666667e-05,0.00010666666666666676,0.03458666666666665
House16,2019-04-13 06:00:00,0.7631483333333334,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3066249999999998,0.041599999999999984,0.006273333333333335,0.012688333333333326,0.0005500000000000001,0.03517166666666665,9.666666666666664e-05,5.666666666666664e-05,0.033929999999999995
House16,2019-04-13 07:00:00,1.8785216666666664,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.0345316666666668,0.06608000000000001,0.006860000000000005,0.011410000000000002,0.000941666666666668,0.05992999999999999,0.0001383333333333333,6.833333333333329e-05,0.03302666666666666
House16,2019-04-13 08:00:00,1.1336233333333332,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.29086666666666666,0.08258666666666667,0.03089333333333333,0.011770000000000004,0.0006983333333333336,0.15394333333333335,6.33333333333333e-05,9.166666666666664e-05,0.033663333333333316
House16,2019-04-13 09:00:00,1.4023433333333335,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.4267566666666666,0.06336500000000002,0.5016033333333334,0.014219999999999997,0.0005633333333333338,0.15047666666666673,7.166666666666667e-05,7.83333333333333e-05,0.032774999999999985
House16,2019-04-13 10:00:00,2.245165,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.6185216666666666,0.08218500000000001,0.005594999999999999,0.015283333333333331,0.0003183333333333334,0.2457283333333333,0.8763416666666669,0.0013883333333333336,0.03318333333333332
House16,2019-04-13 11:00:00,1.1335633333333328,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.4196116666666666,0.033515,0.3200450000000004,0.012239999999999996,0.0006233333333333332,0.04763666666666668,0.10950666666666656,0.00021499999999999972,0.032766666666666645
House16,2019-04-13 12:00:00,1.0539200000000004,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3434799999999999,0.026533333333333336,0.21975999999999998,0.010434999999999998,0.0007049999999999996,0.04337833333333335,0.0009200000000000002,7.333333333333333e-05,0.030614999999999983
