House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,Kitchen_kW
House40,2018-09-20 06:00:00,4.822143333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0002966666666666668,0.13545666666666667
House40,2018-09-20 07:00:00,4.781105,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0002749999999999999,0.0937433333333333
House40,2018-09-20 08:00:00,4.735293333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00027333333333333333,0.13739166666666666
House40,2018-09-20 09:00:00,2.6171100000000007,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004666666666666666,0.2174416666666667
House40,2018-09-20 10:00:00,0.9572883333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006250000000000003,0.1484583333333333
House40,2018-09-20 11:00:00,1.1632166666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00074,0.238065
House40,2018-09-20 12:00:00,1.3217483333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007983333333333336,0.27651333333333344
House40,2018-09-20 13:00:00,2.767074999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005783333333333335,0.14415833333333336
House40,2018-09-20 14:00:00,2.5240000000000005,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004516666666666667,0.18554
House40,2018-09-20 15:00:00,2.346838333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004616666666666666,0.229335
House40,2018-09-20 16:00:00,2.400815,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005983333333333336,0.22624
House40,2018-09-20 17:00:00,2.368586666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005433333333333335,0.20187666666666654
House40,2018-09-20 18:00:00,2.3933733333333325,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004500000000000005,0.28845666666666675
House40,2018-09-20 19:00:00,2.35223,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004683333333333337,0.24359166666666665
House40,2018-09-20 20:00:00,2.436318333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005166666666666669,0.2959616666666667
House40,2018-09-20 21:00:00,2.285238333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00042833333333333357,0.22729000000000002
House40,2018-09-20 22:00:00,5.4159250000000005,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00015333333333333328,0.14930666666666662
House40,2018-09-20 23:00:00,4.9358699999999995,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00029000000000000016,0.15155833333333332
House40,2018-09-21 00:00:00,5.281713333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00026666666666666673,0.12501666666666664
House40,2018-09-21 01:00:00,5.082864999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0002700000000000001,0.15642333333333333
House40,2018-09-21 02:00:00,4.957994999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0002616666666666667,0.111925
House40,2018-09-21 03:00:00,4.894551666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00028666666666666657,0.1314433333333333
House40,2018-09-21 04:00:00,4.480803333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003166666666666668,0.12216499999999998
House40,2018-09-21 05:00:00,4.242755000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003949999999999996,0.11279000000000002
House40,2018-09-21 06:00:00,4.43431,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003249999999999999,0.12116500000000005
House40,2018-09-21 07:00:00,4.912248333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00028166666666666666,0.10198666666666667
House40,2018-09-21 08:00:00,4.86541,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0002449999999999999,0.08668666666666668
House40,2018-09-21 09:00:00,4.979796666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0002183333333333333,0.16390833333333327
House40,2018-09-21 10:00:00,3.5735366666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003366666666666667,0.2996800000000001
House40,2018-09-21 11:00:00,1.0931016666666669,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006400000000000003,0.2045
House40,2018-09-21 12:00:00,1.1831716666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006516666666666665,0.13129000000000002
House40,2018-09-21 13:00:00,2.492898333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004833333333333337,0.2871050000000001
House40,2018-09-21 14:00:00,2.37158,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000501666666666667,0.22833833333333345
House40,2018-09-21 15:00:00,4.262190000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003133333333333331,0.15641166666666673
House40,2018-09-21 16:00:00,2.7990316666666675,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004383333333333337,0.18181333333333333
House40,2018-09-21 17:00:00,2.142355,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004666666666666672,0.15582833333333335
House40,2018-09-21 18:00:00,2.4785083333333344,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004816666666666666,0.6989333333333332
House40,2018-09-21 19:00:00,1.5116683333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006733333333333338,0.2369466666666666
House40,2018-09-21 20:00:00,1.8851799999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004983333333333336,0.17008666666666666
House40,2018-09-21 21:00:00,0.823415,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007416666666666664,0.12737000000000007
House40,2018-09-21 22:00:00,1.26579,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005983333333333332,0.17015666666666668
House40,2018-09-21 23:00:00,1.9900866666666663,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004916666666666669,0.1490783333333333
House40,2018-09-22 00:00:00,1.8945083333333328,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005050000000000002,0.14912999999999998
House40,2018-09-22 01:00:00,4.493953333333335,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00031833333333333345,0.12049166666666665
House40,2018-09-22 02:00:00,5.182764999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0002783333333333334,0.14903166666666667
House40,2018-09-22 03:00:00,4.766365000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00032833333333333325,0.10972000000000004
House40,2018-09-22 04:00:00,4.7453916666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00032666666666666673,0.1355066666666667
House40,2018-09-22 05:00:00,4.575430000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003033333333333333,0.12783166666666668
House40,2018-09-22 06:00:00,4.54622,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003033333333333333,0.10438333333333344
House40,2018-09-22 07:00:00,2.6823433333333337,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00049,0.1349
House40,2018-09-22 08:00:00,1.7309666666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005833333333333332,0.10410166666666662
House40,2018-09-22 09:00:00,1.359155,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005933333333333332,0.12460833333333328
House40,2018-09-22 10:00:00,1.1845916666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006716666666666674,0.25233000000000005
House40,2018-09-22 11:00:00,1.2089866666666669,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000658333333333333,0.2753116666666665
House40,2018-09-22 12:00:00,1.0331816666666669,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006499999999999996,0.2321183333333333
House40,2018-09-22 13:00:00,1.0961416666666672,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007016666666666662,0.2322883333333333
House40,2018-09-22 14:00:00,1.0934050000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0008083333333333335,0.21971
House40,2018-09-22 15:00:00,0.8852683333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007266666666666665,0.21374
House40,2018-09-22 16:00:00,1.266325,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007599999999999997,0.20397
House40,2018-09-22 17:00:00,2.1154683333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006466666666666665,0.1443466666666667
House40,2018-09-22 18:00:00,1.5961849999999995,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006599999999999997,0.1846033333333333
House40,2018-09-22 19:00:00,0.9215766666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006783333333333331,0.15253499999999998
House40,2018-09-22 20:00:00,0.8552966666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007433333333333332,0.11302666666666665
House40,2018-09-22 21:00:00,1.0719233333333336,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007099999999999999,0.2949000000000001
House40,2018-09-22 22:00:00,0.882275,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007149999999999997,0.13638166666666668
House40,2018-09-22 23:00:00,2.628085,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005650000000000003,0.15386166666666667
House40,2018-09-23 00:00:00,3.4944116666666662,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0003766666666666667,0.15703833333333336
House40,2018-09-23 01:00:00,3.422206666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004350000000000002,0.16749500000000006
House40,2018-09-23 02:00:00,4.037185,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0002833333333333331,0.16275
House40,2018-09-23 03:00:00,4.249383333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0002599999999999999,0.1203566666666666
House40,2018-09-23 04:00:00,4.2360250000000015,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0002483333333333332,0.1273799999999999
House40,2018-09-23 05:00:00,4.181046666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00023500000000000002,0.12352499999999995
House40,2018-09-23 06:00:00,4.183971666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00023666666666666665,0.11967166666666668
House40,2018-09-23 07:00:00,4.052906666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00026666666666666673,0.11311999999999996
House40,2018-09-23 08:00:00,3.955890000000001,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00028166666666666645,0.10661666666666664
House40,2018-09-23 09:00:00,3.7127083333333344,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00031833333333333345,0.09131833333333338
House40,2018-09-23 10:00:00,3.212051666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004400000000000003,0.1051966666666667
House40,2018-09-23 11:00:00,2.1406966666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005083333333333332,0.1838916666666668
House40,2018-09-23 12:00:00,0.9162866666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006316666666666669,0.09020666666666667
House40,2018-09-23 13:00:00,0.9775266666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006899999999999994,0.09329666666666676
House40,2018-09-23 14:00:00,0.9344700000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006283333333333338,0.20780166666666666
House40,2018-09-23 15:00:00,1.0099299999999998,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005666666666666664,0.155315
House40,2018-09-23 16:00:00,1.7173033333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00043166666666666695,0.16117833333333334
House40,2018-09-23 17:00:00,1.7175716666666656,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005333333333333335,0.17410000000000006
House40,2018-09-23 18:00:00,1.6493266666666662,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004750000000000004,0.17799666666666664
House40,2018-09-23 19:00:00,1.5955016666666668,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004683333333333338,0.14943000000000006
House40,2018-09-23 20:00:00,2.0806783333333327,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005800000000000003,0.18285166666666666
House40,2018-09-23 21:00:00,2.223453333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000665,0.20080333333333325
House40,2018-09-23 22:00:00,2.009076666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007200000000000003,0.17736833333333335
House40,2018-09-23 23:00:00,1.9465133333333329,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006183333333333335,0.16479499999999994
House40,2018-09-24 00:00:00,1.6195166666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006149999999999997,0.1726183333333332
House40,2018-09-24 01:00:00,0.9555783333333336,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007199999999999999,0.14842833333333333
House40,2018-09-24 02:00:00,2.7566749999999987,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0004933333333333334,0.13356666666666667
House40,2018-09-24 03:00:00,1.3124599999999995,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005783333333333335,0.1637266666666667
House40,2018-09-24 04:00:00,1.5153266666666665,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005383333333333334,0.13568166666666667
House40,2018-09-24 05:00:00,1.3305700000000005,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005800000000000003,0.1256716666666667
House40,2018-09-24 06:00:00,1.3504516666666666,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005933333333333335,0.13946166666666665
House40,2018-09-24 07:00:00,1.3056966666666667,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005983333333333337,0.10088333333333337
House40,2018-09-24 08:00:00,1.2265250000000003,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006000000000000003,0.08508166666666671
House40,2018-09-24 09:00:00,0.75142,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006566666666666662,0.16385333333333335
House40,2018-09-24 10:00:00,0.7152399999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007216666666666661,0.19225166666666665
House40,2018-09-24 11:00:00,0.7902599999999999,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007549999999999999,0.10008499999999994
House40,2018-09-24 12:00:00,0.8201583333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006416666666666666,0.2560583333333333
House40,2018-09-24 13:00:00,0.9470233333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006933333333333329,0.21675999999999998
House40,2018-09-24 14:00:00,0.9001233333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007316666666666665,0.219025
House40,2018-09-24 15:00:00,1.2265483333333331,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000755,0.18748500000000007
House40,2018-09-24 16:00:00,0.9827483333333336,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006866666666666666,0.28171
House40,2018-09-24 17:00:00,0.9513533333333334,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007450000000000001,0.1940866666666667
House40,2018-09-24 18:00:00,1.0860083333333337,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00074,0.20995333333333327
House40,2018-09-24 19:00:00,1.9735383333333327,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.000526666666666667,0.18216166666666664
House40,2018-09-24 20:00:00,1.983905,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0005350000000000001,0.11715333333333335
House40,2018-09-24 21:00:00,1.3447783333333336,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.00063,0.13402999999999993
House40,2018-09-24 22:00:00,1.2743499999999996,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006100000000000003,0.15395833333333336
House40,2018-09-24 23:00:00,0.9236683333333332,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006466666666666668,0.14141333333333336
House40,2018-09-25 00:00:00,1.0685700000000002,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0006866666666666664,0.13744333333333333
House40,2018-09-25 01:00:00,1.086913333333333,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007283333333333331,0.12801333333333334
House40,2018-09-25 02:00:00,1.0230799999999998,2994.76,2,2014,10.0,Yes ,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,5,2,4,0,2,7,10,0,1,1,160,1,0.0007383333333333331,0.11643833333333335
