House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_BR_kW,AC_LR_kW,Kitchen_kW,AC_BR_kW.1,BR_kW
House24,2019-03-05 11:00:00,0.00028166666666666683,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0,0.0,0.0,0.0,0.0
House24,2019-03-05 12:00:00,0.0002800000000000001,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0,0.0,0.0,0.0,0.0
House24,2019-03-05 13:00:00,0.0002816666666666668,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0,0.0,0.0,0.0,0.0
House24,2019-03-05 14:00:00,0.28782499999999994,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,1.6666666666666667e-05,0.001551666666666667,0.019275,9.166666666666668e-05,0.0009183333333333332
House24,2019-03-05 15:00:00,0.6271483333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016833333333333332,0.003056666666666666,0.014571666666666672,0.00036333333333333367,0.0024350000000000023
House24,2019-03-05 16:00:00,0.2998783333333334,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011166666666666665,0.0017716666666666673,0.006921666666666667,0.00011500000000000004,0.001523333333333333
House24,2019-03-05 17:00:00,0.29207333333333324,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016499999999999992,0.002755,0.012538333333333335,3.6666666666666666e-05,0.0024699999999999995
House24,2019-03-05 18:00:00,0.2356733333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00020833333333333332,0.002906666666666665,0.010291666666666671,1e-05,0.0026500000000000013
House24,2019-03-05 19:00:00,0.083785,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002833333333333333,0.0030366666666666675,0.01101166666666667,7.33333333333333e-05,0.002686666666666666
House24,2019-03-05 20:00:00,0.07897166666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.000285,0.0030483333333333343,0.01044166666666666,6.499999999999995e-05,0.0029516666666666675
House24,2019-03-05 21:00:00,0.0967,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.000265,0.0029900000000000013,0.008158333333333333,6.333333333333329e-05,0.0032466666666666672
House24,2019-03-05 22:00:00,0.07914,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002416666666666667,0.002896666666666667,0.013126666666666668,8.666666666666667e-05,0.003178333333333334
House24,2019-03-05 23:00:00,0.06288166666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00022166666666666675,0.002706666666666666,0.008020000000000006,8.333333333333334e-06,0.002506666666666667
House24,2019-03-06 00:00:00,0.046719999999999984,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002033333333333334,0.0025850000000000014,0.00860666666666667,7.499999999999998e-05,0.00268
House24,2019-03-06 01:00:00,0.06703166666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00015166666666666662,0.0026016666666666692,0.015580000000000004,7.499999999999998e-05,0.002633333333333332
House24,2019-03-06 02:00:00,0.033931666666666686,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001783333333333333,0.0024166666666666672,0.0053950000000000005,1.833333333333334e-05,0.0027349999999999983
House24,2019-03-06 03:00:00,0.05624833333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00014999999999999993,0.00249,0.012191666666666668,2.333333333333334e-05,0.002771666666666665
House24,2019-03-06 04:00:00,0.07863166666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00013166666666666668,0.0024783333333333346,0.011983333333333335,1.5000000000000005e-05,0.0027649999999999997
House24,2019-03-06 05:00:00,0.03469166666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00014833333333333332,0.002354999999999999,0.005411666666666668,0.0,0.002581666666666669
House24,2019-03-06 06:00:00,0.0617516666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011166666666666672,0.0022899999999999986,0.014088333333333338,1.6666666666666669e-06,0.0023849999999999987
House24,2019-03-06 07:00:00,0.0754983333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00017166666666666676,0.0021699999999999988,0.00892,5e-06,0.002314999999999999
House24,2019-03-06 08:00:00,0.06877333333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.000185,0.0020266666666666675,0.005938333333333335,0.0,0.0024683333333333324
House24,2019-03-06 09:00:00,0.07735999999999997,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00015,0.002188333333333332,0.014281666666666663,6.6666666666666675e-06,0.002933333333333336
House24,2019-03-06 10:00:00,0.07495999999999997,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001800000000000001,0.002194999999999998,0.008353333333333329,0.0,0.0029116666666666666
House24,2019-03-06 11:00:00,0.041621666666666654,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00019833333333333327,0.002153333333333332,0.007116666666666665,5.333333333333329e-05,0.002614999999999999
House24,2019-03-06 12:00:00,0.08210833333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0,0.000375,0.007071666666666665,2.3333333333333336e-05,0.00032
House24,2019-03-06 13:00:00,0.27290499999999995,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016166666666666662,0.0026283333333333328,0.010155,3.333333333333333e-05,0.002766666666666663
House24,2019-03-06 14:00:00,0.10126833333333332,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002783333333333333,0.0026416666666666663,0.011728333333333322,9.000000000000002e-05,0.002388333333333332
House24,2019-03-06 15:00:00,0.12430166666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0003566666666666667,0.002803333333333333,0.01025833333333333,9.666666666666668e-05,0.002239999999999999
House24,2019-03-06 16:00:00,0.06990166666666668,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0003133333333333335,0.002725,0.01139666666666665,0.00011000000000000004,0.0021733333333333322
House24,2019-03-06 17:00:00,0.08015833333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0003050000000000002,0.002733333333333333,0.007991666666666666,9.000000000000002e-05,0.0022733333333333325
House24,2019-03-06 18:00:00,0.08564833333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0003233333333333335,0.002953333333333335,0.011783333333333337,0.00010000000000000003,0.0023516666666666647
House24,2019-03-06 19:00:00,0.07807999999999997,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0003466666666666668,0.0030066666666666666,0.007956666666666666,8.833333333333334e-05,0.0025183333333333355
House24,2019-03-06 20:00:00,0.08343333333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0003133333333333333,0.003066666666666667,0.010648333333333336,9.16666666666667e-05,0.0028750000000000013
House24,2019-03-06 21:00:00,0.08660333333333338,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002716666666666667,0.003031666666666666,0.012758333333333332,6.666666666666663e-05,0.002664999999999999
House24,2019-03-06 22:00:00,0.09808,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002250000000000001,0.0027949999999999984,0.005016666666666666,3.3333333333333333e-06,0.002219999999999998
House24,2019-03-06 23:00:00,0.11232000000000003,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00019166666666666665,0.002818333333333332,0.015218333333333332,2.1666666666666674e-05,0.0022333333333333307
House24,2019-03-07 00:00:00,0.11125500000000002,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.000155,0.002679999999999999,0.008010000000000003,0.0,0.002376666666666667
House24,2019-03-07 01:00:00,0.11725999999999995,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00013999999999999993,0.002696666666666667,0.009536666666666669,0.0,0.002471666666666668
House24,2019-03-07 02:00:00,0.12201333333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00013999999999999993,0.002691666666666666,0.01074333333333333,0.0,0.0025250000000000003
House24,2019-03-07 03:00:00,0.11357833333333332,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001233333333333333,0.0026033333333333342,0.008131666666666659,0.0,0.002598333333333334
House24,2019-03-07 04:00:00,0.13460166666666662,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011333333333333345,0.0026499999999999987,0.015043333333333329,0.0,0.002628333333333334
House24,2019-03-07 05:00:00,0.1364066666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00012333333333333345,0.0025200000000000005,0.008238333333333337,1.1666666666666668e-05,0.0024433333333333325
House24,2019-03-07 06:00:00,0.09802666666666666,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011833333333333335,0.0023349999999999985,0.005526666666666665,0.0,0.002198333333333332
House24,2019-03-07 07:00:00,0.1104966666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00010666666666666659,0.002314999999999999,0.015126666666666656,0.0,0.002226666666666665
House24,2019-03-07 08:00:00,0.051245000000000006,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00017333333333333334,0.002188333333333332,0.008358333333333334,0.0,0.002683333333333334
House24,2019-03-07 09:00:00,0.07733666666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002033333333333334,0.002358333333333333,0.010144999999999998,1.6666666666666669e-06,0.0030299999999999984
House24,2019-03-07 10:00:00,0.07845999999999997,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002366666666666667,0.0025000000000000014,0.010573333333333318,3.3333333333333333e-06,0.002929999999999999
House24,2019-03-07 11:00:00,0.06677000000000001,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002350000000000001,0.002488333333333334,0.008333333333333335,4.833333333333331e-05,0.0026466666666666674
House24,2019-03-07 12:00:00,0.07515333333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00021166666666666675,0.002623333333333332,0.015389999999999994,9.16666666666667e-05,0.0027849999999999984
House24,2019-03-07 13:00:00,0.048701666666666664,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002966666666666668,0.0025216666666666677,0.005618333333333332,0.00010000000000000003,0.00288
House24,2019-03-07 14:00:00,0.13748166666666664,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00036333333333333367,0.0027483333333333322,0.008275000000000006,9.83333333333334e-05,0.00268
House24,2019-03-07 15:00:00,0.09138166666666668,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002983333333333334,0.0027799999999999986,0.015004999999999987,0.00010500000000000009,0.002566666666666668
House24,2019-03-07 16:00:00,0.06707500000000001,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0003083333333333335,0.0026633333333333357,0.008114999999999999,0.00010000000000000003,0.0025616666666666674
House24,2019-03-07 17:00:00,0.08703833333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.000295,0.0027316666666666665,0.010068333333333328,9.500000000000002e-05,0.0027033333333333328
House24,2019-03-07 18:00:00,0.11435,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00029000000000000016,0.0028816666666666648,0.010343333333333342,7.499999999999998e-05,0.0027916666666666645
House24,2019-03-07 19:00:00,0.18518666666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002266666666666668,0.002993333333333334,0.007641666666666671,6.333333333333329e-05,0.003016666666666668
House24,2019-03-07 20:00:00,0.19428499999999999,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00017999999999999998,0.003036666666666668,0.015100000000000006,5.83333333333333e-05,0.002719999999999998
House24,2019-03-07 21:00:00,0.15694166666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001933333333333334,0.00274,0.0049399999999999965,0.0,0.002183333333333332
House24,2019-03-07 22:00:00,0.1750433333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016999999999999996,0.002805,0.011585000000000002,0.0,0.002284999999999998
House24,2019-03-07 23:00:00,0.17000000000000004,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.000175,0.002755,0.01039166666666668,0.0,0.0023216666666666663
House24,2019-03-08 00:00:00,0.16152666666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00017,0.002653333333333332,0.007636666666666666,0.0,0.0024500000000000012
House24,2019-03-08 01:00:00,0.14584333333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00017833333333333332,0.002635000000000001,0.014121666666666663,3.3333333333333333e-06,0.00265
House24,2019-03-08 02:00:00,0.121805,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018666666666666666,0.0024900000000000018,0.006094999999999998,0.0,0.0027716666666666645
House24,2019-03-08 03:00:00,0.12379833333333334,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00012333333333333334,0.0027583333333333357,0.012014999999999998,0.0,0.002789999999999998
House24,2019-03-08 04:00:00,0.12010166666666668,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.000145,0.00238,0.011284999999999993,0.0,0.002778333333333332
House24,2019-03-08 05:00:00,0.10643333333333337,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001599999999999999,0.002243333333333332,0.007918333333333336,0.0,0.002495000000000002
House24,2019-03-08 06:00:00,0.14211666666666672,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00012166666666666668,0.0021699999999999988,0.012209999999999992,1e-05,0.002291666666666664
House24,2019-03-08 07:00:00,0.10466833333333332,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00013000000000000002,0.0020550000000000013,0.00801666666666666,0.0,0.0023766666666666663
House24,2019-03-08 08:00:00,0.08778499999999999,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00014833333333333332,0.002133333333333332,0.011048333333333335,3.166666666666668e-05,0.0030783333333333357
House24,2019-03-08 09:00:00,0.06414666666666666,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00017833333333333332,0.0022066666666666662,0.011693333333333335,3.000000000000001e-05,0.0029200000000000003
House24,2019-03-08 10:00:00,0.05976666666666666,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00020333333333333344,0.0021933333333333323,0.006301666666666663,1.6666666666666669e-06,0.0027783333333333323
House24,2019-03-08 11:00:00,0.155745,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002116666666666667,0.002423333333333333,0.014881666666666663,6.833333333333333e-05,0.0027566666666666646
House24,2019-03-08 12:00:00,0.07203,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00021166666666666672,0.002241666666666665,0.008259999999999998,1.3333333333333335e-05,0.002633333333333335
House24,2019-03-08 13:00:00,0.068975,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00023333333333333336,0.002406666666666667,0.008228333333333329,4.1666666666666665e-05,0.0028850000000000013
House24,2019-03-08 14:00:00,0.08264166666666664,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002216666666666667,0.0025750000000000013,0.012704999999999994,7.166666666666664e-05,0.0028933333333333324
House24,2019-03-08 15:00:00,0.06645999999999998,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002583333333333333,0.0025866666666666672,0.008365000000000001,6.333333333333329e-05,0.0028850000000000013
House24,2019-03-08 16:00:00,0.07160166666666666,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00023166666666666675,0.00265,0.013976666666666668,6.999999999999998e-05,0.002803333333333332
House24,2019-03-08 17:00:00,0.05818666666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00025833333333333323,0.0026116666666666675,0.008833333333333332,5.666666666666664e-05,0.002773333333333332
House24,2019-03-08 18:00:00,0.09813000000000004,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002816666666666668,0.0027899999999999986,0.0062716666666666745,1e-05,0.002861666666666668
House24,2019-03-08 19:00:00,0.09539666666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00023333333333333336,0.002893333333333334,0.015411666666666659,3.3333333333333333e-06,0.002995000000000001
House24,2019-03-08 20:00:00,0.11325666666666664,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002350000000000001,0.00274,0.008001666666666664,0.0,0.003180000000000001
House24,2019-03-08 21:00:00,0.2197849999999999,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00023833333333333345,0.002716666666666668,0.011971666666666663,3.5e-05,0.0030799999999999994
House24,2019-03-08 22:00:00,0.17328333333333334,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001933333333333333,0.002716666666666666,0.007964999999999995,3.3333333333333333e-06,0.003060000000000001
House24,2019-03-08 23:00:00,0.10176833333333336,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002033333333333333,0.002521666666666668,0.007951666666666664,1.6666666666666669e-06,0.0024399999999999995
House24,2019-03-09 00:00:00,0.13076833333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016333333333333345,0.002558333333333335,0.01534499999999999,0.0,0.0025333333333333336
House24,2019-03-09 01:00:00,0.1098566666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016166666666666662,0.0024083333333333326,0.00809,1.6666666666666669e-06,0.0026550000000000002
House24,2019-03-09 02:00:00,0.11558166666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00014999999999999988,0.0023450000000000003,0.009648333333333332,0.0,0.0026483333333333346
House24,2019-03-09 03:00:00,0.1201,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001566666666666666,0.002324999999999998,0.010999999999999987,3.3333333333333333e-06,0.002741666666666665
House24,2019-03-09 04:00:00,0.11085833333333332,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001616666666666667,0.0022449999999999987,0.008090000000000003,5e-06,0.002811666666666665
House24,2019-03-09 05:00:00,0.1306366666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00013166666666666673,0.002269999999999999,0.015323333333333331,3.3333333333333333e-06,0.002560000000000002
House24,2019-03-09 06:00:00,0.12139833333333334,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001283333333333333,0.002080000000000001,0.005323333333333331,4.499999999999999e-05,0.0024400000000000003
House24,2019-03-09 07:00:00,0.06608333333333337,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00014833333333333327,0.0020783333333333344,0.008203333333333339,8.333333333333334e-06,0.0025083333333333338
House24,2019-03-09 08:00:00,0.10402833333333336,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016833333333333335,0.0021966666666666658,0.01526666666666666,8.333333333333334e-06,0.002764999999999998
House24,2019-03-09 09:00:00,0.08917999999999998,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001716666666666666,0.002098333333333332,0.006303333333333333,2e-05,0.0023166666666666683
House24,2019-03-09 10:00:00,0.0791033333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00019333333333333336,0.002488333333333333,0.013446666666666673,1.1666666666666668e-05,0.002425000000000002
House24,2019-03-09 11:00:00,0.04868666666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002100000000000001,0.002366666666666665,0.008933333333333343,2.666666666666668e-05,0.0022716666666666645
