House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,WP_kW,Kitchen_kW,AC_BR_kW
House21,2018-06-04 19:00:00,0.97051,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.015734999999999996,0.2146750000000001,0.0006399999999999999
House21,2018-06-04 20:00:00,1.15672,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.019658333333333347,0.23782666666666674,0.0013216666666666663
House21,2018-06-04 21:00:00,2.190443333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.01938833333333333,0.23256666666666664,0.001485
House21,2018-06-04 22:00:00,1.4400933333333337,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.019415,0.2322066666666666,0.001336666666666667
House21,2018-06-04 23:00:00,1.912335,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.007711666666666663,0.24364333333333324,0.0010033333333333329
House21,2018-06-05 00:00:00,2.6401300000000005,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003646666666666665,0.24453666666666665,0.001101666666666666
House21,2018-06-05 01:00:00,2.7763950000000004,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003491666666666665,0.23749666666666666,0.0010616666666666667
House21,2018-06-05 02:00:00,2.7230266666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0036950000000000004,0.2653033333333334,0.001451666666666666
House21,2018-06-05 03:00:00,2.308931666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0036433333333333344,0.2349216666666665,0.0012833333333333336
House21,2018-06-05 04:00:00,3.6398083333333338,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0006050000000000015,0.21274833333333326,1.7788099999999998
House21,2018-06-05 05:00:00,3.771120000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,7.999999999999998e-05,0.25197166666666665,2.0913050000000006
House21,2018-06-05 06:00:00,3.753768333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,9.000000000000002e-05,0.2470466666666667,2.0284266666666664
House21,2018-06-05 07:00:00,3.103055,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,7.499999999999998e-05,0.1946383333333332,1.6409716666666665
House21,2018-06-05 08:00:00,1.227066666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.029985,0.09885666666666676,0.22865333333333324
House21,2018-06-05 09:00:00,1.8266933333333328,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.04597000000000009,0.24195166666666665,0.0015316666666666653
House21,2018-06-05 10:00:00,1.1787549999999996,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.038921666666666715,0.2468266666666667,0.0011433333333333332
House21,2018-06-05 11:00:00,1.2573966666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00028499999999999993,0.24779999999999994,0.0009966666666666668
House21,2018-06-05 12:00:00,0.3276533333333331,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00010166666666666664,0.1046283333333333,0.0004533333333333332
House21,2018-06-05 13:00:00,0.8409883333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00012999999999999996,0.173075,0.0006466666666666668
House21,2018-06-05 14:00:00,1.0592083333333329,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.029873333333333318,0.23005,0.0008666666666666668
House21,2018-06-05 15:00:00,2.5754083333333337,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,6.999999999999998e-05,0.2197683333333333,0.0014016666666666665
House21,2018-06-05 16:00:00,0.2569183333333329,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,2.5e-05,0.0532133333333334,0.00023
House21,2018-06-05 17:00:00,0.8937849999999997,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.134545,0.17176500000000008,0.0002233333333333333
House21,2018-06-05 18:00:00,0.8705616666666669,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.03762166666666674,0.25279500000000005,0.0004316666666666665
House21,2018-06-05 19:00:00,0.002784999999999998,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0,0.0006999999999999996,0.0
House21,2018-06-05 20:00:00,0.002788333333333331,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0,0.0006999999999999996,0.0
House21,2018-06-05 21:00:00,0.0027866666666666647,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0,0.0006999999999999996,0.0
House21,2018-06-05 22:00:00,0.0027866666666666647,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0,0.0006999999999999996,0.0
House21,2018-06-05 23:00:00,0.0027866666666666647,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0,0.0006999999999999996,0.0
House21,2018-06-06 00:00:00,0.9286600000000004,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00794166666666667,0.2323683333333333,0.0012516666666666663
House21,2018-06-06 01:00:00,2.3351333333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0032549999999999988,0.232085,0.002133333333333332
House21,2018-06-06 02:00:00,2.054066666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0034883333333333324,0.2854016666666668,0.0017983333333333343
House21,2018-06-06 03:00:00,1.8808933333333329,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.08541666666666665,0.2321350000000001,0.0010983333333333335
House21,2018-06-06 04:00:00,1.6808866666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0006583333333333352,0.222935,0.0013283333333333335
House21,2018-06-06 05:00:00,1.5751816666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,8.666666666666667e-05,0.2206183333333333,0.0013916666666666665
House21,2018-06-06 06:00:00,1.5189483333333331,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,8.499999999999999e-05,0.19204,0.0013716666666666669
House21,2018-06-06 07:00:00,1.4649833333333335,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,8.833333333333334e-05,0.2165033333333334,0.0012433333333333333
House21,2018-06-06 08:00:00,1.6970816666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.02017,0.2175733333333333,0.00123
House21,2018-06-06 09:00:00,1.6603766666666668,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.258765,0.24719333333333346,0.0007083333333333334
House21,2018-06-06 10:00:00,1.866491666666665,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.2556966666666667,0.2576316666666667,0.0003983333333333334
House21,2018-06-06 11:00:00,1.2110999999999996,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.3221233333333332,0.32574999999999993,0.0008533333333333331
House21,2018-06-06 12:00:00,0.8713700000000002,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.06296666666666671,0.2958383333333333,0.001475
House21,2018-06-06 13:00:00,0.8911700000000004,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00010666666666666664,0.2404716666666667,0.0013933333333333339
House21,2018-06-06 14:00:00,0.9520733333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00017999999999999993,0.22774499999999998,0.0009566666666666668
House21,2018-06-06 15:00:00,0.8949466666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00012666666666666675,0.200595,0.0010366666666666664
House21,2018-06-06 16:00:00,1.5340483333333337,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00015166666666666662,0.2207933333333333,0.0012783333333333336
House21,2018-06-06 17:00:00,2.2556833333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.11723,0.18801166666666685,0.0008133333333333338
House21,2018-06-06 18:00:00,2.0824916666666664,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,7.5e-05,0.293515,0.0011249999999999997
House21,2018-06-06 19:00:00,1.0540150000000004,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.015691666666666677,0.2548383333333333,0.001265
House21,2018-06-06 20:00:00,1.5815316666666668,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.01452166666666666,0.168495,0.0009866666666666665
House21,2018-06-06 21:00:00,0.7983283333333332,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.019393333333333325,0.2369883333333333,0.0009366666666666674
House21,2018-06-06 22:00:00,0.883896666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0691733333333333,0.2519,0.0008550000000000001
House21,2018-06-06 23:00:00,0.7524766666666668,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.004213333333333332,0.2394666666666667,0.0008966666666666671
House21,2018-06-07 00:00:00,2.110326666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0035733333333333337,0.2333783333333333,0.001556666666666666
House21,2018-06-07 01:00:00,1.9692016666666672,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0037700000000000003,0.2066833333333333,0.0014799999999999998
House21,2018-06-07 02:00:00,1.9261733333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00389,0.258285,0.0014683333333333336
House21,2018-06-07 03:00:00,1.7081499999999996,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0030333333333333328,0.240845,0.00173
House21,2018-06-07 04:00:00,1.84664,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0001633333333333333,0.24093666666666666,0.30729666666666594
House21,2018-06-07 05:00:00,1.5314683333333337,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00016166666666666665,0.2331816666666668,0.0004333333333333335
House21,2018-06-07 06:00:00,1.569473333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00015833333333333322,0.2285716666666667,0.00042666666666666667
House21,2018-06-07 07:00:00,1.5284866666666668,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0001516666666666667,0.2243866666666668,0.00038833333333333336
House21,2018-06-07 08:00:00,1.031805,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.08289500000000001,0.2383683333333333,0.0009016666666666666
House21,2018-06-07 09:00:00,0.9107683333333336,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.009679999999999987,0.2367783333333333,0.0006833333333333334
House21,2018-06-07 10:00:00,1.4023100000000004,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,5.333333333333329e-05,0.21521000000000007,0.00016166666666666654
House21,2018-06-07 11:00:00,2.604408333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00010166666666666672,0.2334566666666668,0.00015500000000000008
House21,2018-06-07 12:00:00,1.0301583333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00015333333333333334,0.2485983333333333,0.0003416666666666667
House21,2018-06-07 13:00:00,0.941775,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.053055000000000026,0.2309266666666667,0.0003883333333333333
House21,2018-06-07 14:00:00,0.7002033333333337,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00011166666666666668,0.23366666666666666,0.0003150000000000001
House21,2018-06-07 15:00:00,0.8970366666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00019666666666666666,0.22561499999999995,0.0005350000000000002
House21,2018-06-07 16:00:00,0.8802799999999997,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00021666666666666674,0.2259116666666667,0.0005233333333333335
House21,2018-06-07 17:00:00,0.9522600000000002,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.10442166666666672,0.23110166666666665,0.0010383333333333332
House21,2018-06-07 18:00:00,0.7780933333333331,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.000605,0.2308433333333333,0.000931666666666667
House21,2018-06-07 19:00:00,0.8079183333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.01551499999999999,0.275985,0.0011183333333333334
House21,2018-06-07 20:00:00,1.9646033333333337,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.019445,0.2320083333333333,0.0007266666666666666
House21,2018-06-07 21:00:00,1.1683383333333337,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.01931333333333333,0.22494499999999992,0.00035166666666666663
House21,2018-06-07 22:00:00,1.473651666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.019275,0.2399466666666667,0.0009466666666666664
House21,2018-06-07 23:00:00,1.7496749999999992,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.010325000000000004,0.20348666666666668,0.0010499999999999993
House21,2018-06-08 00:00:00,1.6067816666666663,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003646666666666667,0.2619383333333334,0.0009033333333333332
House21,2018-06-08 01:00:00,2.6576150000000003,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0035416666666666674,0.24953666666666674,1.9962133333333327
House21,2018-06-08 02:00:00,0.8661133333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003826666666666665,0.2786733333333333,0.07353833333333325
House21,2018-06-08 03:00:00,0.6238650000000002,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003741666666666665,0.24593333333333325,0.0011166666666666664
House21,2018-06-08 04:00:00,2.7830900000000014,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.002633333333333332,0.20831333333333327,1.292185
House21,2018-06-08 05:00:00,3.172416666666668,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,4.499999999999999e-05,0.23824666666666666,1.0918383333333332
House21,2018-06-08 06:00:00,2.7601566666666675,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,3.6666666666666666e-05,0.2343716666666667,1.0334050000000006
House21,2018-06-08 07:00:00,2.7755799999999984,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,2.8333333333333342e-05,0.23188333333333336,0.9592550000000002
House21,2018-06-08 08:00:00,2.569685,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.04532333333333334,0.228835,0.5411299999999996
House21,2018-06-08 09:00:00,1.7260466666666674,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.06524000000000006,0.2530283333333333,0.0010099999999999994
House21,2018-06-08 10:00:00,2.048928333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,4e-05,0.2492166666666666,0.0017266666666666658
House21,2018-06-08 11:00:00,1.7358283333333335,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,7.5e-05,0.2433133333333333,0.0014600000000000006
House21,2018-06-08 12:00:00,0.8103049999999999,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.06850166666666672,0.2848283333333333,0.001256666666666667
House21,2018-06-08 13:00:00,0.7955649999999999,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.06399500000000008,0.22003166666666668,0.0008449999999999999
House21,2018-06-08 14:00:00,0.9011900000000002,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00016166666666666665,0.2384216666666667,0.001006666666666667
House21,2018-06-08 15:00:00,1.03213,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.00018333333333333315,0.2317783333333333,0.0008633333333333332
House21,2018-06-08 16:00:00,1.0486933333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0002966666666666666,0.2388133333333333,0.0006416666666666666
House21,2018-06-08 17:00:00,2.9631366666666654,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.12475499999999998,0.2397916666666667,0.0006299999999999997
House21,2018-06-08 18:00:00,2.8677016666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0027216666666666665,0.3131483333333335,0.0013066666666666667
House21,2018-06-08 19:00:00,2.983318333333333,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.032178333333333344,0.26172500000000004,0.0015199999999999999
House21,2018-06-08 20:00:00,3.2577700000000016,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.03192500000000003,0.286075,0.0009833333333333337
House21,2018-06-08 21:00:00,3.1344316666666674,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.12045500000000002,0.2884800000000001,0.0007983333333333338
House21,2018-06-08 22:00:00,1.8880433333333344,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.05643666666666671,0.2218900000000001,0.0011433333333333337
House21,2018-06-08 23:00:00,1.029286666666667,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.008488333333333339,0.2778399999999999,0.0009883333333333337
House21,2018-06-09 00:00:00,2.845436666666666,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003461666666666664,0.2626366666666667,0.001581666666666665
House21,2018-06-09 01:00:00,2.6736349999999987,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.003428333333333332,0.2438400000000001,0.001608333333333334
House21,2018-06-09 02:00:00,2.291875000000001,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.0036816666666666647,0.2705766666666667,0.0014950000000000002
House21,2018-06-09 03:00:00,2.2901866666666653,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.002648333333333332,0.2516633333333333,0.4697133333333333
House21,2018-06-09 04:00:00,3.1130866666666672,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,9.16666666666667e-05,0.237985,1.77311
House21,2018-06-09 05:00:00,2.9206033333333328,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,8.833333333333336e-05,0.2364000000000001,1.62362
House21,2018-06-09 06:00:00,2.778465,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,9.166666666666664e-05,0.2317583333333333,1.4411083333333337
House21,2018-06-09 07:00:00,2.5109516666666662,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,6.33333333333333e-05,0.2058983333333333,1.2394483333333333
House21,2018-06-09 08:00:00,1.351593333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,5.333333333333331e-05,0.23415500000000006,0.051071666666666606
House21,2018-06-09 09:00:00,1.3405433333333334,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,0.08211666666666667,0.273925,0.0011616666666666672
House21,2018-06-09 10:00:00,0.1812933333333328,1361.25,2,2015,12.0,No,7,3.0,1.0,1.0,2.0,1 phase,10,6,2,2,10,0,2,2,1,13,9,1,0,2,82,1,2.5000000000000005e-05,0.046358333333333376,0.0002616666666666667
