House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,Kitchen_kW,AC_BR_kW,Refrigerator_kW
House42,2019-03-01 19:00:00,0.2855749999999998,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002816666666666667,0.0002649999999999999,0.025941666666666658
House42,2019-03-01 20:00:00,0.2716799999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002733333333333334,0.00025500000000000007,0.00812833333333334
House42,2019-03-01 21:00:00,0.2908766666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00029833333333333345,0.00027833333333333323,0.031585000000000016
House42,2019-03-01 22:00:00,0.41671166666666665,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.027736666666666663,0.0002300000000000001,0.0010316666666666662
House42,2019-03-01 23:00:00,0.470095,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0004750000000000005,0.00021666666666666674,0.031514999999999946
House42,2019-03-02 00:00:00,0.3123716666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00033000000000000027,0.00025666666666666665,0.0012183333333333332
House42,2019-03-02 01:00:00,0.3105033333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002916666666666668,0.00031833333333333345,0.032450000000000034
House42,2019-03-02 02:00:00,0.2890866666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00757666666666667,0.00027333333333333344,0.0012483333333333328
House42,2019-03-02 03:00:00,0.3179333333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.005094999999999999,0.00034000000000000024,0.032788333333333336
House42,2019-03-02 04:00:00,0.2757933333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.001325,0.0003333333333333334,0.0010866666666666668
House42,2019-03-02 05:00:00,0.31013833333333324,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0005950000000000006,0.0003500000000000004,0.027043333333333308
House42,2019-03-02 06:00:00,0.3051799999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00043166666666666635,0.0003250000000000001,0.024673333333333318
House42,2019-03-02 07:00:00,0.2749666666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020833333333333346,0.00029833333333333345,0.001098333333333333
House42,2019-03-02 08:00:00,0.31206666666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020166666666666675,0.0003416666666666667,0.033466666666666665
House42,2019-03-02 09:00:00,0.2858916666666665,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00025833333333333345,0.0002416666666666665,0.0008366666666666668
House42,2019-03-02 10:00:00,0.3840183333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.09196166666666666,0.00033166666666666636,0.06544333333333333
House42,2019-03-02 11:00:00,0.35111166666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.05089499999999998,0.00029166666666666685,0.043806666666666674
House42,2019-03-02 12:00:00,0.07463666666666663,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0027266666666666624,6.666666666666667e-05,0.01919666666666675
House42,2019-03-02 13:00:00,0.3030583333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.013129999999999998,0.00044833333333333357,0.025838333333333383
House42,2019-03-02 14:00:00,0.24310333333333345,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.016800000000000002,0.00032333333333333357,0.022980000000000046
House42,2019-03-02 15:00:00,0.2320216666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.017138333333333332,0.00032000000000000024,0.03356833333333331
House42,2019-03-02 16:00:00,0.29796333333333336,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.022971666666666658,0.00035666666666666675,0.044460000000000006
House42,2019-03-02 17:00:00,0.41766,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.10245333333333333,0.00033000000000000027,0.038939999999999975
House42,2019-03-02 18:00:00,0.4331783333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.02654833333333331,0.0004450000000000004,0.061476666666666666
House42,2019-03-02 19:00:00,0.34984333333333345,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020833333333333346,0.0003733333333333338,0.01579833333333333
House42,2019-03-02 20:00:00,0.3074350000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00023166666666666689,0.000346666666666667,0.033263333333333374
House42,2019-03-02 21:00:00,0.28273166666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002200000000000001,0.00032000000000000013,0.006028333333333334
House42,2019-03-02 22:00:00,0.30091999999999997,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002333333333333335,0.0003483333333333337,0.027810000000000046
House42,2019-03-02 23:00:00,0.28974666666666665,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.000215,0.00032333333333333346,0.014820000000000003
House42,2019-03-03 00:00:00,0.3497133333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.016364999999999998,0.00031333333333333365,0.025168333333333282
House42,2019-03-03 01:00:00,0.2786666666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0006549999999999991,0.00033000000000000005,0.033760000000000005
House42,2019-03-03 02:00:00,0.226955,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002000000000000001,0.0003183333333333335,0.004516666666666659
House42,2019-03-03 03:00:00,0.24218,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020500000000000008,0.00033333333333333343,0.020301666666666662
House42,2019-03-03 04:00:00,0.2360633333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020166666666666683,0.00032666666666666695,0.014996666666666663
House42,2019-03-03 05:00:00,0.22171166666666656,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020333333333333344,0.00030833333333333337,0.0032566666666666664
House42,2019-03-03 06:00:00,0.2512716666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020166666666666683,0.0003166666666666669,0.031228333333333375
House42,2019-03-03 07:00:00,0.2178116666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002000000000000001,0.0002716666666666667,0.001145
House42,2019-03-03 08:00:00,0.2492333333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020333333333333344,0.0003266666666666667,0.03340666666666669
House42,2019-03-03 09:00:00,0.2536616666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00873,0.0003050000000000001,0.0011116666666666664
House42,2019-03-03 10:00:00,0.32764833333333315,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.06961666666666667,0.00028999999999999995,0.04518500000000002
House42,2019-03-03 11:00:00,0.24318333333333325,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.03336333333333332,0.0003083333333333334,0.02714666666666663
House42,2019-03-03 12:00:00,0.325195,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0062566666666666725,0.00029,0.06128666666666669
House42,2019-03-03 13:00:00,0.39081166666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0003166666666666669,0.0003833333333333336,0.09288500000000002
House42,2019-03-03 14:00:00,0.4247250000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00034166666666666693,0.0005066666666666672,0.12591
House42,2019-03-03 15:00:00,0.2363766666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00029166666666666675,0.0003650000000000002,0.05493333333333331
House42,2019-03-03 16:00:00,0.3206016666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.010108333333333334,0.0003833333333333336,0.07165833333333338
House42,2019-03-03 17:00:00,0.1770433333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002083333333333334,0.0002650000000000001,0.002176666666666666
House42,2019-03-03 18:00:00,0.3134066666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.004635,0.0003316666666666668,0.03751
House42,2019-03-03 19:00:00,0.3560099999999998,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.016111666666666646,0.00026333333333333346,0.013181666666666658
House42,2019-03-03 20:00:00,0.44899,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00045666666666666707,0.0002716666666666666,0.03637166666666666
House42,2019-03-03 21:00:00,0.38011500000000004,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.007234999999999998,0.0002250000000000001,0.0017549999999999994
House42,2019-03-03 22:00:00,0.5287866666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.09093833333333333,0.0002600000000000001,0.03731833333333335
House42,2019-03-03 23:00:00,0.29746999999999985,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.011098333333333321,0.00028999999999999984,0.01647166666666667
House42,2019-03-04 00:00:00,0.24702,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00021333333333333347,0.0003400000000000003,0.023450000000000047
House42,2019-03-04 01:00:00,0.2148200000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00019166666666666675,0.0002833333333333334,0.0011816666666666677
House42,2019-03-04 02:00:00,0.2580983333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00019000000000000006,0.00039666666666666697,0.028398333333333324
House42,2019-03-04 03:00:00,0.2497366666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020333333333333344,0.0003583333333333337,0.026633333333333283
House42,2019-03-04 04:00:00,0.23841000000000004,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00019166666666666675,0.0003450000000000001,0.017845000000000003
House42,2019-03-04 05:00:00,0.24706333333333325,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001983333333333334,0.0003583333333333337,0.02106166666666669
House42,2019-03-04 06:00:00,0.2629516666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.014819999999999996,0.00034500000000000004,0.029288333333333336
House42,2019-03-04 07:00:00,0.3246516666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.09961833333333332,0.00027833333333333367,0.02401333333333333
House42,2019-03-04 08:00:00,0.2439433333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002266666666666665,0.0003666666666666668,0.04941666666666667
House42,2019-03-04 09:00:00,0.16435500000000006,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00011833333333333335,0.0002966666666666668,0.006449999999999989
House42,2019-03-04 10:00:00,0.19103166666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00011500000000000004,0.00034166666666666666,0.031593333333333334
House42,2019-03-04 11:00:00,0.19708166666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00016,0.0003116666666666668,0.008333333333333328
House42,2019-03-04 12:00:00,0.20404,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020333333333333344,0.0003133333333333333,0.023258333333333332
House42,2019-03-04 13:00:00,0.2851366666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.044119999999999986,0.0003083333333333335,0.031361666666666635
House42,2019-03-04 14:00:00,0.35126833333333324,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.06927833333333333,0.0002866666666666668,0.07764166666666666
House42,2019-03-04 15:00:00,0.5547349999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.2915449999999999,0.00034999999999999994,0.04856499999999998
House42,2019-03-04 16:00:00,0.5285850000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.2776633333333333,0.00034,0.050533333333333326
House42,2019-03-04 17:00:00,0.4905916666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.22834999999999986,0.0003866666666666668,0.053405000000000036
House42,2019-03-04 18:00:00,0.4071733333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.06706499999999997,0.0003683333333333336,0.03864166666666666
House42,2019-03-04 19:00:00,0.4166549999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.028653333333333333,0.00030999999999999984,0.05489500000000001
House42,2019-03-04 20:00:00,0.3690733333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.022886666666666628,0.0003066666666666668,0.03402333333333332
House42,2019-03-04 21:00:00,0.41850833333333337,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00042500000000000046,0.0002833333333333334,0.043725000000000035
House42,2019-03-04 22:00:00,0.3615683333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.002131666666666665,0.00020666666666666666,0.012826666666666663
House42,2019-03-04 23:00:00,0.2865433333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00022166666666666683,0.00023333333333333355,0.031581666666666675
House42,2019-03-05 00:00:00,0.21980166666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020666666666666674,0.0002400000000000001,0.0033183333333333337
House42,2019-03-05 01:00:00,0.23095499999999994,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00022166666666666683,0.000295,0.036743333333333336
House42,2019-03-05 02:00:00,0.1971816666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020500000000000008,0.0002700000000000001,0.0011999999999999995
House42,2019-03-05 03:00:00,0.2366233333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002250000000000001,0.0003050000000000002,0.038048333333333316
House42,2019-03-05 04:00:00,0.2013116666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020500000000000008,0.0002783333333333334,0.0013216666666666667
House42,2019-03-05 05:00:00,0.2376900000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00021000000000000006,0.0002966666666666666,0.03855833333333333
House42,2019-03-05 06:00:00,0.2322016666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.021926666666666667,0.0002800000000000001,0.0013016666666666671
House42,2019-03-05 07:00:00,0.325015,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.05384166666666667,0.00028500000000000004,0.04132500000000002
House42,2019-03-05 08:00:00,0.3110733333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.032275000000000026,0.0002266666666666668,0.03208499999999997
House42,2019-03-05 09:00:00,0.4511516666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.05883333333333333,0.00037333333333333364,0.04666666666666666
House42,2019-03-05 10:00:00,0.4666699999999998,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.07799833333333336,0.0004616666666666668,0.015593333333333338
House42,2019-03-05 11:00:00,0.22380499999999995,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00035333333333333365,0.0003316666666666666,0.04286999999999999
House42,2019-03-05 12:00:00,0.16110500000000005,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0003216666666666668,0.0002450000000000001,0.0010683333333333324
House42,2019-03-05 13:00:00,0.3220683333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.046856666666666665,0.0002616666666666667,0.06455166666666667
House42,2019-03-05 14:00:00,0.20746833333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0012749999999999981,0.0002916666666666668,0.02730999999999997
House42,2019-03-05 15:00:00,0.386105,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0003333333333333332,0.0004416666666666674,0.06610166666666667
House42,2019-03-05 16:00:00,0.18514,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00041999999999999964,0.0002783333333333334,0.012689999999999998
House42,2019-03-05 17:00:00,0.3151700000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.044241666666666665,0.0003666666666666668,0.06484166666666667
House42,2019-03-05 18:00:00,0.33255166666666663,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0003116666666666665,0.0002983333333333333,0.013791666666666659
House42,2019-03-05 19:00:00,0.5129533333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.05705833333333335,0.00029999999999999987,0.05948333333333335
House42,2019-03-05 20:00:00,0.4435500000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.003698333333333336,0.00024,0.0271333333333333
House42,2019-03-05 21:00:00,0.40763,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.05588666666666667,0.00036500000000000014,0.056715
House42,2019-03-05 22:00:00,0.3734883333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0003966666666666665,0.0002300000000000001,0.004086666666666671
House42,2019-03-05 23:00:00,0.25409166666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020500000000000008,0.00032666666666666673,0.03161666666666667
House42,2019-03-06 00:00:00,0.23055666666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020333333333333344,0.0003200000000000002,0.011079999999999993
House42,2019-03-06 01:00:00,0.2427083333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00019833333333333346,0.00034000000000000013,0.02504
House42,2019-03-06 02:00:00,0.23249166666666665,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020166666666666683,0.000321666666666667,0.015254999999999994
House42,2019-03-06 03:00:00,0.23468833333333344,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00019666666666666674,0.0003150000000000001,0.016743333333333332
House42,2019-03-06 04:00:00,0.24427666666666675,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00020166666666666675,0.0003300000000000004,0.02254833333333334
House42,2019-03-06 05:00:00,0.22312333333333328,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001983333333333334,0.0003166666666666669,0.003161666666666665
House42,2019-03-06 06:00:00,0.28134499999999996,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.01062333333333334,0.00037500000000000033,0.04481500000000002
House42,2019-03-06 07:00:00,0.281905,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.04469833333333336,0.0003133333333333333,0.03355333333333333
