House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,AC_kW.1,Kitchen_kW
House3,2019-03-30 23:00:00,1.0411950000000003,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.000335,0.0,0.24299333333333345
House3,2019-03-31 00:00:00,1.240471666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007550000000000004,0.0,0.3946166666666666
House3,2019-03-31 01:00:00,1.2585249999999997,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008083333333333332,0.0,0.3412200000000001
House3,2019-03-31 02:00:00,1.1486300000000005,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009733333333333344,0.0,0.24480333333333346
House3,2019-03-31 03:00:00,1.0729516666666663,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009766666666666665,0.0,0.2712833333333334
House3,2019-03-31 04:00:00,1.2114466666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009749999999999998,0.0,0.40740833333333343
House3,2019-03-31 05:00:00,1.0435966666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010183333333333335,0.0,0.3421049999999999
House3,2019-03-31 06:00:00,0.9056216666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001036666666666667,0.0,0.27642666666666665
House3,2019-03-31 07:00:00,1.0126466666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007650000000000001,0.0,0.43498166666666666
House3,2019-03-31 08:00:00,0.7052999999999998,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0002450000000000001,0.0,0.3480233333333332
House3,2019-03-31 09:00:00,0.5733183333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00030166666666666645,0.0,0.1841666666666667
House3,2019-03-31 10:00:00,0.8205483333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0003016666666666663,0.0,0.38368666666666656
House3,2019-03-31 11:00:00,1.0900716666666663,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00049,0.0,0.3759283333333335
House3,2019-03-31 12:00:00,1.1475683333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006800000000000003,0.0,0.37200666666666654
House3,2019-03-31 13:00:00,1.1615133333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008566666666666668,0.0,0.367565
House3,2019-03-31 14:00:00,1.2576933333333329,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006716666666666675,3.3333333333333333e-06,0.4081883333333334
House3,2019-03-31 15:00:00,1.1705233333333338,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006400000000000003,1.6666666666666669e-06,0.36526833333333336
House3,2019-03-31 16:00:00,1.4780533333333337,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009750000000000004,5.333333333333333e-05,0.3367566666666665
House3,2019-03-31 17:00:00,1.2747749999999998,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009916666666666672,3.5000000000000004e-05,0.2266100000000001
House3,2019-03-31 18:00:00,1.4362316666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010916666666666672,6.6666666666666675e-06,0.3477383333333333
House3,2019-03-31 19:00:00,1.6212466666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009633333333333332,8.333333333333334e-06,0.4808733333333332
House3,2019-03-31 20:00:00,1.624358333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0011483333333333339,6.6666666666666675e-06,0.5014183333333333
House3,2019-03-31 21:00:00,1.5849783333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010783333333333328,4.1666666666666665e-05,0.3341683333333334
House3,2019-03-31 22:00:00,1.5034766666666672,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009283333333333332,2.333333333333334e-05,0.24940166666666666
House3,2019-03-31 23:00:00,1.5688283333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009200000000000004,1.6666666666666669e-06,0.3875799999999998
House3,2019-04-01 00:00:00,1.53883,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009166666666666676,8.333333333333334e-06,0.4674133333333335
House3,2019-04-01 01:00:00,1.2827483333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005583333333333335,0.0,0.3319933333333335
House3,2019-04-01 02:00:00,1.1335266666666663,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005166666666666668,0.0,0.2601499999999999
House3,2019-04-01 03:00:00,1.0147233333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0004883333333333331,0.0,0.25314166666666665
House3,2019-04-01 04:00:00,1.23863,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0004583333333333332,6.6666666666666675e-06,0.4638599999999999
House3,2019-04-01 05:00:00,0.9478766666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006316666666666666,0.0,0.214515
House3,2019-04-01 06:00:00,1.1225016666666672,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010866666666666663,0.0,0.256755
House3,2019-04-01 07:00:00,1.1258616666666663,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010483333333333336,0.0,0.2788883333333333
House3,2019-04-01 08:00:00,1.065725,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006833333333333332,0.0,0.3732816666666668
House3,2019-04-01 09:00:00,0.9270783333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005049999999999999,0.0,0.3487983333333333
House3,2019-04-01 10:00:00,1.1140283333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005666666666666668,2.8333333333333342e-05,0.23126666666666665
House3,2019-04-01 11:00:00,0.5691016666666676,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.000325,8.333333333333334e-06,0.12972000000000014
House3,2019-04-01 12:00:00,1.2803850000000003,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007366666666666665,1.8333333333333333e-05,0.35689999999999994
House3,2019-04-01 13:00:00,1.2589316666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005900000000000001,2.1666666666666674e-05,0.3957366666666665
House3,2019-04-01 14:00:00,1.149306666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005600000000000001,1.1666666666666668e-05,0.3655983333333335
House3,2019-04-01 15:00:00,1.2103383333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006000000000000001,3.6666666666666666e-05,0.25728166666666663
House3,2019-04-01 16:00:00,1.441061666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00073,6.33333333333333e-05,0.3026216666666667
House3,2019-04-01 17:00:00,1.327186666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006249999999999995,3.3333333333333333e-06,0.39176166666666656
House3,2019-04-01 18:00:00,1.5823633333333331,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007166666666666666,1.833333333333334e-05,0.6651400000000003
House3,2019-04-01 19:00:00,1.1827616666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005300000000000005,0.0,0.3720116666666667
House3,2019-04-01 20:00:00,1.2906733333333331,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007050000000000003,1.6666666666666669e-06,0.38219333333333344
House3,2019-04-01 21:00:00,1.3889850000000001,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009366666666666664,3.3333333333333333e-06,0.24857666666666664
House3,2019-04-01 22:00:00,1.2883833333333337,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007366666666666662,5e-06,0.21112
House3,2019-04-01 23:00:00,1.4863899999999992,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009316666666666668,0.0,0.3777399999999999
House3,2019-04-02 00:00:00,1.424543333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008766666666666668,0.0,0.35708666666666666
House3,2019-04-02 01:00:00,1.0235333333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0004050000000000002,0.0,0.2351733333333333
House3,2019-04-02 02:00:00,0.922956666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00030999999999999973,0.0,0.215825
House3,2019-04-02 03:00:00,0.8926699999999997,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00019833333333333346,0.0,0.3530233333333334
House3,2019-04-02 04:00:00,0.9615866666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0003716666666666669,0.0,0.3292683333333333
House3,2019-04-02 05:00:00,0.8179783333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00033666666666666627,0.0,0.21098666666666668
House3,2019-04-02 06:00:00,0.797005,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005166666666666667,1.6666666666666669e-06,0.15464666666666665
House3,2019-04-02 07:00:00,1.175591666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.000806666666666667,6.6666666666666675e-06,0.4093583333333333
House3,2019-04-02 08:00:00,1.3223266666666669,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009533333333333332,1.6666666666666669e-06,0.3842516666666666
House3,2019-04-02 09:00:00,1.1351983333333329,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005966666666666662,0.0,0.3155299999999999
House3,2019-04-02 10:00:00,1.0249433333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0004016666666666668,0.0,0.2311766666666667
House3,2019-04-02 11:00:00,1.1898983333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005583333333333331,1.3333333333333335e-05,0.3624433333333334
House3,2019-04-02 12:00:00,1.2476516666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006550000000000001,6.6666666666666675e-06,0.3900266666666668
House3,2019-04-02 13:00:00,1.3212966666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007566666666666668,7.333333333333333e-05,0.3739899999999999
House3,2019-04-02 14:00:00,1.3414749999999998,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007783333333333329,3.000000000000001e-05,0.3987233333333334
House3,2019-04-02 15:00:00,1.1505,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008916666666666676,0.0,0.2531283333333333
House3,2019-04-02 16:00:00,1.21258,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008016666666666665,3.3333333333333333e-06,0.30807499999999993
House3,2019-04-02 17:00:00,1.3871216666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010833333333333342,1.6666666666666669e-06,0.3619133333333335
House3,2019-04-02 18:00:00,1.5677899999999998,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009683333333333336,4e-05,0.5082366666666667
House3,2019-04-02 19:00:00,1.5201016666666658,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00122,1.5000000000000005e-05,0.3662933333333333
House3,2019-04-02 20:00:00,1.5447483333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0013200000000000006,1e-05,0.34129166666666666
House3,2019-04-02 21:00:00,1.5290050000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001191666666666667,0.0,0.3715716666666667
House3,2019-04-02 22:00:00,1.369703333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001480000000000001,0.0,0.2077283333333333
House3,2019-04-02 23:00:00,1.3173033333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0012350000000000002,0.0,0.20699000000000006
House3,2019-04-03 00:00:00,1.4108033333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0012716666666666668,1.1666666666666668e-05,0.301435
House3,2019-04-03 01:00:00,1.4787266666666663,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0011399999999999995,3.3333333333333333e-06,0.3621183333333333
House3,2019-04-03 02:00:00,1.219896666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007500000000000001,5e-06,0.25328
House3,2019-04-03 03:00:00,1.1846066666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006016666666666669,8.333333333333334e-06,0.21137833333333336
House3,2019-04-03 04:00:00,1.4246716666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009616666666666672,8.333333333333334e-06,0.2815166666666667
House3,2019-04-03 05:00:00,1.4090933333333338,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010383333333333338,1.1666666666666668e-05,0.3590783333333334
House3,2019-04-03 06:00:00,1.3401983333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007900000000000013,6.6666666666666675e-06,0.4576316666666667
House3,2019-04-03 07:00:00,1.098186666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006750000000000001,0.0,0.2317666666666667
House3,2019-04-03 08:00:00,1.2348583333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006300000000000001,0.0,0.3670250000000001
House3,2019-04-03 09:00:00,1.1525983333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006583333333333333,0.0,0.31515666666666675
House3,2019-04-03 10:00:00,0.9707466666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005899999999999999,0.0,0.2302649999999999
House3,2019-04-03 11:00:00,0.8124016666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0001966666666666666,0.0,0.3244983333333333
House3,2019-04-03 12:00:00,1.0956683333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0003066666666666669,0.0,0.37760833333333343
House3,2019-04-03 13:00:00,1.0902516666666662,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00034500000000000004,1e-05,0.3870333333333334
House3,2019-04-03 14:00:00,1.1732266666666669,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00048333333333333323,0.0,0.39392333333333335
House3,2019-04-03 15:00:00,1.26034,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007933333333333336,0.0,0.40386333333333335
House3,2019-04-03 16:00:00,1.2575333333333327,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.000733333333333333,1.1666666666666668e-05,0.4026983333333333
House3,2019-04-03 17:00:00,1.3334033333333328,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.000681666666666666,3.166666666666668e-05,0.398225
House3,2019-04-03 18:00:00,1.5498800000000004,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007450000000000001,6.333333333333329e-05,0.40683666666666657
House3,2019-04-03 19:00:00,1.9489816666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0011,7.999999999999999e-05,0.4711833333333333
House3,2019-04-03 20:00:00,1.6117366666666677,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008583333333333327,5.83333333333333e-05,0.35949166666666665
House3,2019-04-03 21:00:00,1.7887966666666664,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005666666666666668,0.00010000000000000003,0.4858783333333333
House3,2019-04-03 22:00:00,1.5508300000000004,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00041833333333333344,9.16666666666667e-05,0.3963483333333333
House3,2019-04-03 23:00:00,1.559775,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006333333333333328,4.666666666666665e-05,0.3481216666666666
House3,2019-04-04 00:00:00,1.6226700000000007,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010983333333333335,3.333333333333333e-05,0.23120666666666664
House3,2019-04-04 01:00:00,1.6158466666666662,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001246666666666667,1.3333333333333335e-05,0.22535
House3,2019-04-04 02:00:00,1.7023366666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0012233333333333337,4.833333333333331e-05,0.3246716666666666
House3,2019-04-04 03:00:00,1.616548333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001135,5.666666666666664e-05,0.3705100000000001
House3,2019-04-04 04:00:00,1.3534616666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.000736666666666667,1.6666666666666669e-06,0.3532500000000001
House3,2019-04-04 05:00:00,1.2850750000000006,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0004900000000000004,1.1666666666666668e-05,0.336755
House3,2019-04-04 06:00:00,1.3062866666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005016666666666671,6.6666666666666675e-06,0.3571583333333334
House3,2019-04-04 07:00:00,1.2912399999999995,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00042166666666666687,6.6666666666666675e-06,0.3380716666666667
House3,2019-04-04 08:00:00,1.3234816666666671,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007633333333333332,6.6666666666666675e-06,0.3389683333333333
House3,2019-04-04 09:00:00,1.259098333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00056,3.3333333333333333e-06,0.3440183333333333
House3,2019-04-04 10:00:00,1.5124633333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006633333333333332,4.999999999999998e-05,0.371565
House3,2019-04-04 11:00:00,1.5465616666666664,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009633333333333334,0.00010000000000000003,0.3507383333333332
House3,2019-04-04 12:00:00,1.3962983333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009966666666666672,0.00010500000000000003,0.2490633333333333
