House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_LR_kW,AC_BR_kW,UPS_kW
House13,2019-03-31 00:00:00,0.3004283333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006833333333333331,0.003301666666666668,0.07132000000000001
House13,2019-03-31 01:00:00,0.4542616666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005433333333333335,0.019659999999999976,0.22345333333333325
House13,2019-03-31 02:00:00,0.2719916666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000683333333333333,0.0028350000000000003,0.06945499999999999
House13,2019-03-31 03:00:00,0.42078166666666666,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005383333333333336,0.01885666666666668,0.2175266666666668
House13,2019-03-31 04:00:00,0.272285,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006799999999999996,0.0028633333333333345,0.06968333333333335
House13,2019-03-31 05:00:00,0.4038149999999999,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005650000000000001,0.016538333333333332,0.19826166666666664
House13,2019-03-31 06:00:00,0.3246016666666666,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000663333333333333,0.005146666666666668,0.091295
House13,2019-03-31 07:00:00,0.4248683333333335,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005450000000000002,0.015161666666666657,0.18111166666666667
House13,2019-03-31 08:00:00,0.30778166666666673,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005866666666666668,0.008108333333333334,0.05242333333333329
House13,2019-03-31 09:00:00,0.30474,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005350000000000003,0.011893333333333336,0.09816166666666667
House13,2019-03-31 10:00:00,0.406695,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005466666666666663,0.01318499999999999,0.1310349999999999
House13,2019-03-31 11:00:00,0.3013116666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005700000000000001,0.013828333333333326,0.13930666666666666
House13,2019-03-31 12:00:00,0.2481883333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006266666666666664,0.006386666666666674,0.07293000000000006
House13,2019-03-31 13:00:00,0.2827766666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005466666666666668,0.014311666666666676,0.12135666666666665
House13,2019-03-31 14:00:00,0.7159733333333332,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006933333333333335,0.010381666666666673,0.18214
House13,2019-03-31 15:00:00,0.5207366666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000476666666666667,0.019784999999999983,0.2307833333333333
House13,2019-03-31 16:00:00,0.1577433333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005716666666666666,0.005556666666666665,0.05578166666666668
House13,2019-03-31 17:00:00,0.2280733333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000516666666666667,0.013755000000000009,0.15247666666666665
House13,2019-03-31 18:00:00,0.14292666666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006299999999999999,0.003423333333333335,0.051208333333333314
House13,2019-03-31 19:00:00,0.23876333333333336,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005266666666666669,0.014173333333333338,0.15596166666666667
House13,2019-03-31 20:00:00,0.12552333333333332,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006333333333333334,0.0013366666666666672,0.02345666666666666
House13,2019-03-31 21:00:00,0.21697166666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005466666666666669,0.014426666666666678,0.15108333333333335
House13,2019-03-31 22:00:00,0.2791816666666666,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000675,0.0034183333333333336,0.03499166666666667
House13,2019-03-31 23:00:00,0.26408833333333337,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005716666666666668,0.014940000000000009,0.13069166666666662
House13,2019-04-01 00:00:00,0.17528333333333335,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006433333333333332,0.004166666666666664,0.033828333333333384
House13,2019-04-01 01:00:00,0.21317166666666668,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00059,0.010928333333333323,0.09147666666666664
House13,2019-04-01 02:00:00,0.2062616666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005916666666666668,0.00904166666666667,0.0778016666666666
House13,2019-04-01 03:00:00,0.16163666666666668,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006333333333333332,0.005618333333333335,0.039413333333333335
House13,2019-04-01 04:00:00,0.24525,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005533333333333333,0.014621666666666668,0.1245583333333333
House13,2019-04-01 05:00:00,0.15852500000000005,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006583333333333335,0.0026333333333333343,0.01808166666666667
House13,2019-04-01 06:00:00,0.45573,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000521666666666667,0.01884000000000001,0.21699166666666667
House13,2019-04-01 07:00:00,0.21245333333333344,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006899999999999999,0.004039999999999997,0.06562000000000008
House13,2019-04-01 08:00:00,0.17519500000000002,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006666666666666671,0.010528333333333336,0.11812666666666664
House13,2019-04-01 09:00:00,0.15420333333333328,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006983333333333331,0.004896666666666668,0.04932333333333328
House13,2019-04-01 10:00:00,0.17618000000000006,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006816666666666668,0.004663333333333333,0.051221666666666665
House13,2019-04-01 11:00:00,0.25763666666666674,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005783333333333334,0.01321,0.131215
House13,2019-04-01 12:00:00,0.09804666666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007016666666666664,0.0009883333333333337,0.012966666666666684
House13,2019-04-01 13:00:00,0.26716333333333336,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006200000000000003,0.012678333333333328,0.11117333333333332
House13,2019-04-01 14:00:00,0.3777116666666668,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006283333333333331,0.01068333333333333,0.12422000000000001
House13,2019-04-01 15:00:00,0.185025,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006783333333333337,0.006870000000000001,0.08377000000000001
House13,2019-04-01 16:00:00,0.21385166666666666,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006216666666666664,0.011734999999999994,0.11114333333333333
House13,2019-04-01 17:00:00,0.31892166666666666,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006000000000000001,0.00904,0.11930166666666668
House13,2019-04-01 18:00:00,0.2519383333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006066666666666666,0.012368333333333342,0.13377333333333336
House13,2019-04-01 19:00:00,0.1535683333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007800000000000001,0.0014383333333333325,0.029431666666666682
House13,2019-04-01 20:00:00,0.3031166666666666,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005616666666666668,0.01732999999999999,0.1695966666666667
House13,2019-04-01 21:00:00,0.27051000000000003,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006850000000000001,0.0036049999999999993,0.056275000000000006
House13,2019-04-01 22:00:00,0.33584833333333336,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000545,0.017098333333333337,0.1913266666666667
House13,2019-04-01 23:00:00,0.19027500000000008,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00064,0.00450666666666667,0.033556666666666644
House13,2019-04-02 00:00:00,0.25805500000000003,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005183333333333338,0.015286666666666662,0.12877499999999995
House13,2019-04-02 01:00:00,0.1824816666666665,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00059,0.0073133333333333375,0.05028166666666674
House13,2019-04-02 02:00:00,0.191785,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005883333333333332,0.007999999999999997,0.05848833333333334
House13,2019-04-02 03:00:00,0.248575,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005299999999999999,0.014315000000000003,0.11750333333333328
House13,2019-04-02 04:00:00,0.14156833333333332,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006683333333333332,0.0028850000000000004,0.008046666666666666
House13,2019-04-02 05:00:00,0.354485,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004950000000000005,0.01851333333333333,0.17709000000000005
House13,2019-04-02 06:00:00,0.40204,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006283333333333338,0.004518333333333334,0.08539666666666665
House13,2019-04-02 07:00:00,0.3313116666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005250000000000002,0.015136666666666675,0.15367499999999998
House13,2019-04-02 08:00:00,0.0846733333333334,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006849999999999996,0.004856666666666685,0.043071666666666585
House13,2019-04-02 09:00:00,0.1679,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006850000000000003,0.00471,0.04954499999999999
House13,2019-04-02 10:00:00,0.25147166666666665,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006316666666666664,0.012096666666666657,0.11742999999999995
House13,2019-04-02 11:00:00,0.0666516666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007650000000000001,0.0008733333333333334,0.008908333333333341
House13,2019-04-02 12:00:00,0.15343000000000004,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000646666666666667,0.011511666666666668,0.11756166666666665
House13,2019-04-02 13:00:00,0.11933833333333335,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006583333333333333,0.005890000000000001,0.044453333333333324
House13,2019-04-02 14:00:00,0.193795,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006349999999999997,0.005401666666666665,0.05670666666666665
House13,2019-04-02 15:00:00,0.3532233333333332,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004966666666666666,0.01672500000000001,0.17405166666666666
House13,2019-04-02 16:00:00,0.21162833333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007466666666666665,0.0021166666666666677,0.030423333333333327
House13,2019-04-02 17:00:00,0.4603383333333334,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005733333333333336,0.017576666666666654,0.22585999999999998
House13,2019-04-02 18:00:00,0.21845166666666666,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006283333333333334,0.0032283333333333326,0.02028000000000001
House13,2019-04-02 19:00:00,0.3989300000000001,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004283333333333337,0.01735166666666666,0.17269500000000002
House13,2019-04-02 20:00:00,0.40558,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00041833333333333365,0.013388333333333328,0.13287833333333332
House13,2019-04-02 21:00:00,0.264805,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004666666666666672,0.014134999999999991,0.11860166666666667
House13,2019-04-02 22:00:00,0.1983966666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005783333333333334,0.009059999999999992,0.06670999999999996
House13,2019-04-02 23:00:00,0.22778666666666664,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005966666666666668,0.009746666666666669,0.08566166666666669
House13,2019-04-03 00:00:00,0.2281466666666665,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005633333333333334,0.01091999999999999,0.0924616666666667
House13,2019-04-03 01:00:00,0.17576666666666665,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006049999999999997,0.004878333333333333,0.03807
House13,2019-04-03 02:00:00,0.26553000000000004,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004899999999999999,0.015048333333333337,0.132415
House13,2019-04-03 03:00:00,0.1455733333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006283333333333332,0.0026899999999999984,0.012320000000000001
House13,2019-04-03 04:00:00,0.27212666666666674,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004950000000000003,0.016598333333333336,0.14399333333333333
House13,2019-04-03 05:00:00,0.2236783333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006366666666666668,0.004205,0.02617333333333334
House13,2019-04-03 06:00:00,0.5896349999999998,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004916666666666672,0.01616,0.19514333333333325
House13,2019-04-03 07:00:00,0.25645,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005483333333333332,0.009698333333333338,0.09846500000000004
House13,2019-04-03 08:00:00,0.2198133333333334,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005650000000000003,0.012061666666666663,0.12354499999999995
House13,2019-04-03 09:00:00,0.15802000000000008,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006616666666666664,0.00244,0.03260666666666668
House13,2019-04-03 10:00:00,0.3020383333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006150000000000003,0.010983333333333338,0.1392566666666667
House13,2019-04-03 11:00:00,0.17316666666666672,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006616666666666662,0.004810000000000006,0.04860666666666669
House13,2019-04-03 12:00:00,0.10281833333333328,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006800000000000003,0.005758333333333335,0.060148333333333324
House13,2019-04-03 13:00:00,0.14656166666666665,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006466666666666665,0.008446666666666661,0.08667833333333333
House13,2019-04-03 14:00:00,0.18742999999999999,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006333333333333332,0.004595000000000003,0.05829666666666665
House13,2019-04-03 15:00:00,0.391495,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004800000000000001,0.015008333333333347,0.16807833333333325
House13,2019-04-03 16:00:00,0.5858766666666668,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005133333333333337,0.00903,0.13482666666666668
House13,2019-04-03 17:00:00,0.5627849999999999,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004616666666666666,0.01447166666666667,0.16993000000000005
House13,2019-04-03 18:00:00,0.2607816666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005266666666666667,0.004953333333333331,0.037138333333333336
House13,2019-04-03 19:00:00,0.408405,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004233333333333335,0.01907,0.17188499999999998
House13,2019-04-03 20:00:00,0.2456383333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006066666666666668,0.003381666666666668,0.027734999999999992
House13,2019-04-03 21:00:00,0.550595,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004066666666666668,0.021015,0.2223316666666667
House13,2019-04-03 22:00:00,0.2454616666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00058,0.005848333333333331,0.04395000000000001
House13,2019-04-03 23:00:00,0.2839916666666668,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004933333333333335,0.01761999999999999,0.15420333333333325
House13,2019-04-04 00:00:00,0.14191499999999996,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000616666666666667,0.0031816666666666664,0.01049333333333334
House13,2019-04-04 01:00:00,0.2970499999999999,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004566666666666667,0.019326666666666683,0.16861166666666666
House13,2019-04-04 02:00:00,0.14116833333333334,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006350000000000004,0.003085000000000002,0.010375000000000006
House13,2019-04-04 03:00:00,0.2517733333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005183333333333338,0.014291666666666666,0.120735
House13,2019-04-04 04:00:00,0.18177166666666675,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005883333333333332,0.0072099999999999985,0.04920666666666665
House13,2019-04-04 05:00:00,0.23311,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005666666666666665,0.008624999999999999,0.068595
House13,2019-04-04 06:00:00,0.5893549999999997,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004833333333333336,0.018595000000000004,0.2076366666666667
House13,2019-04-04 07:00:00,0.2985166666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005833333333333334,0.00827333333333333,0.11308666666666665
House13,2019-04-04 08:00:00,0.12019,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006216666666666664,0.008541666666666675,0.08464999999999999
House13,2019-04-04 09:00:00,0.1374283333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00067,0.002435,0.03290166666666668
House13,2019-04-04 10:00:00,0.2760466666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005266666666666668,0.013690000000000004,0.14184833333333335
House13,2019-04-04 11:00:00,0.17635333333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005916666666666664,0.003733333333333333,0.047843333333333335
House13,2019-04-04 12:00:00,0.17903166666666656,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005783333333333334,0.010491666666666668,0.0973016666666667
House13,2019-04-04 13:00:00,0.13288166666666665,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006183333333333334,0.0017183333333333336,0.012741666666666663
House13,2019-04-04 14:00:00,0.35618833333333344,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004966666666666671,0.01688666666666666,0.18312
