House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_LR_kW,AC_BR_kW,AC_kW,AC_kW.1,Kitchen_kW,WP_kW
House9,2018-06-04 12:00:00,0.6584283333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005416666666666668,0.3956099999999998,0.0004116666666666666,0.0004716666666666669,0.14583333333333331,0.0006916666666666671
House9,2018-06-04 13:00:00,0.15073166666666615,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,8.833333333333333e-05,0.0971516666666664,9e-05,7.833333333333333e-05,0.027023333333333243,0.00012666666666666664
House9,2018-06-04 14:00:00,1.197461666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002833333333333334,1.057825,0.0005416666666666663,0.0001399999999999999,0.13412000000000002,0.001463333333333335
House9,2018-06-04 15:00:00,0.6233833333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005216666666666666,0.3886933333333329,0.0004383333333333341,0.0004916666666666666,0.15067166666666665,0.0005166666666666667
House9,2018-06-04 16:00:00,0.4887866666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006350000000000003,0.002136666666666668,0.00022333333333333325,0.00032499999999999993,0.15566499999999994,0.1352733333333333
House9,2018-06-04 17:00:00,0.4605883333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006283333333333332,0.001824999999999999,0.00020666666666666668,0.0003233333333333334,0.15921499999999994,0.11045333333333336
House9,2018-06-04 18:00:00,0.27581500000000003,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007100000000000001,0.002396666666666667,0.0004066666666666666,0.0007250000000000003,0.151685,0.0914183333333333
House9,2018-06-04 19:00:00,0.2309016666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007550000000000002,0.0024833333333333352,0.0004933333333333333,0.0007916666666666664,0.14991333333333332,0.04627166666666665
House9,2018-06-04 20:00:00,1.3628383333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004150000000000007,0.9928383333333334,0.0008216666666666666,0.0002583333333333334,0.14995499999999998,0.16893833333333338
House9,2018-06-04 21:00:00,2.18913,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00022333333333333314,1.1517350000000008,0.6809783333333334,0.0004933333333333336,0.14941333333333334,0.08685333333333335
House9,2018-06-04 22:00:00,0.7796016666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005366666666666666,0.002368333333333336,0.22177333333333304,0.00029833333333333323,0.15499999999999994,0.2437016666666668
House9,2018-06-04 23:00:00,1.7087333333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00033666666666666665,0.4690616666666666,0.8900966666666666,0.0003883333333333331,0.15511999999999998,0.137795
House9,2018-06-05 00:00:00,1.9198183333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0003400000000000002,0.42952499999999977,1.2690500000000011,0.0002266666666666665,0.15561999999999993,0.028378333333333373
House9,2018-06-05 01:00:00,2.293693333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002216666666666666,0.6844399999999999,1.2532083333333333,0.0004016666666666664,0.16297499999999995,0.14591333333333334
House9,2018-06-05 02:00:00,2.7331816666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0001899999999999999,1.0858883333333331,1.228603333333333,0.0006033333333333338,0.217205,0.16985999999999998
House9,2018-06-05 03:00:00,2.123175,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002566666666666668,0.6840766666666658,1.2128283333333334,0.0003533333333333329,0.15862500000000007,0.0650216666666667
House9,2018-06-05 04:00:00,1.0483483333333352,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,9.666666666666664e-05,0.5644783333333337,0.31523333333333264,0.00024,0.08389166666666666,0.06757500000000004
House9,2018-06-05 05:00:00,1.5644366666666671,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0003666666666666668,1.2190450000000002,0.0008699999999999996,0.00024500000000000026,0.1620116666666667,0.05365500000000007
House9,2018-06-05 06:00:00,2.309593333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0001783333333333331,1.2034816666666663,0.8573133333333333,0.0005599999999999997,0.15804999999999994,0.000358333333333334
House9,2018-06-05 07:00:00,2.7730083333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,9.999999999999996e-05,1.2328,1.2551533333333331,0.0007900000000000003,0.16085166666666664,0.0002766666666666668
House9,2018-06-05 08:00:00,0.4604966666666652,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,1.6666666666666669e-06,0.20601833333333366,0.2090699999999997,0.00011833333333333335,0.026068333333333426,4.3333333333333334e-05
House9,2018-06-05 09:00:00,1.2235300000000005,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00027,0.99997,0.005835000000000005,0.00018333333333333334,0.13992333333333332,0.000631666666666667
House9,2018-06-05 10:00:00,2.8403150000000013,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00010333333333333336,1.3622516666666662,1.207285,0.0008766666666666668,0.16550166666666666,0.0003250000000000003
House9,2018-06-05 11:00:00,3.0577616666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00010000000000000009,1.391863333333334,1.376966666666667,0.000868333333333333,0.16681499999999996,0.0002200000000000001
House9,2018-06-05 12:00:00,1.8101633333333331,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0003533333333333334,1.3925633333333336,0.12204166666666692,0.0003200000000000003,0.15866833333333333,0.0004566666666666669
House9,2018-06-05 13:00:00,0.3430616666666663,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,4.833333333333334e-05,0.2400899999999995,0.05405666666666679,6.666666666666667e-05,0.026888333333333417,7.166666666666667e-05
House9,2018-06-05 14:00:00,1.9723933333333328,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00020000000000000006,0.972575,0.7798166666666666,0.000638333333333333,0.13928,0.00044500000000000057
House9,2018-06-05 15:00:00,1.6976883333333337,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002733333333333334,0.0034583333333333298,1.4376916666666666,0.000361666666666667,0.15360166666666672,5e-05
House9,2018-06-05 16:00:00,0.8304333333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007716666666666669,0.002436666666666668,0.3171883333333331,0.0002016666666666665,0.28744666666666663,0.16673666666666667
House9,2018-06-05 17:00:00,1.3869916666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009600000000000006,0.003040000000000001,0.6687416666666675,0.0003449999999999998,0.5089966666666667,0.1825316666666667
House9,2018-06-05 18:00:00,0.451195,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0009133333333333326,0.0022600000000000003,0.00039333333333333337,0.0004716666666666667,0.21479499999999999,0.07131166666666669
House9,2018-06-05 19:00:00,0.5099383333333335,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008816666666666672,0.03819500000000005,0.000386666666666667,0.0002866666666666666,0.1737233333333333,0.10659833333333332
House9,2018-06-05 20:00:00,0.347665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0008216666666666678,0.002501666666666666,0.0004750000000000005,0.0005133333333333337,0.16366333333333336,0.01859000000000001
House9,2018-06-05 21:00:00,0.5579433333333331,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007083333333333338,0.0015500000000000002,0.00017499999999999986,0.00010833333333333333,0.1582866666666667,0.06549999999999999
House9,2018-06-05 22:00:00,0.5660866666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005983333333333334,0.0017600000000000024,0.0001200000000000001,6.833333333333329e-05,0.15516500000000005,0.17111499999999996
House9,2018-06-05 23:00:00,0.4900816666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000561666666666667,0.0017016666666666651,0.00012,0.0002283333333333333,0.15083833333333346,0.1521816666666667
House9,2018-06-06 00:00:00,0.30396499999999993,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006000000000000003,0.0018283333333333329,0.0003016666666666669,0.0007033333333333327,0.14761166666666667,0.013058333333333342
House9,2018-06-06 01:00:00,0.5200600000000002,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000536666666666667,0.05429333333333333,0.00018500000000000008,0.0003950000000000005,0.16191833333333333,0.13733499999999996
House9,2018-06-06 02:00:00,1.5892716666666669,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002216666666666667,1.118191666666667,0.0009183333333333342,0.0003583333333333332,0.15457666666666667,0.17644666666666667
House9,2018-06-06 03:00:00,0.3601866666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005850000000000003,0.001996666666666667,0.000215,0.0005949999999999997,0.14935,0.07558833333333341
House9,2018-06-06 04:00:00,1.536846666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002083333333333334,1.1073416666666671,0.0009000000000000002,0.0003533333333333333,0.14626833333333333,0.145255
House9,2018-06-06 05:00:00,1.3447783333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0003216666666666665,1.0016949999999998,0.054323333333333335,0.0002,0.14573500000000006,0.0024400000000000003
House9,2018-06-06 06:00:00,2.218478333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00010166666666666664,0.9528583333333333,1.0997383333333337,0.00044666666666666677,0.14600666666666667,0.0006266666666666668
House9,2018-06-06 07:00:00,2.1873200000000006,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,5.8333333333333326e-05,0.9122450000000001,1.1125516666666664,0.000435,0.14194,0.0036366666666666657
House9,2018-06-06 08:00:00,1.4872516666666669,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00028500000000000004,0.19127,1.1329033333333334,0.00016333333333333334,0.14175833333333332,0.00021
House9,2018-06-06 09:00:00,1.6456883333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002516666666666666,0.32342333333333345,1.1574833333333332,0.00020166666666666656,0.14207666666666666,0.0003716666666666665
House9,2018-06-06 10:00:00,1.3490766666666671,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0003116666666666667,0.37658,0.7623483333333334,0.0002916666666666667,0.1409166666666667,0.0004883333333333332
House9,2018-06-06 11:00:00,1.4290416666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00030666666666666673,0.40613333333333335,0.7312366666666669,0.0004916666666666669,0.1430916666666667,0.0005433333333333332
House9,2018-06-06 12:00:00,1.9359616666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002166666666666666,0.4151383333333333,1.2382750000000005,0.0004633333333333336,0.14308666666666672,0.0004
House9,2018-06-06 13:00:00,1.5933199999999996,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002466666666666668,0.39508999999999983,0.9470366666666672,0.00057,0.08303166666666684,0.000586666666666667
House9,2018-06-06 14:00:00,0.22394666666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004966666666666671,0.0017966666666666656,0.00028500000000000015,0.0010649999999999995,0.00019500000000000005,0.0005766666666666668
House9,2018-06-06 15:00:00,0.3668233333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0003983333333333337,0.0018866666666666647,0.08807833333333333,0.0008733333333333343,0.00019,0.064785
House9,2018-06-06 16:00:00,1.1880750000000009,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00013833333333333335,0.003031666666666668,0.841146666666667,0.0003066666666666667,0.0006566666666666668,0.15253999999999993
House9,2018-06-06 17:00:00,0.4266916666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005583333333333332,0.0017400000000000009,0.00016499999999999994,0.0005199999999999997,0.11893833333333335,0.08463000000000001
House9,2018-06-06 18:00:00,0.47261000000000003,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006166666666666666,0.010735,0.00018833333333333346,0.0003633333333333336,0.19294499999999995,0.10557000000000004
House9,2018-06-06 19:00:00,1.53926,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00034333333333333346,1.1807550000000002,0.000766666666666667,0.0002199999999999999,0.17734000000000005,0.09388166666666667
House9,2018-06-06 20:00:00,0.3112333333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006199999999999997,0.002455,0.0003800000000000001,0.000826666666666666,0.16652166666666668,0.09892833333333352
House9,2018-06-06 21:00:00,0.5979116666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005633333333333335,0.4054350000000001,0.0005683333333333332,0.0007499999999999995,0.15984,0.009151666666666669
House9,2018-06-06 22:00:00,1.644643333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002616666666666666,1.2195849999999997,0.0008550000000000006,0.0002666666666666667,0.1688416666666667,0.15633166666666667
House9,2018-06-06 23:00:00,0.7026550000000003,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006133333333333338,0.22190999999999966,0.00034499999999999993,0.0004366666666666668,0.2318516666666666,0.18916666666666665
House9,2018-06-07 00:00:00,0.7995766666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004916666666666666,0.002853333333333332,0.3348233333333334,0.0005366666666666666,0.16150500000000004,0.1842133333333333
House9,2018-06-07 01:00:00,2.4500966666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00019000000000000006,0.8027633333333335,1.1904116666666662,0.0006983333333333336,0.16143166666666672,0.2293400000000001
House9,2018-06-07 02:00:00,2.4561100000000007,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00011999999999999998,1.1998533333333332,0.8044283333333336,0.0006700000000000001,0.16124000000000002,0.21037999999999987
House9,2018-06-07 03:00:00,1.9729800000000004,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00021499999999999989,0.5736266666666657,1.1642966666666663,0.0004166666666666672,0.15655999999999998,0.07246333333333338
House9,2018-06-07 04:00:00,2.606571666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,3.999999999999999e-05,1.1102183333333335,1.1496216666666668,0.0007733333333333338,0.15249166666666664,0.17414333333333326
House9,2018-06-07 05:00:00,2.4804483333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00023333333333333336,0.96339,1.1701066666666664,0.0006749999999999999,0.15618166666666666,0.15854666666666664
House9,2018-06-07 06:00:00,2.1670266666666658,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00020333333333333325,0.8395033333333335,1.1522316666666663,0.0004233333333333332,0.14800999999999995,0.0029700000000000013
House9,2018-06-07 07:00:00,2.1135083333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00013166666666666668,0.7924883333333335,1.161831666666666,0.0004083333333333332,0.14239333333333332,0.0005283333333333333
House9,2018-06-07 08:00:00,2.2244416666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00010833333333333336,0.8753933333333331,1.1904316666666672,0.0004383333333333332,0.14160666666666671,0.0003916666666666669
House9,2018-06-07 09:00:00,2.209611666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00015333333333333334,0.8322683333333335,1.2210883333333329,0.0004299999999999997,0.13907499999999998,0.00038999999999999983
House9,2018-06-07 10:00:00,2.186581666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00019833333333333324,0.9124716666666666,1.1186216666666664,0.0004799999999999997,0.13681500000000002,0.0011983333333333336
House9,2018-06-07 11:00:00,1.1190916666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000381666666666667,0.9338999999999998,0.0006066666666666664,0.00025166666666666664,0.13924000000000006,0.0032066666666666693
House9,2018-06-07 12:00:00,1.7386183333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0002766666666666664,0.8106966666666666,0.7565616666666666,0.0004133333333333331,0.13834333333333332,0.0004883333333333333
House9,2018-06-07 13:00:00,0.8717266666666661,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004699999999999999,0.5636600000000008,0.0005400000000000009,0.0004383333333333333,0.1405883333333333,0.0007866666666666673
House9,2018-06-07 14:00:00,0.7615216666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004900000000000005,0.0025883333333333327,0.50968,0.000375,0.13873666666666665,0.0005533333333333333
House9,2018-06-07 15:00:00,0.6491866666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.000455,0.16187833333333332,0.2308683333333329,0.0004600000000000001,0.1325416666666667,0.0005000000000000001
House9,2018-06-07 16:00:00,0.7437383333333331,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005783333333333338,0.3835183333333327,0.0004566666666666667,0.00037999999999999986,0.2072366666666668,0.06663999999999999
House9,2018-06-07 17:00:00,0.6341466666666669,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006266666666666666,0.0014599999999999993,3.5000000000000004e-05,0.00016500000000000005,0.23030499999999995,0.16530166666666662
House9,2018-06-07 18:00:00,0.74354,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006633333333333334,0.0014783333333333337,8.999999999999999e-05,0.0003083333333333332,0.2730733333333334,0.17004333333333335
House9,2018-06-07 19:00:00,0.654275,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0006166666666666668,0.0014849999999999998,0.00010000000000000002,0.000195,0.186515,0.1265283333333333
House9,2018-06-07 20:00:00,0.2756833333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007583333333333332,0.0023099999999999987,0.0004716666666666667,0.0007000000000000004,0.16768333333333338,0.030489999999999982
House9,2018-06-07 21:00:00,1.3414316666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004333333333333342,0.9650716666666668,0.0007949999999999999,0.0002833333333333334,0.1905433333333333,0.09290166666666666
House9,2018-06-07 22:00:00,1.5364149999999996,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0003166666666666668,1.272528333333333,0.0007966666666666668,6.33333333333333e-05,0.16974166666666662,0.07575333333333334
House9,2018-06-07 23:00:00,1.1673249999999995,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004150000000000002,0.8122649999999995,0.0006666666666666673,0.0002916666666666666,0.1679316666666667,0.06627666666666665
House9,2018-06-08 00:00:00,1.2631483333333329,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00041000000000000015,0.9122816666666668,0.0007316666666666666,0.00029499999999999985,0.16660666666666665,0.019693333333333347
House9,2018-06-08 01:00:00,1.134445,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004683333333333333,0.6977483333333332,0.0006533333333333338,0.0003683333333333334,0.16752333333333336,0.019898333333333344
House9,2018-06-08 02:00:00,1.0911783333333338,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0004883333333333337,0.6868683333333335,0.0005933333333333336,0.0003183333333333333,0.15897500000000006,0.020176666666666662
House9,2018-06-08 03:00:00,1.5370766666666669,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00034000000000000024,1.2167366666666666,0.0008100000000000003,0.00015999999999999993,0.1556733333333333,0.019975000000000017
House9,2018-06-08 04:00:00,1.0246283333333337,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0005149999999999995,0.7279583333333336,0.0006199999999999992,0.0002933333333333332,0.15308333333333332,0.020031666666666663
House9,2018-06-08 05:00:00,0.2894733333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0007666666666666666,0.002083333333333334,0.0003900000000000002,0.0005383333333333335,0.15767666666666666,0.004911666666666674
