House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_LR_kW,AC_DR_kW,AC_BR_kW,UPS_kW,WD_kW,Refrigerator_kW
House31,2019-03-19 23:00:00,0.7748833333333336,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007916666666666673,0.00064,0.007960000000000005,0.08122833333333332,0.0002283333333333333,0.2425833333333333
House31,2019-03-20 00:00:00,0.70821,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008000000000000003,0.0009616666666666674,0.008020000000000003,0.08398666666666668,7.666666666666667e-05,0.20151
House31,2019-03-20 01:00:00,0.6057016666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007466666666666667,0.0006133333333333338,0.008051666666666662,0.08719000000000003,9.000000000000002e-05,0.1524233333333333
House31,2019-03-20 02:00:00,0.5175,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006800000000000003,0.0005666666666666668,0.007958333333333335,0.08652833333333332,9.333333333333333e-05,0.13558166666666666
House31,2019-03-20 03:00:00,0.44665500000000014,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006950000000000007,0.0005516666666666669,0.007968333333333341,0.06458,0.00012166666666666668,0.09515166666666666
House31,2019-03-20 04:00:00,0.3755466666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007016666666666668,0.0005683333333333336,0.008011666666666667,0.03499833333333331,0.00012000000000000004,0.0847483333333333
House31,2019-03-20 05:00:00,0.3281166666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005850000000000003,0.000885000000000001,0.007871666666666667,0.03479166666666664,0.00012666666666666675,0.15936000000000006
House31,2019-03-20 06:00:00,0.3476633333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006150000000000003,0.0005733333333333335,0.007893333333333323,0.034584999999999984,0.0001100000000000001,0.09017999999999997
House31,2019-03-20 07:00:00,0.2598866666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0004850000000000002,0.0005466666666666668,0.007758333333333325,0.0414783333333333,4.833333333333331e-05,0.08872333333333332
House31,2019-03-20 08:00:00,0.3896966666666666,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006416666666666666,0.0005750000000000004,0.007781666666666659,0.03398500000000002,0.00013666666666666666,0.08256166666666664
House31,2019-03-20 09:00:00,0.2271683333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0004850000000000003,0.0005549999999999999,0.007688333333333333,0.03389500000000003,5.166666666666664e-05,0.07123666666666664
House31,2019-03-20 10:00:00,0.2886133333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005916666666666668,0.0008716666666666678,0.007639999999999997,0.033958333333333354,8.33333333333333e-05,0.08408499999999998
House31,2019-03-20 11:00:00,0.6467350000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008433333333333337,0.0006516666666666668,0.007728333333333327,0.0417966666666667,0.00010333333333333336,0.18733
House31,2019-03-20 12:00:00,0.39105,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005916666666666668,0.000616666666666667,0.007689999999999994,0.03698166666666667,8.500000000000002e-05,0.1808733333333333
House31,2019-03-20 13:00:00,0.4042483333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008116666666666668,0.0007883333333333334,0.00752666666666667,0.029166666666666688,0.00013500000000000006,0.24985
House31,2019-03-20 14:00:00,0.4204716666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006483333333333338,0.0009000000000000002,0.007343333333333329,0.07850333333333333,0.09623333333333332,0.21660666666666675
House31,2019-03-20 15:00:00,0.6468883333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0012833333333333332,0.0011849999999999994,0.007728333333333323,0.029053333333333337,0.006039999999999991,0.181525
House31,2019-03-20 16:00:00,0.30110833333333337,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.000928333333333334,0.0008250000000000004,0.007629999999999999,0.03241333333333333,6.166666666666663e-05,0.14432499999999993
House31,2019-03-20 17:00:00,0.30973166666666657,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008483333333333336,0.0008533333333333332,0.007731666666666659,0.041916666666666685,0.00011166666666666675,0.2205533333333333
House31,2019-03-20 18:00:00,0.3255733333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007966666666666673,0.0007700000000000003,0.007796666666666659,0.07280666666666667,9.833333333333336e-05,0.16454666666666667
House31,2019-03-20 19:00:00,0.4396866666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005716666666666668,0.0006916666666666666,0.007843333333333329,0.15099500000000005,0.0001266666666666666,0.13012333333333334
House31,2019-03-20 20:00:00,1.6775616666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008733333333333334,0.0009016666666666683,0.0077849999999999985,0.10245166666666672,0.0015733333333333337,1.4198966666666668
House31,2019-03-20 21:00:00,0.5673816666666665,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006933333333333336,0.0005850000000000003,0.007930000000000003,0.13283000000000006,0.00955666666666666,0.2666016666666667
House31,2019-03-20 22:00:00,0.5004783333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006333333333333334,0.0006516666666666668,0.007895000000000001,0.11285166666666666,0.012578333333333323,0.21329166666666666
House31,2019-03-20 23:00:00,0.5500366666666665,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006200000000000003,0.0006733333333333334,0.00784666666666666,0.10494666666666666,0.1524183333333333,0.14887166666666665
House31,2019-03-21 00:00:00,0.5321583333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006983333333333336,0.0006033333333333338,0.007850000000000001,0.09774833333333337,0.00012833333333333335,0.18098666666666668
House31,2019-03-21 01:00:00,0.5889500000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.000965,0.0009050000000000016,0.007960000000000002,0.10038,0.0001399999999999999,0.09137666666666662
House31,2019-03-21 02:00:00,0.5090616666666666,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008833333333333336,0.0005666666666666668,0.007916666666666662,0.10237166666666662,7.83333333333333e-05,0.10588833333333336
House31,2019-03-21 03:00:00,0.5089133333333332,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009050000000000004,0.0005333333333333336,0.007941666666666666,0.10289833333333337,0.0001183333333333334,0.08917500000000002
House31,2019-03-21 04:00:00,0.5649066666666666,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009800000000000004,0.0005633333333333334,0.007970000000000007,0.10236666666666668,0.0001350000000000001,0.07912499999999999
House31,2019-03-21 05:00:00,0.3918150000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008300000000000013,0.0005466666666666669,0.007863333333333328,0.06031333333333337,0.0001366666666666667,0.07463333333333333
House31,2019-03-21 06:00:00,0.20854666666666669,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005750000000000003,0.0008600000000000013,0.007711666666666663,0.06223333333333327,5.9999999999999974e-05,0.07135
House31,2019-03-21 07:00:00,0.5833416666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006316666666666666,0.0006183333333333336,0.007706666666666663,0.062098333333333325,0.00044,0.399405
House31,2019-03-21 08:00:00,0.3358816666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006433333333333338,0.0005466666666666669,0.00771833333333333,0.046106666666666636,4.499999999999999e-05,0.14343666666666668
House31,2019-03-21 09:00:00,0.15012666666666666,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0004216666666666665,0.000718333333333334,0.0038533333333333353,0.041651666666666684,9.833333333333328e-05,0.08094999999999998
House31,2019-03-21 10:00:00,0.17247666666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.00028833333333333337,0.0007366666666666665,0.005105000000000001,0.05276,0.0001016666666666667,0.07221499999999996
House31,2019-03-21 11:00:00,0.5871866666666666,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005316666666666669,0.0006183333333333335,0.00782333333333333,0.03927166666666669,0.3011666666666665,0.16906999999999994
House31,2019-03-21 12:00:00,0.4378733333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.000665,0.0007750000000000003,0.007671666666666663,0.03998666666666665,0.27070500000000003,0.08601333333333333
House31,2019-03-21 13:00:00,0.4142116666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007183333333333331,0.0008550000000000001,0.00769833333333333,0.06792666666666672,0.0399133333333334,0.2668416666666667
House31,2019-03-21 14:00:00,0.3074700000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007033333333333334,0.0008433333333333343,0.007538333333333336,0.051191666666666635,0.00015166666666666654,0.20772833333333332
House31,2019-03-21 15:00:00,0.3514383333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007900000000000003,0.0011216666666666666,0.0074566666666666705,0.032275000000000005,0.049058333333333336,0.1994266666666667
House31,2019-03-21 16:00:00,0.8293749999999999,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0013199999999999998,0.0009000000000000006,0.007731666666666659,0.03408666666666667,0.06445833333333335,0.2451183333333334
House31,2019-03-21 17:00:00,0.7283066666666665,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0012050000000000001,0.0008716666666666669,0.00781333333333333,0.05387499999999998,0.025239999999999985,0.19259333333333328
House31,2019-03-21 18:00:00,0.8670833333333335,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0010216666666666668,0.0006816666666666665,0.007955000000000005,0.06678000000000002,0.06689499999999997,0.19038999999999995
House31,2019-03-21 19:00:00,0.8741816666666666,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009566666666666668,0.0007183333333333332,0.007970000000000001,0.08550833333333333,0.05103000000000002,0.18886000000000008
House31,2019-03-21 20:00:00,0.7470850000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008366666666666673,0.0010183333333333338,0.007970000000000005,0.10735833333333336,0.04472166666666666,0.09265833333333334
House31,2019-03-21 21:00:00,0.5886216666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006733333333333335,0.0007466666666666664,0.007829999999999993,0.122165,0.015023333333333331,0.24411000000000005
House31,2019-03-21 22:00:00,0.42706666666666665,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006983333333333335,0.0008200000000000003,0.007704999999999994,0.11060333333333336,0.05830499999999996,0.15800833333333333
House31,2019-03-21 23:00:00,0.4548216666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005483333333333334,0.000693333333333333,0.007766666666666661,0.08892333333333326,0.07780333333333331,0.1665283333333333
House31,2019-03-22 00:00:00,0.4679550000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005366666666666666,0.000708333333333334,0.0077899999999999905,0.11527666666666672,0.038743333333333324,0.21201833333333334
House31,2019-03-22 01:00:00,0.4627816666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0004150000000000003,0.0008783333333333348,0.007829999999999997,0.13670999999999994,0.020833333333333263,0.182635
House31,2019-03-22 02:00:00,0.7208366666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008533333333333338,0.000655,0.00803166666666667,0.09671333333333328,0.05593666666666668,0.14433833333333335
House31,2019-03-22 03:00:00,0.6649783333333332,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007733333333333332,0.0006416666666666668,0.008006666666666665,0.09541833333333337,0.034543333333333336,0.1957066666666667
House31,2019-03-22 04:00:00,0.5824999999999998,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007683333333333338,0.0006050000000000003,0.00801833333333333,0.09491833333333333,0.010043333333333328,0.13569
House31,2019-03-22 05:00:00,0.5233666666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.000785,0.0006116666666666668,0.007993333333333335,0.06418333333333333,0.00011333333333333336,0.1305083333333333
House31,2019-03-22 06:00:00,0.31466500000000003,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005166666666666669,0.0008583333333333344,0.007741666666666661,0.032986666666666636,0.07375833333333334,0.12031999999999995
House31,2019-03-22 07:00:00,0.3742850000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005516666666666668,0.0005483333333333335,0.007793333333333323,0.032846666666666635,0.012699999999999998,0.24131833333333336
House31,2019-03-22 08:00:00,0.4142016666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007383333333333338,0.0008350000000000001,0.007543333333333336,0.05429333333333333,0.06608000000000001,0.15589166666666668
House31,2019-03-22 09:00:00,0.40625166666666657,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005800000000000003,0.0008466666666666673,0.0074116666666666645,0.11023166666666663,0.048303333333333316,0.18661
House31,2019-03-22 10:00:00,0.5114633333333332,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006616666666666665,0.0007783333333333338,0.00741333333333333,0.04371333333333333,0.15060333333333326,0.2563066666666666
House31,2019-03-22 11:00:00,0.99074,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008866666666666658,0.0011266666666666669,0.0075083333333333295,0.032343333333333384,0.11527000000000001,0.732376666666667
House31,2019-03-22 12:00:00,1.3871950000000006,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009183333333333336,0.0007816666666666668,0.007348333333333334,0.026153333333333348,0.196645,1.1062516666666666
House31,2019-03-22 13:00:00,0.8321283333333335,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.001188333333333333,0.0009183333333333332,0.0079,0.028874999999999974,0.15530833333333324,0.2739300000000001
House31,2019-03-22 14:00:00,0.6510533333333332,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0013316666666666663,0.000935,0.007936666666666668,0.06212500000000005,9e-05,0.18879
House31,2019-03-22 15:00:00,0.21783999999999995,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007983333333333335,0.0008300000000000006,0.0077533333333333265,0.03547333333333333,6.166666666666663e-05,0.15303666666666668
House31,2019-03-22 16:00:00,0.2866033333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008666666666666668,0.001116666666666667,0.00780666666666666,0.024084999999999992,0.0026466666666666674,0.1577816666666667
House31,2019-03-22 17:00:00,0.489045,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007966666666666674,0.0007416666666666673,0.007909999999999999,0.10781666666666664,0.00448499999999999,0.19052166666666667
House31,2019-03-22 18:00:00,0.5436333333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007266666666666668,0.0006216666666666673,0.00784833333333333,0.12468500000000005,0.04548166666666667,0.21983666666666668
House31,2019-03-22 19:00:00,0.5229266666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.000663333333333333,0.0006983333333333332,0.007764999999999991,0.10769000000000004,0.11316499999999995,0.14118833333333336
House31,2019-03-22 20:00:00,0.4188266666666665,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007066666666666666,0.0006216666666666669,0.007905000000000004,0.12702666666666668,0.02665333333333333,0.1376133333333333
House31,2019-03-22 21:00:00,0.7130249999999999,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006016666666666669,0.000945000000000001,0.007851666666666665,0.14218833333333336,0.11460499999999996,0.30900500000000003
House31,2019-03-22 22:00:00,0.5919599999999998,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005966666666666668,0.0006116666666666668,0.007866666666666666,0.14835833333333334,0.020540000000000024,0.2590483333333334
House31,2019-03-22 23:00:00,0.6732133333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006266666666666668,0.0006283333333333332,0.007779999999999999,0.11586166666666672,0.194735,0.21825833333333328
House31,2019-03-23 00:00:00,0.8417999999999998,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.00091,0.000708333333333334,0.008075,0.1588333333333333,0.025055,0.22943000000000005
House31,2019-03-23 01:00:00,0.7232149999999999,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009650000000000004,0.0005766666666666668,0.008055,0.07836500000000003,0.05418333333333338,0.14517166666666667
House31,2019-03-23 02:00:00,0.6717833333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009699999999999999,0.0009166666666666676,0.00807,0.0713,0.057711666666666675,0.13265166666666664
House31,2019-03-23 03:00:00,0.5989850000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009883333333333337,0.0006150000000000003,0.008129999999999997,0.07199000000000003,0.015214999999999968,0.08667333333333324
House31,2019-03-23 04:00:00,0.6345350000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008866666666666672,0.0005483333333333335,0.007966666666666665,0.06866666666666664,0.07221833333333331,0.12838166666666667
House31,2019-03-23 05:00:00,0.5148066666666665,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008583333333333331,0.0005483333333333334,0.007971666666666669,0.07099833333333333,0.0004066666666666668,0.08179666666666666
House31,2019-03-23 06:00:00,0.6094633333333336,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008933333333333335,0.0007933333333333332,0.00793333333333333,0.08049333333333329,0.06860500000000004,0.07427666666666663
House31,2019-03-23 07:00:00,0.568395,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008533333333333334,0.0007200000000000006,0.00793,0.08206166666666669,0.020328333333333337,0.07311166666666667
House31,2019-03-23 08:00:00,0.6992383333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008749999999999997,0.0006399999999999999,0.007895000000000003,0.08064666666666669,0.053260000000000016,0.14452
House31,2019-03-23 09:00:00,0.7038200000000002,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009216666666666666,0.0006216666666666669,0.007921666666666667,0.07744333333333335,0.033981666666666674,0.14623499999999998
House31,2019-03-23 10:00:00,0.6784966666666666,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009616666666666672,0.0006050000000000003,0.00790666666666667,0.06833833333333332,0.038746666666666665,0.11775333333333332
House31,2019-03-23 11:00:00,0.7927766666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008999999999999994,0.0009849999999999998,0.00785333333333333,0.08914000000000001,0.08628833333333333,0.2428
House31,2019-03-23 12:00:00,0.8680899999999999,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.001355,0.0010033333333333335,0.007861666666666661,0.09924833333333327,0.02067999999999996,0.2136866666666667
House31,2019-03-23 13:00:00,0.4646416666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008016666666666662,0.0009616666666666668,0.007548333333333334,0.091585,0.06874333333333336,0.2285750000000001
House31,2019-03-23 14:00:00,0.2866949999999999,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007666666666666666,0.0009083333333333336,0.0076316666666666625,0.05228333333333332,0.026264999999999997,0.1682299999999999
House31,2019-03-23 15:00:00,0.43403333333333344,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009733333333333332,0.0009166666666666664,0.007649999999999995,0.04697500000000002,0.06116833333333336,0.19673
House31,2019-03-23 16:00:00,0.3172216666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007783333333333329,0.0009483333333333336,0.007734999999999995,0.04265833333333332,0.084415,0.13634333333333332
