House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_BR_kW,AC_DR_kW,Kitchen_kW,UPS_kW
House19,2018-06-04 23:00:00,1.7405766666666669,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002,0.7379599999999998,0.4644100000000002,0.32104499999999997
House19,2018-06-05 00:00:00,3.8168066666666673,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0006183333333333333,0.2057216666666665,0.40761333333333344,0.31907500000000005
House19,2018-06-05 01:00:00,4.495444999999999,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0007333333333333334,0.0016183333333333332,0.31116833333333344,0.3575200000000001
House19,2018-06-05 02:00:00,4.95359,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.000983333333333333,0.8378300000000001,0.4671433333333333,0.3564783333333333
House19,2018-06-05 03:00:00,3.714541666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004066666666666668,0.2087783333333332,0.3584849999999999,0.3659016666666667
House19,2018-06-05 04:00:00,1.9478833333333336,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00012666666666666672,0.000335,0.18084333333333324,0.19697500000000004
House19,2018-06-05 05:00:00,4.035968333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002416666666666667,0.0005616666666666668,0.3153816666666667,0.4538999999999998
House19,2018-06-05 06:00:00,3.92976,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.000375,0.0008633333333333334,0.3097983333333333,0.3148583333333333
House19,2018-06-05 07:00:00,3.7664983333333337,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.000475,0.0010400000000000001,0.20551999999999998,0.3310766666666669
House19,2018-06-05 08:00:00,0.6134599999999997,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,8.499999999999999e-05,0.00014166666666666665,0.042899999999999966,0.05116333333333333
House19,2018-06-05 09:00:00,2.3923316666666663,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0006616666666666666,0.0004899999999999999,0.2187883333333333,0.5956666666666668
House19,2018-06-05 10:00:00,4.156188333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0009416666666666668,0.0007833333333333333,0.1933350000000001,0.5632716666666667
House19,2018-06-05 11:00:00,5.234175,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004699999999999999,1.5181333333333338,0.33317,0.3514166666666665
House19,2018-06-05 12:00:00,5.137388333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00032,2.309834999999999,0.3686583333333333,0.2963799999999999
House19,2018-06-05 13:00:00,0.5275466666666659,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,3.5e-05,0.07599833333333335,0.0625616666666665,0.05098833333333338
House19,2018-06-05 14:00:00,4.509886666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00023666666666666665,2.214306666666667,0.3490433333333335,0.6040883333333332
House19,2018-06-05 15:00:00,4.888613333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.8567016666666665,1.6926033333333357,0.3438950000000001,0.686815
House19,2018-06-05 16:00:00,3.7391483333333335,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,2.1262666666666656,0.0001966666666666666,0.3352200000000001,0.4809099999999999
House19,2018-06-05 17:00:00,4.412733333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.1393616666666655,0.0001816666666666665,1.1878916666666668,0.3735449999999998
House19,2018-06-05 18:00:00,2.435300000000002,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.11655333333333333,0.6397250000000004,1.2024633333333328,0.362105
House19,2018-06-05 19:00:00,0.7620083333333335,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,8.499999999999999e-05,0.02031166666666666,0.1854916666666666,0.3961083333333333
House19,2018-06-05 20:00:00,2.773000000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003433333333333332,0.0003533333333333334,0.4758250000000001,0.6222183333333337
House19,2018-06-05 21:00:00,1.058173333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002316666666666667,0.0001266666666666666,0.371895,0.4026200000000001
House19,2018-06-05 22:00:00,1.1505066666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003016666666666666,0.00014,0.4005150000000001,0.4523283333333333
House19,2018-06-05 23:00:00,1.422475,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003016666666666666,0.00038166666666666666,0.38279833333333335,0.5109049999999999
House19,2018-06-06 00:00:00,3.2042,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.6709783333333336,0.0005416666666666666,0.4134533333333332,0.31284333333333336
House19,2018-06-06 01:00:00,2.699685,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.2647733333333333,0.0006333333333333335,0.3174633333333333,0.2371033333333333
House19,2018-06-06 02:00:00,3.262144999999999,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.7737549999999996,0.11562333333333333,0.39482,0.27066833333333323
House19,2018-06-06 03:00:00,3.4358549999999988,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002563333333333333,0.1861483333333333,0.31323833333333345,0.3240349999999999
House19,2018-06-06 04:00:00,2.8988050000000003,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003716666666666666,0.0012199999999999995,0.2632449999999999,0.189995
House19,2018-06-06 05:00:00,2.979955,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00025833333333333323,0.0012266666666666671,0.2540066666666668,0.19672166666666666
House19,2018-06-06 06:00:00,2.879519999999999,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002499999999999999,0.0012283333333333337,0.2146366666666666,0.19987500000000005
House19,2018-06-06 07:00:00,2.7473916666666662,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002716666666666667,0.0011916666666666668,0.18531,0.2049583333333334
House19,2018-06-06 08:00:00,2.51194,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003816666666666667,0.0008250000000000003,0.21379666666666666,0.225505
House19,2018-06-06 09:00:00,2.814970000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004049999999999998,0.0006083333333333334,0.31690499999999994,0.23107833333333336
House19,2018-06-06 10:00:00,2.8348816666666656,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004966666666666665,0.0004466666666666665,0.27430999999999994,0.27981
House19,2018-06-06 11:00:00,2.2827550000000003,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002883333333333331,0.16156666666666664,0.2469783333333333,0.3331883333333333
House19,2018-06-06 12:00:00,3.660691666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003883333333333335,1.2908183333333327,0.8882950000000001,0.5352066666666667
House19,2018-06-06 13:00:00,2.5149883333333345,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0002783333333333333,0.9773433333333336,0.5075683333333335,0.730455
House19,2018-06-06 14:00:00,2.8147816666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00012500000000000006,1.316816666666667,0.3993216666666667,0.6917233333333336
House19,2018-06-06 15:00:00,0.9266783333333328,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00017333333333333325,0.0001483333333333333,0.2844999999999999,0.43311499999999997
House19,2018-06-06 16:00:00,2.246385,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.8500700000000001,0.0004550000000000001,0.25931833333333343,0.5474816666666666
House19,2018-06-06 17:00:00,3.8398783333333335,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.5186450000000008,0.0002183333333333333,0.34183666666666673,0.5593799999999999
House19,2018-06-06 18:00:00,2.939861666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0020649999999999987,1.7710966666666672,0.5422383333333334,0.28779999999999994
House19,2018-06-06 19:00:00,1.91938,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0020149999999999994,0.9303733333333342,0.4158216666666666,0.3644133333333334
House19,2018-06-06 20:00:00,1.864435,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00205,0.8157,0.4886950000000001,0.35040833333333343
House19,2018-06-06 21:00:00,2.034348333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0021733333333333327,1.084711666666667,0.3907600000000001,0.2833883333333333
House19,2018-06-06 22:00:00,2.296840000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0033083333333333315,0.0001933333333333333,0.3640233333333333,0.023096666666666647
House19,2018-06-06 23:00:00,2.2933933333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002575,0.0003049999999999999,0.3194316666666667,0.11340166666666665
House19,2018-06-07 00:00:00,1.626921666666666,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.003104999999999998,0.0002166666666666666,0.2999716666666666,0.09018166666666667
House19,2018-06-07 01:00:00,2.373048333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002616666666666666,0.294585,0.37306999999999996,0.3825183333333334
House19,2018-06-07 02:00:00,5.122553333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.3897100000000001,2.404005,0.5456266666666667,0.4862283333333333
House19,2018-06-07 03:00:00,5.681520000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.815035,1.466093333333334,0.517505,0.5609033333333334
House19,2018-06-07 04:00:00,4.9696066666666665,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.767875,0.001091666666666666,0.3635233333333333,0.3429283333333332
House19,2018-06-07 05:00:00,5.058045000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.7662366666666665,0.00112,0.2930683333333333,0.3428016666666667
House19,2018-06-07 06:00:00,4.829056666666665,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.7345566666666674,0.0010800000000000002,0.2621033333333333,0.3254616666666668
House19,2018-06-07 07:00:00,4.056206666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.9190049999999998,0.0010583333333333332,0.2336783333333333,0.3173900000000001
House19,2018-06-07 08:00:00,3.2914433333333326,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0030350000000000012,0.0011516666666666676,0.252695,0.3156866666666666
House19,2018-06-07 09:00:00,5.238873333333335,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.6418100000000004,0.0012966666666666662,0.334805,0.4231033333333332
House19,2018-06-07 10:00:00,5.788188333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.7025233333333332,0.6503166666666667,0.3171416666666667,0.5293816666666668
House19,2018-06-07 11:00:00,5.00637,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00271,2.573418333333333,0.2872483333333333,0.376815
House19,2018-06-07 12:00:00,4.4736416666666665,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002551666666666666,2.61194,0.32175666666666664,0.29817666666666665
House19,2018-06-07 13:00:00,3.821130000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.046451666666666704,2.684743333333334,0.4816366666666668,0.3124183333333333
House19,2018-06-07 14:00:00,4.274938333333335,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002361666666666666,2.6334166666666667,0.4595833333333333,0.3430866666666665
House19,2018-06-07 15:00:00,2.3424916666666658,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002491666666666666,0.0004950000000000003,1.0186516666666665,0.271485
House19,2018-06-07 16:00:00,2.2665516666666665,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.0889783333333334,0.0004999999999999998,0.716686666666667,0.24195
House19,2018-06-07 17:00:00,3.194823333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.5820750000000008,1.64176,0.3544933333333333,0.2496899999999999
House19,2018-06-07 18:00:00,3.4963783333333347,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0022049999999999995,2.521291666666667,0.4575150000000001,0.3256683333333333
House19,2018-06-07 19:00:00,3.6225766666666672,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002161666666666666,2.6384316666666665,0.4414166666666666,0.31449999999999995
House19,2018-06-07 20:00:00,3.6650350000000014,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00231,2.5853999999999995,0.5287166666666667,0.32461166666666663
House19,2018-06-07 21:00:00,3.421138333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0022066666666666654,2.557611666666667,0.3733616666666667,0.2658183333333334
House19,2018-06-07 22:00:00,5.080078333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002346666666666666,2.516633333333333,0.6345450000000002,0.3828916666666667
House19,2018-06-07 23:00:00,6.2892350000000015,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0029183333333333322,2.463028333333334,0.9439866666666666,0.41908
House19,2018-06-08 00:00:00,6.2099916666666655,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.8662183333333332,2.44262,0.31253666666666674,0.5672599999999998
House19,2018-06-08 01:00:00,7.1237,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.74849,2.4139766666666675,0.3329150000000001,0.5813000000000003
House19,2018-06-08 02:00:00,6.786858333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.3784033333333334,2.4483616666666665,0.5235616666666668,0.5257683333333332
House19,2018-06-08 03:00:00,5.366410000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.825378333333333,0.3763533333333332,0.4684233333333335,0.5733783333333335
House19,2018-06-08 04:00:00,5.732204999999998,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.6726033333333332,0.0014616666666666669,0.2993750000000001,0.3352933333333334
House19,2018-06-08 05:00:00,5.6005433333333325,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.5993199999999994,0.001491666666666666,0.24324666666666656,0.3253150000000001
House19,2018-06-08 06:00:00,5.3150883333333345,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.4224500000000002,0.0013833333333333328,0.20740500000000006,0.304555
House19,2018-06-08 07:00:00,5.735319999999999,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.6495733333333331,0.0015016666666666663,0.2061266666666665,0.31671833333333343
House19,2018-06-08 08:00:00,5.731988333333335,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.5998583333333334,0.0015350000000000006,0.186505,0.3171683333333334
House19,2018-06-08 09:00:00,5.6927699999999986,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.7320083333333334,0.001188333333333333,0.21341,0.2664866666666665
House19,2018-06-08 10:00:00,6.243415,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.8580166666666669,0.0012433333333333328,0.19463166666666665,0.359665
House19,2018-06-08 11:00:00,6.4511933333333324,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.6289933333333335,1.351428333333334,0.2262983333333332,0.3849183333333334
House19,2018-06-08 12:00:00,6.234409999999998,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,1.5674416666666668,2.7293583333333338,0.16935166666666662,0.35518166666666656
House19,2018-06-08 13:00:00,3.180603333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.41540166666666695,1.05541,0.239525,0.5688033333333333
House19,2018-06-08 14:00:00,3.6529483333333337,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002308333333333333,2.7669833333333345,0.2498983333333334,0.44781499999999996
House19,2018-06-08 15:00:00,4.248651666666665,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.4290783333333333,2.801525,0.3542233333333333,0.3958283333333333
House19,2018-06-08 16:00:00,3.7899366666666654,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.04316000000000002,2.8093066666666666,0.3666283333333334,0.34926
House19,2018-06-08 17:00:00,7.1135100000000016,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002131666666666666,2.659561666666668,0.35641000000000017,0.31595499999999993
House19,2018-06-08 18:00:00,2.012163333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.26058000000000003,0.8376483333333336,0.4170883333333333,0.26600500000000005
House19,2018-06-08 19:00:00,1.9921866666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.001955,1.032325,0.34913500000000003,0.46056
House19,2018-06-08 20:00:00,3.840380000000001,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.002245,2.649265,0.3557233333333333,0.6545266666666667
House19,2018-06-08 21:00:00,2.9553266666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.271065,1.6256149999999998,0.3176733333333333,0.5872716666666666
House19,2018-06-08 22:00:00,1.2030183333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0005616666666666665,0.15254666666666666,0.3717983333333333,0.4875966666666666
House19,2018-06-08 23:00:00,3.2513833333333344,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.00026833333333333337,2.0916,0.32968000000000003,0.4366533333333334
House19,2018-06-09 00:00:00,4.216963333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004483333333333334,0.0011483333333333337,0.36013500000000026,0.2708683333333333
House19,2018-06-09 01:00:00,4.021928333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0003316666666666667,0.0009683333333333336,0.3272866666666665,0.2434266666666667
House19,2018-06-09 02:00:00,4.052543333333333,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0004866666666666666,0.0009616666666666668,0.44369,0.4218333333333334
House19,2018-06-09 03:00:00,3.132516666666667,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0005399999999999999,0.0003566666666666665,0.4945550000000001,0.4289750000000002
House19,2018-06-09 04:00:00,3.3884716666666668,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0007083333333333336,0.0005216666666666666,0.2676183333333333,0.20306166666666664
House19,2018-06-09 05:00:00,3.1609133333333337,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0008533333333333332,0.0006366666666666669,0.2348516666666667,0.19455833333333336
House19,2018-06-09 06:00:00,3.0472883333333334,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0008200000000000001,0.0006066666666666668,0.2136300000000001,0.19234333333333345
House19,2018-06-09 07:00:00,2.4590433333333332,2450.25,2,2014,12.0,No,6,3.0,1.0,1.0,1.0,3 phase,7,5,2,0,7,0,5,1,1,3,9,1,0,1,40,1,0.0010150000000000005,0.0008016666666666671,0.18893333333333331,0.19173
