House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,AC_kW.1,Kitchen_kW,UPS_kW
House10,2019-04-24 22:00:00,0.45788,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020666666666666682,0.0007049999999999997,0.20886666666666664,0.20049666666666666
House10,2019-04-24 23:00:00,0.3839966666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020333333333333344,0.0007066666666666675,0.19741499999999995,0.15027666666666667
House10,2019-04-25 00:00:00,0.381895,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.0005616666666666669,0.1977849999999999,0.15146500000000002
House10,2019-04-25 01:00:00,0.3201449999999999,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020333333333333344,0.0005483333333333336,0.1975433333333334,0.10073333333333333
House10,2019-04-25 02:00:00,0.3166983333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.0005633333333333335,0.19474333333333327,0.09990999999999996
House10,2019-04-25 03:00:00,0.2938716666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00021166666666666675,0.000486666666666667,0.172825,0.10003500000000004
House10,2019-04-25 04:00:00,0.22657,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002200000000000001,0.0004650000000000003,0.10868,0.09837166666666668
House10,2019-04-25 05:00:00,0.2522316666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020666666666666682,0.00043833333333333343,0.13202999999999998,0.10149500000000004
House10,2019-04-25 06:00:00,0.2701416666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020333333333333344,0.0004850000000000004,0.15256333333333333,0.09833166666666668
House10,2019-04-25 07:00:00,0.24043,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002083333333333334,0.0004750000000000002,0.12476,0.09648500000000004
House10,2019-04-25 08:00:00,0.3058100000000001,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002233333333333333,0.00042166666666666687,0.14658833333333335,0.13265833333333335
House10,2019-04-25 09:00:00,0.3044766666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666675,0.0005149999999999997,0.14620166666666667,0.12904166666666664
House10,2019-04-25 10:00:00,0.2438833333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020333333333333347,0.0006950000000000005,0.15380833333333338,0.07134333333333333
House10,2019-04-25 11:00:00,0.36450166666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00019833333333333346,0.0006216666666666666,0.20542500000000008,0.14039
House10,2019-04-25 12:00:00,0.2878800000000001,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0001766666666666666,0.0006749999999999997,0.1928383333333333,0.07610666666666667
House10,2019-04-25 13:00:00,0.4845283333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0001783333333333332,0.0006900000000000004,0.3168999999999999,0.14897999999999995
House10,2019-04-25 14:00:00,0.2786433333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.000155,0.0007516666666666665,0.19568999999999992,0.06371666666666664
House10,2019-04-25 15:00:00,0.3231566666666665,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0001716666666666666,0.0007583333333333336,0.21601333333333333,0.08782166666666669
House10,2019-04-25 16:00:00,0.35115500000000005,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00013166666666666676,0.0006416666666666664,0.22452499999999992,0.10722999999999999
House10,2019-04-25 17:00:00,0.4287633333333334,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00015499999999999992,0.0005250000000000001,0.22804000000000002,0.181315
House10,2019-04-25 18:00:00,0.5221966666666666,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00019500000000000005,0.0005166666666666665,0.27640166666666666,0.1998566666666668
House10,2019-04-25 19:00:00,0.5281716666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002300000000000001,0.0005716666666666668,0.2828916666666666,0.19041
House10,2019-04-25 20:00:00,0.3914099999999998,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002033333333333334,0.0007550000000000005,0.28226,0.05359666666666665
House10,2019-04-25 21:00:00,0.5135683333333332,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002283333333333336,0.0004900000000000004,0.2848916666666667,0.16597166666666668
House10,2019-04-25 22:00:00,0.5886483333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00021000000000000004,0.0005966666666666666,0.2628883333333333,0.2316566666666666
House10,2019-04-25 23:00:00,0.5527383333333332,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002516666666666669,0.0006250000000000001,0.22365166666666653,0.21697166666666667
House10,2019-04-26 00:00:00,0.40530666666666665,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002000000000000001,0.0005700000000000003,0.20795999999999995,0.17787333333333333
House10,2019-04-26 01:00:00,0.3735400000000002,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002000000000000001,0.0005066666666666671,0.20176499999999992,0.14623333333333335
House10,2019-04-26 02:00:00,0.3139233333333335,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002000000000000001,0.0004616666666666672,0.19805999999999999,0.09428333333333336
House10,2019-04-26 03:00:00,0.3155483333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002000000000000001,0.0004366666666666672,0.20234666666666665,0.09301499999999996
House10,2019-04-26 04:00:00,0.31266166666666656,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.0004266666666666672,0.19650166666666669,0.09599000000000003
House10,2019-04-26 05:00:00,0.3072100000000001,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.00041333333333333364,0.19734166666666667,0.08935999999999998
House10,2019-04-26 06:00:00,0.30328000000000005,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.0004166666666666669,0.19814,0.08469499999999999
House10,2019-04-26 07:00:00,0.20663500000000004,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020500000000000008,0.00040333333333333367,0.0949783333333333,0.08983833333333331
House10,2019-04-26 08:00:00,0.29679,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666675,0.00041333333333333375,0.15979166666666664,0.08191999999999999
House10,2019-04-26 09:00:00,0.2845966666666665,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020333333333333344,0.0006183333333333333,0.2036433333333333,0.05885333333333334
House10,2019-04-26 10:00:00,0.27760166666666675,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.0006716666666666665,0.20232666666666665,0.05571166666666666
House10,2019-04-26 11:00:00,0.4891933333333334,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020500000000000013,0.0004366666666666669,0.2157683333333333,0.2541683333333334
House10,2019-04-26 12:00:00,0.4362766666666665,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0001866666666666667,0.0006166666666666665,0.19549166666666667,0.18753499999999998
House10,2019-04-26 13:00:00,0.3842066666666666,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.000185,0.0005983333333333334,0.20026,0.15159166666666662
House10,2019-04-26 14:00:00,0.5050549999999999,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00016999999999999982,0.0006083333333333336,0.2196166666666666,0.2660699999999999
House10,2019-04-26 15:00:00,0.37104166666666666,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00014166666666666662,0.0005700000000000003,0.193085,0.15872000000000006
House10,2019-04-26 16:00:00,0.49926,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00016833333333333332,0.000541666666666667,0.19063,0.234805
House10,2019-04-26 17:00:00,0.6120716666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666675,0.00061,0.215155,0.2719050000000001
House10,2019-04-26 18:00:00,0.5525100000000001,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00021333333333333344,0.0006783333333333332,0.2226416666666667,0.26602833333333337
House10,2019-04-26 19:00:00,0.5502266666666666,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00021333333333333344,0.0005950000000000003,0.2116583333333333,0.28911666666666663
House10,2019-04-26 20:00:00,0.448775,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00018333333333333328,0.0006316666666666666,0.20948000000000008,0.1629916666666666
House10,2019-04-26 21:00:00,0.2783233333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0001916666666666667,0.0006666666666666665,0.20739,0.034056666666666666
House10,2019-04-26 22:00:00,0.4818883333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002416666666666667,0.0005216666666666669,0.19786500000000004,0.1653716666666667
House10,2019-04-26 23:00:00,0.50765,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002416666666666668,0.0005000000000000003,0.19804833333333333,0.198095
House10,2019-04-27 00:00:00,0.4142099999999999,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020500000000000005,0.000663333333333333,0.19256666666666666,0.20212833333333333
House10,2019-04-27 01:00:00,0.468,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00026833333333333337,0.0006133333333333335,0.19396333333333327,0.2517566666666667
House10,2019-04-27 02:00:00,0.26961166666666675,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020333333333333344,0.0004983333333333337,0.12908166666666668,0.11554666666666664
House10,2019-04-27 03:00:00,0.21773666666666672,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666675,0.0004933333333333336,0.08099500000000001,0.11582833333333335
House10,2019-04-27 04:00:00,0.3370383333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.0005000000000000003,0.203545,0.11346166666666667
House10,2019-04-27 05:00:00,0.3251183333333332,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020666666666666674,0.0004800000000000003,0.193325,0.11144666666666662
House10,2019-04-27 06:00:00,0.3252633333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020333333333333344,0.0004616666666666669,0.19209333333333334,0.11285666666666665
House10,2019-04-27 07:00:00,0.3263633333333332,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020500000000000013,0.0005016666666666669,0.19209000000000004,0.11417333333333332
House10,2019-04-27 08:00:00,0.3258249999999999,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020666666666666682,0.0005433333333333335,0.19273666666666664,0.11279166666666668
House10,2019-04-27 09:00:00,0.30835166666666664,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002033333333333334,0.0005150000000000002,0.12781833333333328,0.13823000000000008
House10,2019-04-27 10:00:00,0.42228999999999994,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00019833333333333332,0.0005833333333333332,0.21302833333333332,0.18965
House10,2019-04-27 11:00:00,0.32876500000000003,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.000185,0.00075,0.20030833333333325,0.10843833333333336
House10,2019-04-27 12:00:00,0.35801166666666673,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00015166666666666646,0.0006733333333333338,0.196885,0.14132
House10,2019-04-27 13:00:00,0.4889333333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0001750000000000001,0.0009100000000000004,0.3028483333333334,0.09987666666666674
House10,2019-04-27 14:00:00,0.3545033333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020500000000000013,0.0004650000000000004,0.03170333333333337,0.21132333333333345
House10,2019-04-27 15:00:00,0.15318666666666664,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002183333333333334,0.0006749999999999999,0.015316666666666662,0.11792166666666665
House10,2019-04-27 16:00:00,0.2668083333333334,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002350000000000001,0.0006633333333333338,0.10258833333333332,0.14438166666666666
House10,2019-04-27 17:00:00,0.42971,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002166666666666668,0.0006599999999999997,0.25338666666666665,0.134235
House10,2019-04-27 18:00:00,0.5372216666666664,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00022,0.0006349999999999997,0.2636199999999999,0.15871499999999994
House10,2019-04-27 19:00:00,0.5744316666666666,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002450000000000002,0.0005216666666666669,0.25483166666666657,0.22249833333333333
House10,2019-04-27 20:00:00,0.5612016666666668,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002433333333333333,0.0008649999999999994,0.2616066666666667,0.13387833333333335
House10,2019-04-27 21:00:00,0.56195,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00026333333333333346,0.0008250000000000013,0.29083666666666663,0.129375
House10,2019-04-27 22:00:00,0.5442333333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00025,0.0007349999999999995,0.2888483333333333,0.1456
House10,2019-04-27 23:00:00,0.411315,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00025499999999999996,0.0008566666666666662,0.2295683333333333,0.14661666666666667
House10,2019-04-28 00:00:00,0.3721016666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020500000000000013,0.0006483333333333338,0.222375,0.12544166666666665
House10,2019-04-28 01:00:00,0.4527383333333335,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.0005600000000000002,0.2406716666666667,0.18205666666666667
House10,2019-04-28 02:00:00,0.44543666666666665,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.0005633333333333338,0.2330283333333333,0.1826533333333334
House10,2019-04-28 03:00:00,0.4373683333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.0005150000000000003,0.22155166666666667,0.18600666666666665
House10,2019-04-28 04:00:00,0.376955,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020333333333333344,0.0005666666666666668,0.21890166666666666,0.12973166666666666
House10,2019-04-28 05:00:00,0.32373500000000005,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020666666666666674,0.0006549999999999997,0.21203166666666667,0.1002033333333333
House10,2019-04-28 06:00:00,0.297375,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.0004550000000000002,0.19152500000000008,0.09493
House10,2019-04-28 07:00:00,0.2843433333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00019666666666666674,0.0004633333333333337,0.1837233333333332,0.090165
House10,2019-04-28 08:00:00,0.0012000000000000005,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0,0.0,0.0008000000000000004,0.0004000000000000002
House10,2019-04-28 09:00:00,0.251105,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00018333333333333328,0.00013000000000000004,0.05570666666666668,0.1920966666666667
House10,2019-04-28 10:00:00,0.71341,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0005466666666666668,0.0005516666666666668,0.20434999999999995,0.4604866666666668
House10,2019-04-28 11:00:00,0.4427566666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002433333333333336,0.0003500000000000004,0.1950766666666667,0.21601666666666666
House10,2019-04-28 12:00:00,0.4127633333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020666666666666682,0.0003183333333333334,0.18859333333333336,0.1993066666666667
House10,2019-04-28 13:00:00,0.30953,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00018333333333333336,0.0005583333333333333,0.18014166666666662,0.10892499999999998
House10,2019-04-28 14:00:00,0.4225116666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666675,0.0006700000000000002,0.20478833333333327,0.11357
House10,2019-04-28 15:00:00,0.4910466666666667,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020666666666666682,0.0004883333333333335,0.20912,0.16053833333333334
House10,2019-04-28 16:00:00,0.5925899999999998,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020666666666666674,0.00043,0.21728000000000006,0.25151
House10,2019-04-28 17:00:00,0.4572283333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00019333333333333344,0.0007249999999999997,0.2375816666666665,0.18960666666666665
House10,2019-04-28 18:00:00,0.4916183333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00023166666666666661,0.0008033333333333334,0.2435350000000001,0.20357499999999992
House10,2019-04-28 19:00:00,0.402165,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.000195,0.0006499999999999999,0.217865,0.10961333333333337
House10,2019-04-28 20:00:00,0.24479666666666666,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0001883333333333334,0.000688333333333333,0.19141666666666668,0.017754999999999996
House10,2019-04-28 21:00:00,0.2556683333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.00072,0.20290166666666665,0.015346666666666672
House10,2019-04-28 22:00:00,0.3328583333333334,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00023333333333333325,0.0009316666666666676,0.19823166666666664,0.06377999999999999
House10,2019-04-28 23:00:00,0.5001683333333333,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.0002933333333333332,0.000586666666666667,0.19929333333333327,0.16753833333333334
House10,2019-04-29 00:00:00,0.31886000000000003,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666675,0.0005200000000000003,0.19596833333333324,0.10397999999999996
House10,2019-04-29 01:00:00,0.3538850000000001,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666675,0.0009083333333333334,0.23170166666666675,0.10231666666666668
House10,2019-04-29 02:00:00,0.3284150000000001,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020166666666666683,0.0005050000000000002,0.2050033333333333,0.103855
House10,2019-04-29 03:00:00,0.33418833333333325,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00023666666666666665,0.0005050000000000002,0.21028666666666665,0.104455
House10,2019-04-29 04:00:00,0.3305,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00021833333333333348,0.0005033333333333337,0.20738666666666675,0.10365333333333332
House10,2019-04-29 05:00:00,0.32352666666666663,8167.52,2,1995,10.0,No,7,4.0,1.0,1.0,1.0,3 phase,4,4,0,0,4,0,3,1,1,7,8,0,3,1,21,1,0.00020833333333333346,0.0004583333333333338,0.2012016666666667,0.10251333333333333
