House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_BR_kW,Kitchen_kW,LR_kW,AC_BR_kW.1
House15,2019-05-01 10:00:00,1.868013333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0019166666666666663,0.5156633333333331,0.156155,0.6680633333333333
House15,2019-05-01 11:00:00,1.3637399999999995,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0024833333333333352,0.4702950000000001,0.232075,0.0009133333333333334
House15,2019-05-01 12:00:00,1.0589,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0023733333333333336,0.4230266666666668,0.06374166666666661,0.0009199999999999996
House15,2019-05-01 13:00:00,1.1943116666666669,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0019083333333333328,0.4947633333333333,0.0011799999999999994,0.000975
House15,2019-05-01 14:00:00,1.298375,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0017233333333333324,0.5641016666666666,0.0010716666666666665,0.001045
House15,2019-05-01 15:00:00,1.3137250000000005,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0018049999999999989,0.4363466666666668,0.0010933333333333329,0.0010333333333333334
House15,2019-05-01 16:00:00,1.1715100000000005,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0019766666666666665,0.4279783333333335,0.0012500000000000002,0.0009666666666666668
House15,2019-05-01 17:00:00,1.6304533333333338,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002498333333333334,0.5549116666666666,0.05547333333333334,0.001043333333333333
House15,2019-05-01 18:00:00,1.5276299999999998,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0028066666666666674,0.5032800000000001,0.16775833333333331,0.0010733333333333326
House15,2019-05-01 19:00:00,1.570636666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002918333333333334,0.4392416666666666,0.19676166666666664,0.0009850000000000002
House15,2019-05-01 20:00:00,2.115615,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002880000000000002,0.4870800000000001,0.2326983333333332,0.0009866666666666667
House15,2019-05-01 21:00:00,2.5833183333333336,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0028350000000000003,0.4389816666666667,0.23315166666666665,0.0009600000000000003
House15,2019-05-01 22:00:00,2.708711666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.111795,0.4754549999999999,0.23234000000000005,0.0010033333333333335
House15,2019-05-01 23:00:00,2.575218333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.7103083333333332,0.4373899999999999,0.002623333333333334,0.0010883333333333326
House15,2019-05-02 00:00:00,2.200356666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.5100066666666666,0.4292666666666669,0.002191666666666669,0.0010916666666666666
House15,2019-05-02 01:00:00,2.1729700000000003,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.3746416666666667,0.42378333333333335,0.0019166666666666672,0.0011716666666666676
House15,2019-05-02 02:00:00,1.84811,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.3228233333333334,0.42426166666666665,0.00189,0.0011066666666666662
House15,2019-05-02 03:00:00,1.7060666666666664,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.2611600000000001,0.402325,0.0017550000000000011,0.001176666666666667
House15,2019-05-02 04:00:00,1.669406666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.25901499999999994,0.3980149999999998,0.0018266666666666663,0.0011816666666666668
House15,2019-05-02 05:00:00,1.5299933333333329,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.20160000000000008,0.384355,0.0016666666666666668,0.0011916666666666673
House15,2019-05-02 06:00:00,1.6335233333333337,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.1377683333333334,0.4410983333333333,0.0016233333333333338,0.0010916666666666663
House15,2019-05-02 07:00:00,0.903615,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002030000000000001,0.4045616666666666,0.00910833333333332,0.0011099999999999994
House15,2019-05-02 08:00:00,1.0242816666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022466666666666663,0.4112166666666667,0.09799833333333333,0.0010916666666666663
House15,2019-05-02 09:00:00,1.1026466666666663,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002713333333333332,0.4079466666666667,0.22034166666666666,0.0010266666666666668
House15,2019-05-02 10:00:00,1.2069516666666664,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022566666666666646,0.4176983333333333,0.11977666666666666,0.0008116666666666668
House15,2019-05-02 11:00:00,0.9428399999999998,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.001993333333333332,0.4099150000000001,0.060399999999999975,0.0009466666666666668
House15,2019-05-02 12:00:00,0.8610933333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0016499999999999998,0.3525783333333332,0.0010733333333333333,0.0007816666666666668
House15,2019-05-02 13:00:00,1.3987116666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002083333333333332,0.4636950000000001,0.033216666666666665,0.0008283333333333338
House15,2019-05-02 14:00:00,1.0760716666666672,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.2374000000000001,0.3217450000000002,0.09262166666666664,0.0006366666666666673
House15,2019-05-02 15:00:00,1.2671816666666669,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.22711833333333345,0.2452133333333333,0.018396666666666662,0.0002466666666666667
House15,2019-05-02 16:00:00,0.9611466666666658,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0010199999999999996,0.2876200000000004,0.0008249999999999997,0.0003366666666666666
House15,2019-05-02 17:00:00,0.12804166666666664,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,6.333333333333332e-05,0.039939999999999996,0.0007766666666666666,5.333333333333333e-05
House15,2019-05-02 18:00:00,2.067273333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.001835,0.4598333333333332,0.11093166666666657,0.0010699999999999996
House15,2019-05-02 19:00:00,1.787513333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0014166666666666663,0.5140499999999999,0.11009500000000004,0.001423333333333333
House15,2019-05-02 20:00:00,2.03569,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.44643,0.5419816666666667,0.15556666666666666,0.0015583333333333324
House15,2019-05-02 21:00:00,2.0121383333333327,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.7935533333333332,0.463185,0.05011500000000002,0.0017449999999999987
House15,2019-05-02 22:00:00,2.125363333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.7318200000000001,0.43885833333333335,0.0060166666666666676,0.001791666666666666
House15,2019-05-02 23:00:00,2.583565,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.7065616666666666,0.4360916666666668,0.0014933333333333335,0.001935
House15,2019-05-03 00:00:00,2.271421666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.7032633333333335,0.43145,0.0014466666666666664,0.001975000000000001
House15,2019-05-03 01:00:00,2.196308333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.6891050000000001,0.4359933333333335,0.0014066666666666667,0.0020400000000000006
House15,2019-05-03 02:00:00,2.1392333333333338,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.7034999999999999,0.4425366666666665,0.001418333333333334,0.0021583333333333315
House15,2019-05-03 03:00:00,2.0221433333333336,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.6548149999999999,0.4409216666666666,0.001308333333333334,0.002165
House15,2019-05-03 04:00:00,1.9158716666666664,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.6370183333333334,0.4354633333333334,0.001343333333333334,0.0021666666666666657
House15,2019-05-03 05:00:00,1.7160216666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.5542449999999999,0.4228066666666665,0.0012350000000000006,0.002148333333333333
House15,2019-05-03 06:00:00,1.3489766666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0005066666666666669,0.4750233333333335,0.00024166666666666656,0.0018249999999999976
House15,2019-05-03 07:00:00,0.7977266666666666,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0005966666666666662,0.4269883333333334,0.00018666666666666652,0.0018783333333333328
House15,2019-05-03 08:00:00,0.7341816666666666,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0005450000000000001,0.4245683333333334,0.017081666666666658,0.0018566666666666664
House15,2019-05-03 09:00:00,0.9701966666666662,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0009233333333333332,0.4203116666666667,0.18922833333333328,0.0019300000000000003
House15,2019-05-03 10:00:00,1.0402466666666663,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0002333333333333333,0.41002166666666656,7.333333333333333e-05,0.001865
House15,2019-05-03 11:00:00,0.8722816666666671,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0007016666666666668,0.4084666666666667,0.09668500000000001,0.0017383333333333328
House15,2019-05-03 12:00:00,1.2373633333333336,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0006599999999999997,0.6046916666666668,0.12103833333333334,0.0013800000000000002
House15,2019-05-03 13:00:00,1.32019,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0006566666666666668,0.4967116666666667,0.11653833333333335,0.001598333333333333
House15,2019-05-03 14:00:00,2.9325466666666657,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0006533333333333338,0.4229816666666668,0.0006716666666666665,0.8442266666666668
House15,2019-05-03 15:00:00,3.7299933333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.001006666666666666,0.6913299999999996,0.0012283333333333337,1.524625
House15,2019-05-03 16:00:00,1.6699066666666662,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0012666666666666672,0.44642000000000015,0.0006066666666666669,0.009846666666666693
House15,2019-05-03 17:00:00,1.3354349999999997,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.001216666666666667,0.4708233333333333,0.0005533333333333334,0.0017699999999999988
House15,2019-05-03 18:00:00,1.8450900000000003,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0012816666666666664,0.43196,0.0005583333333333335,0.001873333333333332
House15,2019-05-03 19:00:00,1.8941933333333336,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0011533333333333337,0.426345,0.035074999999999995,0.0018683333333333325
House15,2019-05-03 20:00:00,1.51047,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0009516666666666668,0.4812866666666665,0.10999,0.0017783333333333336
House15,2019-05-03 21:00:00,1.6650333333333331,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0012149999999999995,0.4939766666666669,0.1100233333333334,0.0019616666666666667
House15,2019-05-03 22:00:00,2.4790950000000005,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.3901266666666666,0.4314483333333333,0.029328333333333324,0.001998333333333334
House15,2019-05-03 23:00:00,2.2874816666666664,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.3273883333333333,0.4391083333333333,0.0008850000000000002,0.0019850000000000007
House15,2019-05-04 00:00:00,1.8427366666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.09753499999999997,0.4424783333333332,0.00042333333333333367,0.0020583333333333348
House15,2019-05-04 01:00:00,1.6955616666666662,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.1529033333333333,0.4356216666666667,0.0005450000000000006,0.0020433333333333354
House15,2019-05-04 02:00:00,1.8155700000000004,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.15354833333333331,0.4408116666666668,0.0004633333333333335,0.0021366666666666665
House15,2019-05-04 03:00:00,1.5769733333333331,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.15497166666666665,0.41112833333333343,0.0006266666666666673,0.002078333333333334
House15,2019-05-04 04:00:00,1.4812300000000005,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.09879666666666664,0.4076816666666666,0.0005266666666666668,0.002163333333333332
House15,2019-05-04 05:00:00,1.4560716666666669,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.09747333333333333,0.4154566666666665,0.000506666666666667,0.002164999999999999
House15,2019-05-04 06:00:00,1.5160116666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.09760000000000003,0.4122150000000001,0.00056,0.0022033333333333323
House15,2019-05-04 07:00:00,1.7441949999999995,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.14675999999999995,0.4838483333333333,0.0007066666666666666,0.002113333333333334
House15,2019-05-04 08:00:00,1.6737733333333338,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0006700000000000001,0.4814000000000001,0.03629,0.0019016666666666648
House15,2019-05-04 09:00:00,1.3418233333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0007483333333333332,0.4884383333333334,0.10968166666666666,0.0016966666666666653
House15,2019-05-04 10:00:00,1.543413333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0007250000000000003,0.5028716666666667,0.1097133333333334,0.0018083333333333324
House15,2019-05-04 11:00:00,1.6062866666666669,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0008483333333333332,0.48526,0.202685,0.0018883333333333337
House15,2019-05-04 12:00:00,1.243591666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0010266666666666662,0.4802733333333334,0.18149666666666672,0.0017933333333333328
House15,2019-05-04 13:00:00,2.1128866666666664,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0011616666666666676,0.4808250000000002,0.23412499999999994,0.6263950000000005
House15,2019-05-04 14:00:00,2.140446666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0014616666666666678,0.5039500000000001,0.09490166666666666,0.0019733333333333343
House15,2019-05-04 15:00:00,2.1856883333333337,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0010616666666666665,0.6594549999999999,0.0005383333333333334,0.001843333333333333
House15,2019-05-04 16:00:00,1.513655,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.001218333333333334,0.5122966666666668,0.1010883333333333,0.0019883333333333333
House15,2019-05-04 17:00:00,1.4475916666666664,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0014616666666666654,0.4603149999999999,0.1102,0.0019299999999999992
House15,2019-05-04 18:00:00,1.6037233333333336,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0018116666666666672,0.5345183333333333,0.11016666666666668,0.0019700000000000004
House15,2019-05-04 19:00:00,1.7849883333333332,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0014400000000000005,0.7642383333333334,0.16621333333333327,0.001978333333333333
House15,2019-05-04 20:00:00,1.8623550000000004,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0015750000000000009,0.53581,0.237675,0.002120000000000001
House15,2019-05-04 21:00:00,2.2892300000000003,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.10968166666666666,0.49286,0.1533416666666668,0.0020250000000000003
House15,2019-05-04 22:00:00,2.517098333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.7401966666666667,0.4538533333333333,0.0017933333333333328,0.002035000000000001
House15,2019-05-04 23:00:00,2.288546666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.2735400000000007,0.7973033333333333,0.0007050000000000003,0.002086666666666668
House15,2019-05-05 00:00:00,1.6298866666666665,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0008800000000000008,0.4632183333333335,0.000225,0.00222
House15,2019-05-05 01:00:00,1.868578333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0005200000000000002,0.4660599999999999,5.166666666666664e-05,0.0025200000000000005
House15,2019-05-05 02:00:00,1.6946433333333326,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0007949999999999999,0.4650199999999999,0.00018,0.0023849999999999987
House15,2019-05-05 03:00:00,1.379985,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0011766666666666668,0.3917566666666667,0.0004116666666666669,0.002256666666666664
House15,2019-05-05 04:00:00,1.4235666666666669,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.06931333333333334,0.4523783333333333,0.0004816666666666667,0.002209999999999998
House15,2019-05-05 05:00:00,1.9333683333333336,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.7447033333333336,0.42981166666666665,0.0017166666666666676,0.002268333333333332
House15,2019-05-05 06:00:00,1.9058066666666664,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.644526666666667,0.43334333333333336,0.0014449999999999999,0.002239999999999998
House15,2019-05-05 07:00:00,1.9525033333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.6624716666666669,0.43494666666666665,0.0014833333333333337,0.0021849999999999986
House15,2019-05-05 08:00:00,1.4726533333333336,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.061960000000000036,0.4299583333333333,0.0003149999999999998,0.0021116666666666675
House15,2019-05-05 09:00:00,1.3619350000000001,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0005216666666666666,0.44108166666666665,0.07244500000000001,0.0020850000000000013
House15,2019-05-05 10:00:00,1.4756766666666663,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0008816666666666668,0.5129733333333333,0.2404566666666667,0.0020833333333333337
House15,2019-05-05 11:00:00,1.4801783333333325,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0009166666666666668,0.4971799999999999,0.22949999999999995,0.001993333333333334
House15,2019-05-05 12:00:00,1.5789150000000007,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0007500000000000003,0.4922916666666667,0.15113833333333362,0.0020616666666666665
House15,2019-05-05 13:00:00,1.3706233333333335,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0010066666666666666,0.4559350000000001,0.08393333333333332,0.0020433333333333336
House15,2019-05-05 14:00:00,1.174945,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0005683333333333336,0.5055816666666667,0.02850999999999998,0.0019833333333333326
House15,2019-05-05 15:00:00,0.8998116666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0004616666666666669,0.4513766666666666,0.0001616666666666666,0.001855
House15,2019-05-05 16:00:00,0.98514,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0006266666666666671,0.450765,0.0002283333333333333,0.0019766666666666665
House15,2019-05-05 17:00:00,1.54118,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0009033333333333328,0.5344816666666666,0.0005400000000000002,0.002168333333333333
