House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,UPS_kW,AC_LR_kW,Kitchen_kW,AC_MBR_kW
House7,2019-04-29 14:00:00,1.4903933333333332,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.293565,0.0015216666666666655,0.12231333333333333,0.0004083333333333335
House7,2019-04-29 15:00:00,2.9714149999999995,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.28471666666666684,0.0013916666666666667,0.15868500000000002,0.0002766666666666666
House7,2019-04-29 16:00:00,2.2166316666666663,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.20997,0.0015583333333333345,0.15634499999999998,0.0004716666666666669
House7,2019-04-29 17:00:00,1.3742249999999998,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.24054166666666665,0.001791666666666668,0.15683999999999998,0.0006466666666666668
House7,2019-04-29 18:00:00,0.7115516666666664,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.33126166666666673,0.0025983333333333327,0.2832633333333333,0.00082
House7,2019-04-29 19:00:00,0.985645,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4658633333333335,0.0021083333333333345,0.17686499999999994,0.0007816666666666668
House7,2019-04-29 20:00:00,0.8078466666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3516183333333334,0.0021533333333333326,0.17757000000000006,0.0007783333333333332
House7,2019-04-29 21:00:00,0.7837416666666662,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.32946999999999993,0.0015083333333333342,0.07274,0.0006883333333333338
House7,2019-04-29 22:00:00,0.791075,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.336425,0.0022149999999999987,0.18517833333333344,0.0006516666666666664
House7,2019-04-29 23:00:00,2.245245000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.18344166666666667,0.0017583333333333329,0.18334166666666665,0.0006049999999999999
House7,2019-04-30 00:00:00,2.2572583333333336,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17807666666666666,0.0017816666666666664,0.17648999999999995,0.0008216666666666669
House7,2019-04-30 01:00:00,2.305998333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.179065,0.0017299999999999991,0.17221833333333328,0.0008283333333333336
House7,2019-04-30 02:00:00,2.125319999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.18228333333333327,0.0017050000000000006,0.16707333333333332,0.0007100000000000003
House7,2019-04-30 03:00:00,1.8695766666666684,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2349466666666666,0.0017933333333333328,0.16346666666666668,0.0006650000000000001
House7,2019-04-30 04:00:00,1.653723333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.18734666666666666,0.0017350000000000002,0.15945,0.0007399999999999997
House7,2019-04-30 05:00:00,1.6065433333333332,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.166185,0.0014400000000000005,0.11417166666666664,0.0006850000000000001
House7,2019-04-30 06:00:00,1.4506533333333338,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17252833333333342,0.0009716666666666668,0.037458333333333343,0.0006516666666666669
House7,2019-04-30 07:00:00,1.5505466666666672,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17301333333333332,0.001825,0.1738966666666667,0.0007216666666666669
House7,2019-04-30 08:00:00,1.3105366666666671,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.18057333333333334,0.002336666666666667,0.266685,0.0007483333333333332
House7,2019-04-30 09:00:00,0.6946466666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3005766666666665,0.0022316666666666657,0.19616,0.0008750000000000005
House7,2019-04-30 10:00:00,0.7240966666666672,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.28844166666666665,0.002105000000000001,0.17957333333333336,0.00067
House7,2019-04-30 11:00:00,0.4005916666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.12124333333333333,0.0013583333333333331,0.05373000000000002,0.0006749999999999999
House7,2019-04-30 12:00:00,0.5115116666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.11942333333333335,0.002065,0.17729833333333336,0.0007583333333333332
House7,2019-04-30 13:00:00,0.47781,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.11915166666666667,0.00207,0.17589833333333338,0.0007533333333333331
House7,2019-04-30 14:00:00,0.6985133333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14010000000000006,0.001638333333333334,0.10497666666666668,0.0007633333333333332
House7,2019-04-30 15:00:00,2.3058549999999998,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2040016666666667,0.001253333333333334,0.10236166666666667,0.0005033333333333336
House7,2019-04-30 16:00:00,1.6218633333333337,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.18729,0.001843333333333333,0.1840233333333333,0.0004866666666666664
House7,2019-04-30 17:00:00,0.7024283333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.30004666666666674,0.002473333333333333,0.2610583333333333,0.0006116666666666668
House7,2019-04-30 18:00:00,0.668375,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.31032999999999994,0.0023066666666666648,0.19706,0.0006600000000000003
House7,2019-04-30 19:00:00,0.9183383333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4117116666666665,0.0025783333333333327,0.25465666666666664,0.0007683333333333338
House7,2019-04-30 20:00:00,1.0000133333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4666199999999999,0.003021666666666668,0.32914,0.0007050000000000003
House7,2019-04-30 21:00:00,0.7552350000000004,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3058899999999999,0.002563333333333334,0.26487166666666656,0.0006516666666666665
House7,2019-04-30 22:00:00,0.6292800000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.26362,0.0020650000000000004,0.17222499999999996,0.00065
House7,2019-04-30 23:00:00,0.9407166666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.29279666666666665,0.001933333333333333,0.16630833333333336,0.0007366666666666668
House7,2019-05-01 00:00:00,2.394785,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.29749499999999995,0.0016916666666666673,0.16543666666666673,0.00063
House7,2019-05-01 01:00:00,1.9634333333333327,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.20243,0.001715,0.164715,0.0008599999999999997
House7,2019-05-01 02:00:00,1.964478333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1987033333333334,0.0017200000000000006,0.16446833333333336,0.001015
House7,2019-05-01 03:00:00,1.9836016666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.199825,0.0017299999999999998,0.1640116666666667,0.0010216666666666666
House7,2019-05-01 04:00:00,1.830568333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.20182666666666668,0.001725,0.16214,0.0010116666666666666
House7,2019-05-01 05:00:00,1.5700833333333335,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.19219166666666668,0.001698333333333333,0.15955999999999998,0.0008433333333333337
House7,2019-05-01 06:00:00,1.4390566666666669,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1887133333333333,0.0011333333333333332,0.06626000000000004,0.0007583333333333335
House7,2019-05-01 07:00:00,1.4062883333333331,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1838683333333333,0.0012316666666666667,0.07717833333333335,0.0007066666666666665
House7,2019-05-01 08:00:00,1.6354366666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.18978499999999995,0.0017466666666666663,0.16384833333333332,0.0006733333333333332
House7,2019-05-01 09:00:00,1.151728333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.25386666666666663,0.002293333333333333,0.26298,0.0006849999999999996
House7,2019-05-01 10:00:00,0.7255,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3036383333333333,0.0021433333333333343,0.19084333333333334,0.0006333333333333335
House7,2019-05-01 11:00:00,0.8699766666666664,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3048149999999999,0.0020333333333333345,0.17093833333333333,0.0007383333333333335
House7,2019-05-01 12:00:00,0.8367100000000003,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.27631500000000003,0.002008333333333334,0.17059333333333332,0.0007449999999999997
House7,2019-05-01 13:00:00,0.6834833333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.29337,0.002011666666666668,0.17106000000000005,0.0006716666666666662
House7,2019-05-01 14:00:00,0.7107566666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.29977000000000004,0.0021466666666666687,0.19371833333333333,0.0006516666666666666
House7,2019-05-01 15:00:00,0.8312033333333331,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.31488,0.001801666666666666,0.11751333333333334,0.0006899999999999999
House7,2019-05-01 16:00:00,0.7522700000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2707300000000001,0.0015116666666666655,0.08768499999999999,0.0006983333333333339
House7,2019-05-01 17:00:00,0.7997933333333335,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2790749999999999,0.0024316666666666644,0.27424,0.0007650000000000001
House7,2019-05-01 18:00:00,0.7580549999999998,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3606966666666667,0.0022849999999999984,0.19923333333333326,0.0008083333333333334
House7,2019-05-01 19:00:00,0.7099583333333332,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3620033333333333,0.0021133333333333347,0.1754600000000001,0.0008199999999999999
House7,2019-05-01 20:00:00,0.9379016666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3037650000000001,0.002208333333333332,0.1972033333333333,0.0009200000000000004
House7,2019-05-01 21:00:00,1.0594566666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3941683333333333,0.0021716666666666672,0.1851116666666666,0.0008966666666666662
House7,2019-05-01 22:00:00,2.5134583333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2483633333333333,0.001646666666666667,0.1651366666666667,0.0006583333333333333
House7,2019-05-01 23:00:00,2.2834000000000008,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1835383333333333,0.001614999999999999,0.1613266666666667,0.0009249999999999998
House7,2019-05-02 00:00:00,2.24297,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.184115,0.001614999999999999,0.1587649999999999,0.0009699999999999996
House7,2019-05-02 01:00:00,1.9240883333333327,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.195625,0.0016433333333333328,0.15858166666666665,0.0008800000000000002
House7,2019-05-02 02:00:00,1.6768666666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.19172666666666666,0.001691666666666667,0.15854833333333326,0.0008499999999999997
House7,2019-05-02 03:00:00,1.4642083333333331,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.18539833333333336,0.0010150000000000005,0.04817500000000001,0.0006983333333333336
House7,2019-05-02 04:00:00,1.549066666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.20372000000000007,0.0013783333333333328,0.10531333333333334,0.0006600000000000001
House7,2019-05-02 05:00:00,1.6204333333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2359400000000001,0.0018366666666666668,0.16033166666666665,0.0006416666666666668
House7,2019-05-02 06:00:00,1.5788100000000007,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.21175166666666667,0.00175,0.16008499999999998,0.00064
House7,2019-05-02 07:00:00,1.3606833333333337,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1668333333333333,0.0013266666666666676,0.10011499999999997,0.0005316666666666668
House7,2019-05-02 08:00:00,1.2723250000000006,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.16080166666666662,0.0010250000000000003,0.05380666666666667,0.00048
House7,2019-05-02 09:00:00,0.8403349999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2520016666666666,0.0025099999999999988,0.3047500000000001,0.0007249999999999997
House7,2019-05-02 10:00:00,0.7420316666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3103666666666666,0.0020283333333333334,0.16615000000000005,0.0006216666666666669
House7,2019-05-02 11:00:00,0.7973283333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2991600000000001,0.0024566666666666665,0.2473500000000001,0.0005550000000000003
House7,2019-05-02 12:00:00,0.9760549999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2845699999999999,0.0023000000000000013,0.21996,0.0006883333333333334
House7,2019-05-02 13:00:00,0.9764233333333338,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.20861333333333326,0.002423333333333333,0.2650566666666666,0.0007150000000000005
House7,2019-05-02 14:00:00,0.07450833333333352,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.026141666666666747,0.00018333333333333336,0.017185000000000002,5.1666666666666664e-05
House7,2019-05-02 15:00:00,0.005178333333333332,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.0012000000000000005,0.0,0.0013999999999999991,0.0
House7,2019-05-02 16:00:00,0.8237700000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.5306883333333334,0.002231666666666665,0.16203666666666672,0.0006566666666666669
House7,2019-05-02 17:00:00,0.73329,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4943866666666668,0.0020133333333333336,0.17599166666666669,0.0006633333333333336
House7,2019-05-02 18:00:00,0.9837066666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.4262716666666668,0.0023149999999999985,0.249635,0.0007766666666666664
House7,2019-05-02 19:00:00,0.7998149999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3653583333333334,0.002269999999999999,0.20778166666666667,0.000798333333333333
House7,2019-05-02 20:00:00,1.154633333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.303525,0.0026183333333333328,0.29087166666666664,0.0012150000000000002
House7,2019-05-02 21:00:00,1.4622449999999998,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3613483333333335,0.001988333333333332,0.19215,0.0006416666666666668
House7,2019-05-02 22:00:00,1.7467750000000002,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2276649999999999,0.0017016666666666662,0.16979833333333325,0.0007316666666666668
House7,2019-05-02 23:00:00,1.6367700000000005,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.19473333333333329,0.00168,0.16822833333333334,0.0007783333333333334
House7,2019-05-03 00:00:00,1.5912566666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.19676833333333327,0.001708333333333333,0.16795500000000005,0.0008483333333333336
House7,2019-05-03 01:00:00,1.483645,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1981733333333333,0.0017399999999999994,0.16704999999999998,0.0008650000000000005
House7,2019-05-03 02:00:00,1.4834250000000002,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.19516166666666665,0.0017233333333333328,0.16437166666666667,0.0008216666666666668
House7,2019-05-03 03:00:00,1.5002583333333337,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2156166666666667,0.0017299999999999998,0.16314333333333328,0.0008183333333333335
House7,2019-05-03 04:00:00,1.5069349999999997,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.22996833333333336,0.001768333333333334,0.16206999999999994,0.0007849999999999999
House7,2019-05-03 05:00:00,1.4175083333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2056516666666667,0.0017433333333333328,0.16099000000000002,0.0007650000000000001
House7,2019-05-03 06:00:00,1.3204766666666663,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17923166666666662,0.001701666666666666,0.15939333333333333,0.0007300000000000001
House7,2019-05-03 07:00:00,1.0079316666666664,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.19462,0.002481666666666665,0.3091683333333333,0.0007250000000000003
House7,2019-05-03 08:00:00,0.7151149999999996,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.24598166666666665,0.0021716666666666664,0.20700333333333326,0.000695
House7,2019-05-03 09:00:00,0.6297333333333331,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2285650000000001,0.0020900000000000003,0.19378500000000004,0.000596666666666667
House7,2019-05-03 10:00:00,0.4371099999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13016833333333333,0.0019466666666666664,0.16116166666666665,0.0006600000000000004
House7,2019-05-03 11:00:00,0.4548783333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14121000000000006,0.001963333333333333,0.1621549999999999,0.0007133333333333334
House7,2019-05-03 12:00:00,0.5129566666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.15260833333333335,0.0019649999999999997,0.16623000000000007,0.0007283333333333335
House7,2019-05-03 13:00:00,0.6131116666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.22462166666666664,0.0020866666666666672,0.18037000000000009,0.0006766666666666662
House7,2019-05-03 14:00:00,0.8895683333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.25074499999999994,0.0019816666666666667,0.16394166666666668,0.0008366666666666668
House7,2019-05-03 15:00:00,0.8890766666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.23731166666666675,0.0020250000000000016,0.16663833333333336,0.0007799999999999997
House7,2019-05-03 16:00:00,0.8657800000000002,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2779033333333333,0.002105,0.18618999999999994,0.000753333333333333
House7,2019-05-03 17:00:00,0.7062433333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2899783333333333,0.0023849999999999987,0.2419216666666667,0.0005183333333333333
House7,2019-05-03 18:00:00,0.8197200000000002,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.42330666666666666,0.002206666666666665,0.186435,0.0005816666666666667
House7,2019-05-03 19:00:00,1.7169633333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.3793916666666666,0.519315,0.19636666666666666,0.0015016666666666672
